            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460680.260416667, A.D. 2025-Jan-04 18:15:00.0000,  3.601277887325485E+05, -8.384823665945602E+04, -4.555516501319741E+04,  2.533018887518357E-01,  8.984198465239488E-01,  4.874006755431173E-01,
2460680.263888889, A.D. 2025-Jan-04 18:20:00.0000,  3.602036524053341E+05, -8.357868204214935E+04, -4.540892913805365E+04,  2.524558939824552E-01,  8.986108325746889E-01,  4.875051027419390E-01,
2460680.267361111, A.D. 2025-Jan-04 18:25:00.0000,  3.602792622474672E+05, -8.330907022168831E+04, -4.526266198516145E+04,  2.516096845058084E-01,  8.988012008544677E-01,  4.876091938485831E-01,
2460680.270833333, A.D. 2025-Jan-04 18:30:00.0000,  3.603546181946286E+05, -8.303940138343289E+04, -4.511636365536420E+04,  2.507632609399782E-01,  8.989909511719917E-01,  4.877129487583292E-01,
2460680.274305556, A.D. 2025-Jan-04 18:35:00.0000,  3.604297201826841E+05, -8.276967571280042E+04, -4.497003424953659E+04,  2.499166239032883E-01,  8.991800833364666E-01,  4.878163673667292E-01,
2460680.277777778, A.D. 2025-Jan-04 18:40:00.0000,  3.605045681476854E+05, -8.249989339526536E+04, -4.482367386858470E+04,  2.490697740143032E-01,  8.993685971575989E-01,  4.879194495696078E-01,
2460680.281250000, A.D. 2025-Jan-04 18:45:00.0000,  3.605791620258694E+05, -8.223005461635916E+04, -4.467728261344577E+04,  2.482227118918265E-01,  8.995564924455939E-01,  4.880221952630618E-01,
2460680.284722222, A.D. 2025-Jan-04 18:50:00.0000,  3.606535017536590E+05, -8.196015956167023E+04, -4.453086058508816E+04,  2.473754381549015E-01,  8.997437690111592E-01,  4.881246043434609E-01,
2460680.288194444, A.D. 2025-Jan-04 18:55:00.0000,  3.607275872676627E+05, -8.169020841684360E+04, -4.438440788451134E+04,  2.465279534228103E-01,  8.999304266655015E-01,  4.882266767074477E-01,
2460680.291666667, A.D. 2025-Jan-04 19:00:00.0000,  3.608014185046752E+05, -8.142020136758088E+04, -4.423792461274565E+04,  2.456802583150726E-01,  9.001164652203292E-01,  4.883284122519374E-01,
2460680.295138889, A.D. 2025-Jan-04 19:05:00.0000,  3.608749954016763E+05, -8.115013859964014E+04, -4.409141087085241E+04,  2.448323534514462E-01,  9.003018844878518E-01,  4.884298108741187E-01,
2460680.298611111, A.D. 2025-Jan-04 19:10:00.0000,  3.609483178958324E+05, -8.088002029883563E+04, -4.394486675992367E+04,  2.439842394519252E-01,  9.004866842807796E-01,  4.885308724714532E-01,
2460680.302083333, A.D. 2025-Jan-04 19:15:00.0000,  3.610213859244958E+05, -8.060984665103781E+04, -4.379829238108225E+04,  2.431359169367409E-01,  9.006708644123252E-01,  4.886315969416756E-01,
2460680.305555556, A.D. 2025-Jan-04 19:20:00.0000,  3.610941994252049E+05, -8.033961784217301E+04, -4.365168783548158E+04,  2.422873865263594E-01,  9.008544246962019E-01,  4.887319841827943E-01,
2460680.309027778, A.D. 2025-Jan-04 19:25:00.0000,  3.611667583356842E+05, -8.006933405822344E+04, -4.350505322430566E+04,  2.414386488414830E-01,  9.010373649466263E-01,  4.888320340930911E-01,
2460680.312500000, A.D. 2025-Jan-04 19:30:00.0000,  3.612390625938444E+05, -7.979899548522690E+04, -4.335838864876895E+04,  2.405897045030481E-01,  9.012196849783156E-01,  4.889317465711214E-01,
2460680.315972222, A.D. 2025-Jan-04 19:35:00.0000,  3.613111121377827E+05, -7.952860230927679E+04, -4.321169421011631E+04,  2.397405541322249E-01,  9.014013846064908E-01,  4.890311215157143E-01,
2460680.319444444, A.D. 2025-Jan-04 19:40:00.0000,  3.613829069057827E+05, -7.925815471652179E+04, -4.306497000962296E+04,  2.388911983504183E-01,  9.015824636468743E-01,  4.891301588259727E-01,
2460680.322916667, A.D. 2025-Jan-04 19:45:00.0000,  3.614544468363141E+05, -7.898765289316584E+04, -4.291821614859423E+04,  2.380416377792647E-01,  9.017629219156922E-01,  4.892288584012738E-01,
2460680.326388889, A.D. 2025-Jan-04 19:50:00.0000,  3.615257318680335E+05, -7.871709702546787E+04, -4.277143272836573E+04,  2.371918730406339E-01,  9.019427592296736E-01,  4.893272201412684E-01,
2460680.329861111, A.D. 2025-Jan-04 19:55:00.0000,  3.615967619397839E+05, -7.844648729974177E+04, -4.262461985030302E+04,  2.363419047566267E-01,  9.021219754060497E-01,  4.894252439458820E-01,
2460680.333333333, A.D. 2025-Jan-04 20:00:00.0000,  3.616675369905952E+05, -7.817582390235625E+04, -4.247777761580172E+04,  2.354917335495758E-01,  9.023005702625561E-01,  4.895229297153138E-01,
2460680.336805556, A.D. 2025-Jan-04 20:05:00.0000,  3.617380569596837E+05, -7.790510701973441E+04, -4.233090612628730E+04,  2.346413600420441E-01,  9.024785436174317E-01,  4.896202773500382E-01,
2460680.340277778, A.D. 2025-Jan-04 20:10:00.0000,  3.618083217864527E+05, -7.763433683835405E+04, -4.218400548321510E+04,  2.337907848568248E-01,  9.026558952894196E-01,  4.897172867508032E-01,
2460680.343750000, A.D. 2025-Jan-04 20:15:00.0000,  3.618783314104923E+05, -7.736351354474713E+04, -4.203707578807012E+04,  2.329400086169403E-01,  9.028326250977662E-01,  4.898139578186324E-01,
2460680.347222222, A.D. 2025-Jan-04 20:20:00.0000,  3.619480857715797E+05, -7.709263732549977E+04, -4.189011714236707E+04,  2.320890319456422E-01,  9.030087328622232E-01,  4.899102904548236E-01,
2460680.350694444, A.D. 2025-Jan-04 20:25:00.0000,  3.620175848096789E+05, -7.682170836725215E+04, -4.174312964765022E+04,  2.312378554664105E-01,  9.031842184030459E-01,  4.900062845609494E-01,
2460680.354166667, A.D. 2025-Jan-04 20:30:00.0000,  3.620868284649411E+05, -7.655072685669825E+04, -4.159611340549333E+04,  2.303864798029524E-01,  9.033590815409942E-01,  4.901019400388578E-01,
2460680.357638889, A.D. 2025-Jan-04 20:35:00.0000,  3.621558166777046E+05, -7.627969298058571E+04, -4.144906851749953E+04,  2.295349055792032E-01,  9.035333220973334E-01,  4.901972567906717E-01,
2460680.361111111, A.D. 2025-Jan-04 20:40:00.0000,  3.622245493884950E+05, -7.600860692571582E+04, -4.130199508530129E+04,  2.286831334193240E-01,  9.037069398938335E-01,  4.902922347187890E-01,
2460680.364583333, A.D. 2025-Jan-04 20:45:00.0000,  3.622930265380250E+05, -7.573746887894318E+04, -4.115489321056035E+04,  2.278311639477022E-01,  9.038799347527701E-01,  4.903868737258835E-01,
2460680.368055556, A.D. 2025-Jan-04 20:50:00.0000,  3.623612480671949E+05, -7.546627902717565E+04, -4.100776299496757E+04,  2.269789977889505E-01,  9.040523064969236E-01,  4.904811737149034E-01,
2460680.371527778, A.D. 2025-Jan-04 20:55:00.0000,  3.624292139170922E+05, -7.519503755737421E+04, -4.086060454024290E+04,  2.261266355679071E-01,  9.042240549495811E-01,  4.905751345890738E-01,
2460680.375000000, A.D. 2025-Jan-04 21:00:00.0000,  3.624969240289919E+05, -7.492374465655268E+04, -4.071341794813525E+04,  2.252740779096338E-01,  9.043951799345343E-01,  4.906687562518943E-01,
2460680.378472222, A.D. 2025-Jan-04 21:05:00.0000,  3.625643783443567E+05, -7.465240051177780E+04, -4.056620332042251E+04,  2.244213254394164E-01,  9.045656812760825E-01,  4.907620386071409E-01,
2460680.381944444, A.D. 2025-Jan-04 21:10:00.0000,  3.626315768048369E+05, -7.438100531016890E+04, -4.041896075891132E+04,  2.235683787827639E-01,  9.047355587990293E-01,  4.908549815588653E-01,
2460680.385416667, A.D. 2025-Jan-04 21:15:00.0000,  3.626985193522703E+05, -7.410955923889774E+04, -4.027169036543711E+04,  2.227152385654078E-01,  9.049048123286868E-01,  4.909475850113951E-01,
2460680.388888889, A.D. 2025-Jan-04 21:20:00.0000,  3.627652059286826E+05, -7.383806248518842E+04, -4.012439224186396E+04,  2.218619054133016E-01,  9.050734416908727E-01,  4.910398488693342E-01,
2460680.392361111, A.D. 2025-Jan-04 21:25:00.0000,  3.628316364762874E+05, -7.356651523631730E+04, -3.997706649008448E+04,  2.210083799526203E-01,  9.052414467119118E-01,  4.911317730375623E-01,
2460680.395833333, A.D. 2025-Jan-04 21:30:00.0000,  3.628978109374860E+05, -7.329491767961271E+04, -3.982971321201987E+04,  2.201546628097597E-01,  9.054088272186350E-01,  4.912233574212362E-01,
2460680.399305556, A.D. 2025-Jan-04 21:35:00.0000,  3.629637292548677E+05, -7.302327000245484E+04, -3.968233250961966E+04,  2.193007546113359E-01,  9.055755830383825E-01,  4.913146019257881E-01,
2460680.402777778, A.D. 2025-Jan-04 21:40:00.0000,  3.630293913712099E+05, -7.275157239227562E+04, -3.953492448486176E+04,  2.184466559841847E-01,  9.057417139990004E-01,  4.914055064569275E-01,
2460680.406250000, A.D. 2025-Jan-04 21:45:00.0000,  3.630947972294781E+05, -7.247982503655851E+04, -3.938748923975223E+04,  2.175923675553606E-01,  9.059072199288426E-01,  4.914960709206403E-01,
2460680.409722222, A.D. 2025-Jan-04 21:50:00.0000,  3.631599467728258E+05, -7.220802812283848E+04, -3.924002687632548E+04,  2.167378899521372E-01,  9.060721006567717E-01,  4.915862952231889E-01,
2460680.413194444, A.D. 2025-Jan-04 21:55:00.0000,  3.632248399445947E+05, -7.193618183870170E+04, -3.909253749664380E+04,  2.158832238020062E-01,  9.062363560121574E-01,  4.916761792711130E-01,
2460680.416666667, A.D. 2025-Jan-04 22:00:00.0000,  3.632894766883150E+05, -7.166428637178543E+04, -3.894502120279758E+04,  2.150283697326759E-01,  9.063999858248781E-01,  4.917657229712290E-01,
2460680.420138889, A.D. 2025-Jan-04 22:05:00.0000,  3.633538569477051E+05, -7.139234190977803E+04, -3.879747809690512E+04,  2.141733283720721E-01,  9.065629899253206E-01,  4.918549262306302E-01,
2460680.423611111, A.D. 2025-Jan-04 22:10:00.0000,  3.634179806666720E+05, -7.112034864041838E+04, -3.864990828111253E+04,  2.133181003483363E-01,  9.067253681443804E-01,  4.919437889566874E-01,
2460680.427083333, A.D. 2025-Jan-04 22:15:00.0000,  3.634818477893107E+05, -7.084830675149638E+04, -3.850231185759369E+04,  2.124626862898261E-01,  9.068871203134615E-01,  4.920323110570486E-01,
2460680.430555556, A.D. 2025-Jan-04 22:20:00.0000,  3.635454582599052E+05, -7.057621643085213E+04, -3.835468892855009E+04,  2.116070868251139E-01,  9.070482462644777E-01,  4.921204924396391E-01,
2460680.434027778, A.D. 2025-Jan-04 22:25:00.0000,  3.636088120229280E+05, -7.030407786637628E+04, -3.820703959621088E+04,  2.107513025829868E-01,  9.072087458298507E-01,  4.922083330126617E-01,
2460680.437500000, A.D. 2025-Jan-04 22:30:00.0000,  3.636719090230402E+05, -7.003189124600950E+04, -3.805936396283261E+04,  2.098953341924457E-01,  9.073686188425129E-01,  4.922958326845968E-01,
2460680.440972222, A.D. 2025-Jan-04 22:35:00.0000,  3.637347492050916E+05, -6.975965675774266E+04, -3.791166213069933E+04,  2.090391822827045E-01,  9.075278651359059E-01,  4.923829913642026E-01,
2460680.444444444, A.D. 2025-Jan-04 22:40:00.0000,  3.637973325141208E+05, -6.948737458961648E+04, -3.776393420212241E+04,  2.081828474831903E-01,  9.076864845439807E-01,  4.924698089605147E-01,
2460680.447916667, A.D. 2025-Jan-04 22:45:00.0000,  3.638596588953555E+05, -6.921504492972138E+04, -3.761618027944042E+04,  2.073263304235424E-01,  9.078444769011983E-01,  4.925562853828472E-01,
2460680.451388889, A.D. 2025-Jan-04 22:50:00.0000,  3.639217282942119E+05, -6.894266796619736E+04, -3.746840046501915E+04,  2.064696317336114E-01,  9.080018420425306E-01,  4.926424205407919E-01,
2460680.454861111, A.D. 2025-Jan-04 22:55:00.0000,  3.639835406562956E+05, -6.867024388723388E+04, -3.732059486125140E+04,  2.056127520434589E-01,  9.081585798034593E-01,  4.927282143442188E-01,
2460680.458333333, A.D. 2025-Jan-04 23:00:00.0000,  3.640450959274010E+05, -6.839777288106973E+04, -3.717276357055705E+04,  2.047556919833576E-01,  9.083146900199763E-01,  4.928136667032760E-01,
2460680.461805556, A.D. 2025-Jan-04 23:05:00.0000,  3.641063940535117E+05, -6.812525513599270E+04, -3.702490669538283E+04,  2.038984521837887E-01,  9.084701725285854E-01,  4.928987775283896E-01,
2460680.465277778, A.D. 2025-Jan-04 23:10:00.0000,  3.641674349808004E+05, -6.785269084033965E+04, -3.687702433820235E+04,  2.030410332754443E-01,  9.086250271662996E-01,  4.929835467302652E-01,
2460680.468750000, A.D. 2025-Jan-04 23:15:00.0000,  3.642282186556292E+05, -6.758008018249625E+04, -3.672911660151591E+04,  2.021834358892239E-01,  9.087792537706447E-01,  4.930679742198857E-01,
2460680.472222222, A.D. 2025-Jan-04 23:20:00.0000,  3.642887450245493E+05, -6.730742335089682E+04, -3.658118358785051E+04,  2.013256606562356E-01,  9.089328521796568E-01,  4.931520599085136E-01,
2460680.475694444, A.D. 2025-Jan-04 23:25:00.0000,  3.643490140343013E+05, -6.703472053402415E+04, -3.643322539975974E+04,  2.004677082077955E-01,  9.090858222318837E-01,  4.932358037076894E-01,
2460680.479166667, A.D. 2025-Jan-04 23:30:00.0000,  3.644090256318155E+05, -6.676197192040947E+04, -3.628524213982365E+04,  1.996095791754258E-01,  9.092381637663850E-01,  4.933192055292328E-01,
2460680.482638889, A.D. 2025-Jan-04 23:35:00.0000,  3.644687797642114E+05, -6.648917769863212E+04, -3.613723391064875E+04,  1.987512741908557E-01,  9.093898766227323E-01,  4.934022652852424E-01,
2460680.486111111, A.D. 2025-Jan-04 23:40:00.0000,  3.645282763787980E+05, -6.621633805731963E+04, -3.598920081486783E+04,  1.978927938860199E-01,  9.095409606410085E-01,  4.934849828880956E-01,
2460680.489583333, A.D. 2025-Jan-04 23:45:00.0000,  3.645875154230742E+05, -6.594345318514729E+04, -3.584114295513995E+04,  1.970341388930585E-01,  9.096914156618099E-01,  4.935673582504496E-01,
2460680.493055556, A.D. 2025-Jan-04 23:50:00.0000,  3.646464968447283E+05, -6.567052327083817E+04, -3.569306043415032E+04,  1.961753098443159E-01,  9.098412415262438E-01,  4.936493912852398E-01,
2460680.496527778, A.D. 2025-Jan-04 23:55:00.0000,  3.647052205916385E+05, -6.539754850316302E+04, -3.554495335461025E+04,  1.953163073723411E-01,  9.099904380759315E-01,  4.937310819056819E-01,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000,  3.647636866118726E+05, -6.512452907093985E+04, -3.539682181925697E+04,  1.944571321098860E-01,  9.101390051530054E-01,  4.938124300252706E-01,
2460680.503472222, A.D. 2025-Jan-05 00:05:00.0000,  3.648218948536886E+05, -6.485146516303418E+04, -3.524866593085377E+04,  1.935977846898977E-01,  9.102869426001587E-01,  4.938934355578050E-01,
2460680.506944444, A.D. 2025-Jan-05 00:10:00.0000,  3.648798452655341E+05, -6.457835696835844E+04, -3.510048579218960E+04,  1.927382657455407E-01,  9.104342502605213E-01,  4.939740984173233E-01,
2460680.510416667, A.D. 2025-Jan-05 00:15:00.0000,  3.649375377960468E+05, -6.430520467587220E+04, -3.495228150607923E+04,  1.918785759101743E-01,  9.105809279777666E-01,  4.940544185181595E-01,
2460680.513888889, A.D. 2025-Jan-05 00:20:00.0000,  3.649949723940545E+05, -6.403200847458170E+04, -3.480405317536312E+04,  1.910187158173586E-01,  9.107269755960806E-01,  4.941343957749271E-01,
2460680.517361111, A.D. 2025-Jan-05 00:25:00.0000,  3.650521490085749E+05, -6.375876855353995E+04, -3.465580090290721E+04,  1.901586861008541E-01,  9.108723929601640E-01,  4.942140301025196E-01,
2460680.520833333, A.D. 2025-Jan-05 00:30:00.0000,  3.651090675888160E+05, -6.348548510184646E+04, -3.450752479160301E+04,  1.892984873946220E-01,  9.110171799152306E-01,  4.942933214161106E-01,
2460680.524305556, A.D. 2025-Jan-05 00:35:00.0000,  3.651657280841761E+05, -6.321215830864718E+04, -3.435922494436738E+04,  1.884381203328220E-01,  9.111613363070086E-01,  4.943722696311539E-01,
2460680.527777778, A.D. 2025-Jan-05 00:40:00.0000,  3.652221304442436E+05, -6.293878836313401E+04, -3.421090146414260E+04,  1.875775855498134E-01,  9.113048619817398E-01,  4.944508746633834E-01,
2460680.531250000, A.D. 2025-Jan-05 00:45:00.0000,  3.652782746187973E+05, -6.266537545454512E+04, -3.406255445389603E+04,  1.867168836801531E-01,  9.114477567861816E-01,  4.945291364288136E-01,
2460680.534722222, A.D. 2025-Jan-05 00:50:00.0000,  3.653341605578065E+05, -6.239191977216458E+04, -3.391418401662034E+04,  1.858560153585962E-01,  9.115900205676049E-01,  4.946070548437390E-01,
2460680.538194444, A.D. 2025-Jan-05 00:55:00.0000,  3.653897882114308E+05, -6.211842150532212E+04, -3.376579025533319E+04,  1.849949812200943E-01,  9.117316531737959E-01,  4.946846298247349E-01,
2460680.541666667, A.D. 2025-Jan-05 01:00:00.0000,  3.654451575300204E+05, -6.184488084339299E+04, -3.361737327307721E+04,  1.841337818997962E-01,  9.118726544530555E-01,  4.947618612886576E-01,
2460680.545138889, A.D. 2025-Jan-05 01:05:00.0000,  3.655002684641160E+05, -6.157129797579809E+04, -3.346893317291999E+04,  1.832724180330463E-01,  9.120130242541999E-01,  4.948387491526433E-01,
2460680.548611111, A.D. 2025-Jan-05 01:10:00.0000,  3.655551209644491E+05, -6.129767309200337E+04, -3.332047005795388E+04,  1.824108902553836E-01,  9.121527624265603E-01,  4.949152933341094E-01,
2460680.552083333, A.D. 2025-Jan-05 01:15:00.0000,  3.656097149819417E+05, -6.102400638152006E+04, -3.317198403129602E+04,  1.815491992025431E-01,  9.122918688199840E-01,  4.949914937507545E-01,
2460680.555555556, A.D. 2025-Jan-05 01:20:00.0000,  3.656640504677067E+05, -6.075029803390423E+04, -3.302347519608812E+04,  1.806873455104530E-01,  9.124303432848331E-01,  4.950673503205580E-01,
2460680.559027778, A.D. 2025-Jan-05 01:25:00.0000,  3.657181273730477E+05, -6.047654823875689E+04, -3.287494365549654E+04,  1.798253298152357E-01,  9.125681856719858E-01,  4.951428629617802E-01,
2460680.562500000, A.D. 2025-Jan-05 01:30:00.0000,  3.657719456494591E+05, -6.020275718572369E+04, -3.272638951271206E+04,  1.789631527532062E-01,  9.127053958328369E-01,  4.952180315929630E-01,
2460680.565972222, A.D. 2025-Jan-05 01:35:00.0000,  3.658255052486266E+05, -5.992892506449463E+04, -3.257781287094988E+04,  1.781008149608719E-01,  9.128419736192964E-01,  4.952928561329291E-01,
2460680.569444444, A.D. 2025-Jan-05 01:40:00.0000,  3.658788061224264E+05, -5.965505206480431E+04, -3.242921383344951E+04,  1.772383170749325E-01,  9.129779188837913E-01,  4.953673365007831E-01,
2460680.572916667, A.D. 2025-Jan-05 01:45:00.0000,  3.659318482229259E+05, -5.938113837643128E+04, -3.228059250347468E+04,  1.763756597322783E-01,  9.131132314792649E-01,  4.954414726159108E-01,
2460680.576388889, A.D. 2025-Jan-05 01:50:00.0000,  3.659846315023837E+05, -5.910718418919831E+04, -3.213194898431326E+04,  1.755128435699909E-01,  9.132479112591767E-01,  4.955152643979795E-01,
2460680.579861111, A.D. 2025-Jan-05 01:55:00.0000,  3.660371559132496E+05, -5.883318969297194E+04, -3.198328337927721E+04,  1.746498692253413E-01,  9.133819580775042E-01,  4.955887117669385E-01,
2460680.583333333, A.D. 2025-Jan-05 02:00:00.0000,  3.660894214081644E+05, -5.855915507766252E+04, -3.183459579170241E+04,  1.737867373357905E-01,  9.135153717887406E-01,  4.956618146430187E-01,
2460680.586805556, A.D. 2025-Jan-05 02:05:00.0000,  3.661414279399603E+05, -5.828508053322389E+04, -3.168588632494864E+04,  1.729234485389883E-01,  9.136481522478971E-01,  4.957345729467325E-01,
2460680.590277778, A.D. 2025-Jan-05 02:10:00.0000,  3.661931754616608E+05, -5.801096624965341E+04, -3.153715508239951E+04,  1.720600034727728E-01,  9.137802993105021E-01,  4.958069865988748E-01,
2460680.593750000, A.D. 2025-Jan-05 02:15:00.0000,  3.662446639264809E+05, -5.773681241699164E+04, -3.138840216746237E+04,  1.711964027751697E-01,  9.139118128326013E-01,  4.958790555205224E-01,
2460680.597222222, A.D. 2025-Jan-05 02:20:00.0000,  3.662958932878266E+05, -5.746261922532228E+04, -3.123962768356811E+04,  1.703326470843921E-01,  9.140426926707581E-01,  4.959507796330340E-01,
2460680.600694444, A.D. 2025-Jan-05 02:25:00.0000,  3.663468634992960E+05, -5.718838686477187E+04, -3.109083173417128E+04,  1.694687370388395E-01,  9.141729386820540E-01,  4.960221588580506E-01,
2460680.604166667, A.D. 2025-Jan-05 02:30:00.0000,  3.663975745146784E+05, -5.691411552550996E+04, -3.094201442274983E+04,  1.686046732770975E-01,  9.143025507240883E-01,  4.960931931174959E-01,
2460680.607638889, A.D. 2025-Jan-05 02:35:00.0000,  3.664480262879545E+05, -5.663980539774855E+04, -3.079317585280514E+04,  1.677404564379371E-01,  9.144315286549789E-01,  4.961638823335755E-01,
2460680.611111111, A.D. 2025-Jan-05 02:40:00.0000,  3.664982187732973E+05, -5.636545667174221E+04, -3.064431612786180E+04,  1.668760871603140E-01,  9.145598723333612E-01,  4.962342264287777E-01,
2460680.614583333, A.D. 2025-Jan-05 02:45:00.0000,  3.665481519250709E+05, -5.609106953778789E+04, -3.049543535146768E+04,  1.660115660833683E-01,  9.146875816183899E-01,  4.963042253258734E-01,
2460680.618055556, A.D. 2025-Jan-05 02:50:00.0000,  3.665978256978313E+05, -5.581664418622455E+04, -3.034653362719377E+04,  1.651468938464236E-01,  9.148146563697385E-01,  4.963738789479162E-01,
2460680.621527778, A.D. 2025-Jan-05 02:55:00.0000,  3.666472400463266E+05, -5.554218080743340E+04, -3.019761105863411E+04,  1.642820710889868E-01,  9.149410964475984E-01,  4.964431872182424E-01,
2460680.625000000, A.D. 2025-Jan-05 03:00:00.0000,  3.666963949254967E+05, -5.526767959183727E+04, -3.004866774940564E+04,  1.634170984507469E-01,  9.150669017126806E-01,  4.965121500604714E-01,
2460680.628472222, A.D. 2025-Jan-05 03:05:00.0000,  3.667452902904730E+05, -5.499314072990088E+04, -2.989970380314823E+04,  1.625519765715751E-01,  9.151920720262151E-01,  4.965807673985049E-01,
2460680.631944444, A.D. 2025-Jan-05 03:10:00.0000,  3.667939260965795E+05, -5.471856441213052E+04, -2.975071932352454E+04,  1.616867060915241E-01,  9.153166072499520E-01,  4.966490391565285E-01,
2460680.635416667, A.D. 2025-Jan-05 03:15:00.0000,  3.668423022993318E+05, -5.444395082907366E+04, -2.960171441421987E+04,  1.608212876508266E-01,  9.154405072461597E-01,  4.967169652590106E-01,
2460680.638888889, A.D. 2025-Jan-05 03:20:00.0000,  3.668904188544379E+05, -5.416930017131932E+04, -2.945268917894220E+04,  1.599557218898963E-01,  9.155637718776272E-01,  4.967845456307024E-01,
2460680.642361111, A.D. 2025-Jan-05 03:25:00.0000,  3.669382757177978E+05, -5.389461262949729E+04, -2.930364372142203E+04,  1.590900094493259E-01,  9.156864010076626E-01,  4.968517801966389E-01,
2460680.645833333, A.D. 2025-Jan-05 03:30:00.0000,  3.669858728455036E+05, -5.361988839427847E+04, -2.915457814541227E+04,  1.582241509698875E-01,  9.158083945000942E-01,  4.969186688821384E-01,
2460680.649305556, A.D. 2025-Jan-05 03:35:00.0000,  3.670332101938399E+05, -5.334512765637453E+04, -2.900549255468823E+04,  1.573581470925308E-01,  9.159297522192710E-01,  4.969852116128026E-01,
2460680.652777778, A.D. 2025-Jan-05 03:40:00.0000,  3.670802877192835E+05, -5.307033060653773E+04, -2.885638705304749E+04,  1.564919984583842E-01,  9.160504740300613E-01,  4.970514083145168E-01,
2460680.656250000, A.D. 2025-Jan-05 03:45:00.0000,  3.671271053785034E+05, -5.279549743556080E+04, -2.870726174430980E+04,  1.556257057087531E-01,  9.161705597978551E-01,  4.971172589134497E-01,
2460680.659722222, A.D. 2025-Jan-05 03:50:00.0000,  3.671736631283613E+05, -5.252062833427674E+04, -2.855811673231704E+04,  1.547592694851190E-01,  9.162900093885619E-01,  4.971827633360543E-01,
2460680.663194444, A.D. 2025-Jan-05 03:55:00.0000,  3.672199609259113E+05, -5.224572349355873E+04, -2.840895212093313E+04,  1.538926904291401E-01,  9.164088226686122E-01,  4.972479215090670E-01,
2460680.666666667, A.D. 2025-Jan-05 04:00:00.0000,  3.672659987283997E+05, -5.197078310431994E+04, -2.825976801404388E+04,  1.530259691826496E-01,  9.165269995049582E-01,  4.973127333595084E-01,
2460680.670138889, A.D. 2025-Jan-05 04:05:00.0000,  3.673117764932660E+05, -5.169580735751341E+04, -2.811056451555695E+04,  1.521591063876559E-01,  9.166445397650719E-01,  4.973771988146827E-01,
2460680.673611111, A.D. 2025-Jan-05 04:10:00.0000,  3.673572941781417E+05, -5.142079644413175E+04, -2.796134172940181E+04,  1.512921026863416E-01,  9.167614433169476E-01,  4.974413178021784E-01,
2460680.677083333, A.D. 2025-Jan-05 04:15:00.0000,  3.674025517408514E+05, -5.114575055520719E+04, -2.781209975952962E+04,  1.504249587210627E-01,  9.168777100291010E-01,  4.975050902498684E-01,
2460680.680555556, A.D. 2025-Jan-05 04:20:00.0000,  3.674475491394122E+05, -5.087066988181134E+04, -2.766283870991307E+04,  1.495576751343488E-01,  9.169933397705683E-01,  4.975685160859096E-01,
2460680.684027778, A.D. 2025-Jan-05 04:25:00.0000,  3.674922863320342E+05, -5.059555461505497E+04, -2.751355868454639E+04,  1.486902525689015E-01,  9.171083324109088E-01,  4.976315952387432E-01,
2460680.687500000, A.D. 2025-Jan-05 04:30:00.0000,  3.675367632771200E+05, -5.032040494608791E+04, -2.736425978744526E+04,  1.478226916675949E-01,  9.172226878202026E-01,  4.976943276370951E-01,
2460680.690972222, A.D. 2025-Jan-05 04:35:00.0000,  3.675809799332654E+05, -5.004522106609890E+04, -2.721494212264668E+04,  1.469549930734741E-01,  9.173364058690522E-01,  4.977567132099755E-01,
2460680.694444444, A.D. 2025-Jan-05 04:40:00.0000,  3.676249362592591E+05, -4.977000316631538E+04, -2.706560579420891E+04,  1.460871574297550E-01,  9.174494864285822E-01,  4.978187518866792E-01,
2460680.697916667, A.D. 2025-Jan-05 04:45:00.0000,  3.676686322140826E+05, -4.949475143800350E+04, -2.691625090621133E+04,  1.452191853798238E-01,  9.175619293704401E-01,  4.978804435967857E-01,
2460680.701388889, A.D. 2025-Jan-05 04:50:00.0000,  3.677120677569107E+05, -4.921946607246772E+04, -2.676687756275450E+04,  1.443510775672360E-01,  9.176737345667950E-01,  4.979417882701594E-01,
2460680.704861111, A.D. 2025-Jan-05 04:55:00.0000,  3.677552428471111E+05, -4.894414726105074E+04, -2.661748586795991E+04,  1.434828346357167E-01,  9.177849018903389E-01,  4.980027858369494E-01,
2460680.708333333, A.D. 2025-Jan-05 05:00:00.0000,  3.677981574442447E+05, -4.866879519513349E+04, -2.646807592596995E+04,  1.426144572291588E-01,  9.178954312142867E-01,  4.980634362275896E-01,
2460680.711805556, A.D. 2025-Jan-05 05:05:00.0000,  3.678408115080655E+05, -4.839341006613474E+04, -2.631864784094788E+04,  1.417459459916233E-01,  9.180053224123765E-01,  4.981237393727994E-01,
2460680.715277778, A.D. 2025-Jan-05 05:10:00.0000,  3.678832049985209E+05, -4.811799206551121E+04, -2.616920171707772E+04,  1.408773015673385E-01,  9.181145753588693E-01,  4.981836952035829E-01,
2460680.718750000, A.D. 2025-Jan-05 05:15:00.0000,  3.679253378757517E+05, -4.784254138475709E+04, -2.601973765856406E+04,  1.400085246006992E-01,  9.182231899285487E-01,  4.982433036512293E-01,
