lane,word,q
1049,73532560,1
1050,1073741824,0
1051,0,1
1052,1610645600,1
1053,0,1
1054,1207961856,0
1055,49160,0
1056,287850496,0
1057,0,1
1058,17040896,0
1059,1081408,1
1060,20480,1
1061,278922383,1
1062,67108866,0
1063,2420113956,0
1064,564136464,0
1065,84934672,1
1066,0,0
1067,0,1
1068,1082139168,1
1069,587464722,1
1070,0,0
1071,537919744,0
1072,8,0
1073,0,1
1074,0,0
1075,0,1
1076,554439296,1
1077,0,1
1078,8710161,0
1079,0,0
1080,17309761,0
1081,0,1
1082,0,0
1083,335548418,1
1084,2162693,1
1085,524288,1
1086,1241628864,0
1087,0,0
1088,3221225472,0
1089,1024,1
1090,33832984,0
1091,136677440,1
1092,536883200,1
1093,49184,1
1094,277093376,0
1095,1074832390,0
1096,6427776,0
1097,2217022024,1
1098,1052688,0
1099,32768,1
1100,41944160,1
1101,0,1
1102,0,0
1103,0,0
1104,2316046660,0
1105,536936480,1
1106,75498504,0
1107,2147483648,1
1108,2147491857,1
1109,0,1
1110,1342177280,0
1111,0,0
1112,196832,0
1113,1441924,1
1114,2908162,0
1115,570426400,1
1116,0,1
1117,1086359568,1
1118,0,0
1119,67117314,0
1120,4268098,0
1121,0,1
1122,67108868,0
1123,101746688,1
1124,2153777170,1
1125,0,1
1126,0,0
1127,16777344,0
1128,532480,0
1129,538183692,1
1130,0,0
1131,6434818,1
1132,234881584,1
1133,0,1
1134,1107296288,0
1135,268435488,0
1136,12763139,0
1137,2147483716,1
1138,0,0
1139,0,1
1140,33686532,1
1141,0,1
1142,407109641,0
1143,151001124,0
1144,1312896,0
1145,70648578,1
1146,8405248,0
1147,0,1
1148,2202026496,1
1149,67305472,1
1150,0,0
1151,607136896,0
1152,2097153,0
1153,0,1
1154,0,0
1155,2,1
1156,0,1
1157,2688555010,1
1158,2129920,0
1159,16777280,0
1160,2415984896,0
1161,153157640,1
1162,1344307264,0
1163,570468480,1
1164,4,1
1165,1073742209,1
1166,0,0
1167,0,0
1168,0,0
1169,16,1
1170,150997248,0
1171,0,1
1172,0,1
1173,9437186,1
1174,2826996226,0
1175,530,0
1176,4210720,0
1177,1092878336,1
1178,150528,0
1179,2062,1
1180,201327104,1
1181,2166489986,1
1182,1098768,0
1183,1628110848,0
1184,302449666,0
1185,2149597184,1
1186,268435524,0
1187,4741120,1
1188,1048704,1
1189,83986449,1
1190,131456,0
1191,0,0
1192,62915072,0
1193,2148074112,1
1194,109182976,0
1195,2592,1
