trajectory_id,step,before,drive,x,asa,na,hits,output,j,k,after
117,12,3492138525,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,1720746164,2435678025
117,13,2435678025,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,664285664,3492138525
117,14,3492138525,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,1720746164,2435678025
117,15,2435678025,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,664285664,3492138525
117,16,3492138525,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,1720746164,2435678025
117,17,2435678025,3065335465,4294967295,3238569984,2147485696,1,0,4294967295,664285664,3492138525
118,0,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,1,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,2,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,3,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,4,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,5,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,6,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,7,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,8,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,9,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,10,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,11,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,12,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,13,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,14,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,15,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,16,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,17,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,18,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,19,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,20,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,21,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,22,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,23,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,24,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,25,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,26,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,27,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,28,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
118,29,170655752,3211949684,170655752,136314888,8,0,8,3211949684,3211949684,2769028648
118,30,2769028648,3211949684,2769028648,603980328,536870952,0,536870952,3211949684,3211949684,170655752
119,0,540154884,1731691218,1191543506,0,0,0,0,3103416617,0,808606756
119,1,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,2,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,3,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,4,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,5,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,6,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,7,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,8,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,9,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,10,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
119,11,808606756,1731691218,1191543506,0,0,0,0,2834964745,0,808606756
120,0,79696912,1242342191,1322039103,75502336,4608,0,4608,4294967295,0,616568660
120,1,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,2,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,3,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,4,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,5,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,6,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,7,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,8,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,9,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,10,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,11,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,12,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,13,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,14,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,15,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,16,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,17,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,18,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,19,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,20,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,21,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,22,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,23,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
120,24,616568660,1242342191,1858909307,612372480,4096,0,4096,4294967295,0,616568660
121,0,4281875,735842989,735925951,33641498,33641488,3,0,731727038,4294967295,58720396
121,1,58720396,735842989,735842989,33558536,33558528,0,33558528,710672929,4294967295,4194817
121,2,4194817,735842989,735842989,33558536,33558528,0,33558528,698089644,4294967295,25165964
121,3,25165964,735842989,735842989,33558536,33558528,0,33558528,677118497,4294967295,4194817
121,4,4194817,735842989,735842989,33558536,33558528,0,33558528,698089644,4294967295,25165964
121,5,25165964,735842989,735842989,33558536,33558528,0,33558528,677118497,4294967295,4194817
122,0,854729352,636084906,551559816,547364864,10493952,0,10493952,0,551559816,303169536
122,1,303169536,636084906,0,0,0,0,0,0,0,303169536
122,2,303169536,636084906,0,0,0,0,0,0,0,303169536
122,3,303169536,636084906,0,0,0,0,0,0,0,303169536
122,4,303169536,636084906,0,0,0,0,0,0,0,303169536
122,5,303169536,636084906,0,0,0,0,0,0,0,303169536
122,6,303169536,636084906,0,0,0,0,0,0,0,303169536
122,7,303169536,636084906,0,0,0,0,0,0,0,303169536
122,8,303169536,636084906,0,0,0,0,0,0,0,303169536
122,9,303169536,636084906,0,0,0,0,0,0,0,303169536
122,10,303169536,636084906,0,0,0,0,0,0,0,303169536
122,11,303169536,636084906,0,0,0,0,0,0,0,303169536
122,12,303169536,636084906,0,0,0,0,0,0,0,303169536
122,13,303169536,636084906,0,0,0,0,0,0,0,303169536
122,14,303169536,636084906,0,0,0,0,0,0,0,303169536
122,15,303169536,636084906,0,0,0,0,0,0,0,303169536
122,16,303169536,636084906,0,0,0,0,0,0,0,303169536
122,17,303169536,636084906,0,0,0,0,0,0,0,303169536
122,18,303169536,636084906,0,0,0,0,0,0,0,303169536
123,0,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,1,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,2,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,3,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,4,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,5,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,6,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,7,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,8,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,9,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,10,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,11,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,12,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,13,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,14,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,15,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,16,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,17,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,18,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,19,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,20,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,21,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,22,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,23,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,24,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,25,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,26,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,27,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,28,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,29,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
123,30,1275348992,1077971837,3015390338,303038592,128,1,0,4227965,1077971837,201605904
123,31,201605904,1077971837,3015390338,303038592,128,1,0,1077971053,1077971837,1275348992
124,0,7733778,319616217,3967879460,0,0,0,0,4294967295,319616217,1098070531
124,1,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,2,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
124,3,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,4,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
124,5,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,6,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
124,7,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,8,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
124,9,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,10,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
124,11,1098070531,319616217,2894070052,0,0,0,0,4294967295,319616217,1081543186
124,12,1081543186,319616217,2894070052,0,0,0,0,4294967295,319616217,1098070531
125,0,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,1,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,2,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,3,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,4,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,5,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,6,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,7,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,8,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,9,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,10,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,11,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,12,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,13,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,14,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,15,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,16,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,17,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,18,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,19,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,20,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,21,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,22,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,23,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
125,24,536912130,1333953430,1333953430,788,20,0,20,4294967295,536912130,2152796828
125,25,2152796828,1333953430,1333953430,788,20,0,20,4294967295,2152796828,536912130
126,0,1082032,3130642124,1082032,1049104,1048576,0,1048576,3130642124,4294967295,402655232
126,1,402655232,3130642124,402655232,402655232,402653184,0,402653184,3130642124,4294967295,1081984
126,2,1081984,3130642124,1081984,1049088,1048576,0,1048576,3130642124,4294967295,402655232
126,3,402655232,3130642124,402655232,402655232,402653184,0,402653184,3130642124,4294967295,1081984
126,4,1081984,3130642124,1081984,1049088,1048576,0,1048576,3130642124,4294967295,402655232
126,5,402655232,3130642124,402655232,402655232,402653184,0,402653184,3130642124,4294967295,1081984
126,6,1081984,3130642124,1081984,1049088,1048576,0,1048576,3130642124,4294967295,402655232
127,0,135356475,3147203907,1282939527,134217728,0,0,0,4294967295,4294967295,637567236
127,1,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,2,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,3,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,4,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,5,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,6,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,7,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,8,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,9,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,10,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,11,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,12,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,13,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,14,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,15,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,16,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,17,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
127,18,135356443,3147203907,1282939559,134217760,32,0,32,4294967263,4294967295,637567236
127,19,637567236,3147203907,1651112888,33652768,32,0,32,4294967263,4294967295,135356443
128,0,3221372977,3174749492,2100860165,1073742084,1073742080,0,1073742080,2100860164,4248491317,536871172
129,0,406914317,631262780,4294966259,415301921,146800673,3,0,1036,1038176061,0
129,1,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,2,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,3,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,4,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,5,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,6,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,7,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,8,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,9,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,10,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,11,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,12,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
129,13,0,631262780,4294967295,415302957,146800673,3,0,0,631262780,0
130,0,2152403130,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,1,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,2,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,3,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,4,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,5,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,6,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,7,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,8,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,9,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,10,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,11,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,12,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,13,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,14,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,15,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,16,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,17,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,18,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,19,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,20,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,21,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,22,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,23,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,24,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,25,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
130,26,4919442,4031217131,4031741435,2420117674,2147483688,0,2147483688,0,2147483688,4919442
131,0,635830273,2499559189,2971287316,537001984,537001984,0,537001984,4294967295,0,803702027
131,1,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,2,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,3,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,4,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,5,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,6,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
131,7,803702027,2499559189,3139156510,704806920,704806912,2,0,4294967295,0,803702027
132,0,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,1,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,2,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,3,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,4,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,5,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,6,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,7,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,8,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,9,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,10,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,11,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,12,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,13,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,14,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,15,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,16,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,17,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,18,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
132,19,102848256,3047482628,3081107204,768,512,0,512,1283084283,3011883524,1144540433
132,20,1144540433,3047482628,4122799381,256,0,0,0,241391594,4053575701,102848256
133,0,778052520,496046888,3423522687,201360169,32801,2,0,496046888,4294967295,294649856
133,1,294649856,496046888,4093570263,550535169,8421377,3,0,496046888,4294967295,201327400
134,0,138553636,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,1,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,2,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,3,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,4,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,5,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,6,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,7,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,8,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,9,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,10,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,11,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,12,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,13,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
134,14,138553652,3606099698,4294967295,12756272,4194608,0,4194608,4202544,0,138553652
135,0,2162174982,3368194044,2162174982,10493954,2097152,1,0,3368194044,0,3235917150
135,1,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,2,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,3,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,4,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,5,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,6,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,7,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,8,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,9,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,10,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,11,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,12,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,13,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,14,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,15,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,16,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,17,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,18,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,19,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,20,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,21,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,22,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,23,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,24,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,25,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,26,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
135,27,3235917150,3368194044,3235917150,1084235850,1075838984,1,0,3368194044,0,3235917150
136,0,2156331372,786782442,2925681030,4329732,4352,0,4352,8720488,8720488,2147619076
136,1,2147619076,786782442,2934393326,4587844,262464,0,262464,266304,266304,2147877188
136,2,2147877188,786782442,2934135214,4329732,4352,0,4352,266304,266304,2147619076
136,3,2147619076,786782442,2934393326,4587844,262464,0,262464,266304,266304,2147877188
136,4,2147877188,786782442,2934135214,4329732,4352,0,4352,266304,266304,2147619076
136,5,2147619076,786782442,2934393326,4587844,262464,0,262464,266304,266304,2147877188
136,6,2147877188,786782442,2934135214,4329732,4352,0,4352,266304,266304,2147619076
136,7,2147619076,786782442,2934393326,4587844,262464,0,262464,266304,266304,2147877188
136,8,2147877188,786782442,2934135214,4329732,4352,0,4352,266304,266304,2147619076
137,0,1654202368,228270276,2422529851,2415919392,288,1,0,228270276,1872437444,67240000
137,1,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,2,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
137,3,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,4,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
137,5,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,6,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
137,7,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,8,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
137,9,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,10,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
137,11,67240000,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,10035200
137,12,10035200,228270276,4066697019,4026532128,1073742112,1,0,228270276,228270276,67240000
