            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460680.451388889, A.D. 2025-Jan-04 22:50:00.0000,  3.802079556486379E+04, -9.470782289552783E+04,  4.615735909850331E+04,  2.197004435521625E-01,  1.080339795875322E+00, -9.846701863666848E-01,
2460680.454861111, A.D. 2025-Jan-04 22:55:00.0000,  3.808621881817417E+04, -9.438250913747781E+04,  4.586136757161265E+04,  2.164481961890762E-01,  1.088427496496478E+00, -9.886090288388035E-01,
2460680.458333333, A.D. 2025-Jan-04 23:00:00.0000,  3.815066061924026E+04, -9.405476101265353E+04,  4.556419225133905E+04,  2.131573151129127E-01,  1.096569048602257E+00, -9.925621710035230E-01,
2460680.461805556, A.D. 2025-Jan-04 23:05:00.0000,  3.821410927487860E+04, -9.372456223834190E+04,  4.526582882220527E+04,  2.098271102790170E-01,  1.104765303433231E+00, -9.965297834242600E-01,
2460680.465277778, A.D. 2025-Jan-04 23:10:00.0000,  3.827655288228906E+04, -9.339189627368542E+04,  4.496627291725916E+04,  2.064568741727458E-01,  1.113017130684897E+00, -1.000512038604714E+00,
2460680.468750000, A.D. 2025-Jan-04 23:15:00.0000,  3.833797932371392E+04, -9.305674631414755E+04,  4.466552011756241E+04,  2.030458812476926E-01,  1.121325419036191E+00, -1.004509111001369E+00,
2460680.472222222, A.D. 2025-Jan-04 23:20:00.0000,  3.839837626095320E+04, -9.271909528567787E+04,  4.436356595155044E+04,  1.995933873404207E-01,  1.129691076700236E+00, -1.008521177036622E+00,
2460680.475694444, A.D. 2025-Jan-04 23:25:00.0000,  3.845773112971768E+04, -9.237892583859697E+04,  4.406040589428973E+04,  1.960986290605489E-01,  1.138115031997749E+00, -1.012548415111956E+00,
2460680.479166667, A.D. 2025-Jan-04 23:30:00.0000,  3.851603113367617E+04, -9.203622034200380E+04,  4.375603536735179E+04,  1.925608231632973E-01,  1.146598233933887E+00, -1.016591005611521E+00,
2460680.482638889, A.D. 2025-Jan-04 23:35:00.0000,  3.857326323850720E+04, -9.169096087686182E+04,  4.345044973766787E+04,  1.889791658881134E-01,  1.155141652821840E+00, -1.020649130917863E+00,
2460680.486111111, A.D. 2025-Jan-04 23:40:00.0000,  3.862941416560210E+04, -9.134312922974861E+04,  4.314364431713840E+04,  1.853528322764405E-01,  1.163746280910557E+00, -1.024722975416271E+00,
2460680.489583333, A.D. 2025-Jan-04 23:45:00.0000,  3.868447038558423E+04, -9.099270688626505E+04,  4.283561436210937E+04,  1.816809754605414E-01,  1.172413133038684E+00, -1.028812725498833E+00,
2460680.493055556, A.D. 2025-Jan-04 23:50:00.0000,  3.873841811164118E+04, -9.063967502406775E+04,  4.252635507269049E+04,  1.779627259218751E-01,  1.181143247316487E+00, -1.032918569568831E+00,
2460680.496527778, A.D. 2025-Jan-04 23:55:00.0000,  3.879124329260767E+04, -9.028401450582700E+04,  4.221586159219074E+04,  1.741971907197400E-01,  1.189937685830199E+00, -1.037040698041342E+00,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000,  3.884293160584760E+04, -8.992570587172385E+04,  4.190412900634020E+04,  1.703834526852355E-01,  1.198797535378600E+00, -1.041179303344525E+00,
2460680.503472222, A.D. 2025-Jan-05 00:05:00.0000,  3.889346844978183E+04, -8.956472933248186E+04,  4.159115234317176E+04,  1.665205695896816E-01,  1.207723908218677E+00, -1.045334579909779E+00,
2460680.506944444, A.D. 2025-Jan-05 00:10:00.0000,  3.894283893633207E+04, -8.920106476096214E+04,  4.127692657185652E+04,  1.626075732630776E-01,  1.216717942869791E+00, -1.049506724171992E+00,
2460680.510416667, A.D. 2025-Jan-05 00:15:00.0000,  3.899102788296768E+04, -8.883469168441062E+04,  4.096144660231977E+04,  1.586434686889190E-01,  1.225780804926051E+00, -1.053695934559408E+00,
2460680.513888889, A.D. 2025-Jan-05 00:20:00.0000,  3.903801980449826E+04, -8.846558927629840E+04,  4.064470728472160E+04,  1.546272330566627E-01,  1.234913687902643E+00, -1.057902411480050E+00,
2460680.517361111, A.D. 2025-Jan-05 00:25:00.0000,  3.908379890459737E+04, -8.809373634775066E+04,  4.032670340881030E+04,  1.505578147705741E-01,  1.244117814119600E+00, -1.062126357306137E+00,
2460680.520833333, A.D. 2025-Jan-05 00:30:00.0000,  3.912834906703429E+04, -8.771911133858084E+04,  4.000742970317638E+04,  1.464341324147864E-01,  1.253394435623093E+00, -1.066367976356939E+00,
2460680.524305556, A.D. 2025-Jan-05 00:35:00.0000,  3.917165384650033E+04, -8.734169230881191E+04,  3.968688083516619E+04,  1.422550736814329E-01,  1.262744835123983E+00, -1.070627474868684E+00,
2460680.527777778, A.D. 2025-Jan-05 00:40:00.0000,  3.921369645925221E+04, -8.696145692864964E+04,  3.936505140973270E+04,  1.380194942371143E-01,  1.272170327004666E+00, -1.074905060973965E+00,
2460680.531250000, A.D. 2025-Jan-05 00:45:00.0000,  3.925445977329914E+04, -8.657838246908753E+04,  3.904193596909255E+04,  1.337262165496088E-01,  1.281672258342478E+00, -1.079200944665967E+00,
2460680.534722222, A.D. 2025-Jan-05 00:50:00.0000,  3.929392629824916E+04, -8.619244579203153E+04,  3.871752899225248E+04,  1.293740286579255E-01,  1.291252009979761E+00, -1.083515337758723E+00,
2460680.538194444, A.D. 2025-Jan-05 00:55:00.0000,  3.933207817479771E+04, -8.580362333993833E+04,  3.839182489441276E+04,  1.249616828896458E-01,  1.300910997638271E+00, -1.087848453844646E+00,
2460680.541666667, A.D. 2025-Jan-05 01:00:00.0000,  3.936889716383201E+04, -8.541189112498284E+04,  3.806481802627787E+04,  1.204878945164765E-01,  1.310650673083507E+00, -1.092200508247086E+00,
2460680.545138889, A.D. 2025-Jan-05 01:05:00.0000,  3.940436463504976E+04, -8.501722471867289E+04,  3.773650267405163E+04,  1.159513403561257E-01,  1.320472525317062E+00, -1.096571717956683E+00,
2460680.548611111, A.D. 2025-Jan-05 01:10:00.0000,  3.943846155526898E+04, -8.461959923977990E+04,  3.740687305835432E+04,  1.113506572948484E-01,  1.330378081851100E+00, -1.100962301575404E+00,
2460680.552083333, A.D. 2025-Jan-05 01:15:00.0000,  3.947116847619479E+04, -8.421898934286245E+04,  3.707592333397600E+04,  1.066844407522849E-01,  1.340368910011200E+00, -1.105372479241780E+00,
2460680.555555556, A.D. 2025-Jan-05 01:20:00.0000,  3.950246552173050E+04, -8.381536920622035E+04,  3.674364758951179E+04,  1.019512430719683E-01,  1.350446618297849E+00, -1.109802472549294E+00,
2460680.559027778, A.D. 2025-Jan-05 01:25:00.0000,  3.953233237481299E+04, -8.340871251922750E+04,  3.641003984685313E+04,  9.714957183237269E-02,  1.360612857812240E+00, -1.114252504458256E+00,
2460680.562500000, A.D. 2025-Jan-05 01:30:00.0000,  3.956074826371573E+04, -8.299899246938158E+04,  3.607509406083432E+04,  9.227788807834976E-02,  1.370869323738014E+00, -1.118722799195086E+00,
2460680.565972222, A.D. 2025-Jan-05 01:35:00.0000,  3.958769194782827E+04, -8.258618172861871E+04,  3.573880411868122E+04,  8.733460446900079E-02,  1.381217756887322E+00, -1.123213582142348E+00,
2460680.569444444, A.D. 2025-Jan-05 01:40:00.0000,  3.961314170281113E+04, -8.217025244002830E+04,  3.540116384020539E+04,  8.231808334193637E-02,  1.391659945301149E+00, -1.127725079711895E+00,
2460680.572916667, A.D. 2025-Jan-05 01:45:00.0000,  3.963707530524264E+04, -8.175117620268327E+04,  3.506216697690589E+04,  7.722663466591094E-02,  1.402197725951735E+00, -1.132257519218263E+00,
2460680.576388889, A.D. 2025-Jan-05 01:50:00.0000,  3.965947001657234E+04, -8.132892405698673E+04,  3.472180721195360E+04,  7.205851390534326E-02,  1.412832986492188E+00, -1.136811128726464E+00,
2460680.579861111, A.D. 2025-Jan-05 01:55:00.0000,  3.968030256642897E+04, -8.090346646929569E+04,  3.438007816007319E+04,  6.681191977541022E-02,  1.423567667089030E+00, -1.141386136887114E+00,
2460680.583333333, A.D. 2025-Jan-05 02:00:00.0000,  3.969954913525000E+04, -8.047477331580930E+04,  3.403697336733445E+04,  6.148499188161191E-02,  1.434403762342475E+00, -1.145982772757558E+00,
2460680.586805556, A.D. 2025-Jan-05 02:05:00.0000,  3.971718533618726E+04, -8.004281386572326E+04,  3.369248631088747E+04,  5.607580823631612E-02,  1.445343323296816E+00, -1.150601265606349E+00,
2460680.590277778, A.D. 2025-Jan-05 02:10:00.0000,  3.973318619621675E+04, -7.960755676465704E+04,  3.334661039946543E+04,  5.058238266530311E-02,  1.456388459507338E+00, -1.155241844684022E+00,
2460680.593750000, A.D. 2025-Jan-05 02:15:00.0000,  3.974752613650476E+04, -7.916897001598918E+04,  3.299933897280070E+04,  4.500266205783505E-02,  1.467541341254612E+00, -1.159904738997297E+00,
2460680.597222222, A.D. 2025-Jan-05 02:20:00.0000,  3.976017895188677E+04, -7.872702096259872E+04,  3.265066530197481E+04,  3.933452348692731E-02,  1.478804201828346E+00, -1.164590177045911E+00,
2460680.600694444, A.D. 2025-Jan-05 02:25:00.0000,  3.977111778946706E+04, -7.828167626771737E+04,  3.230058258970150E+04,  3.357577117629093E-02,  1.490179339920001E+00, -1.169298386535570E+00,
2460680.604166667, A.D. 2025-Jan-05 02:30:00.0000,  3.978031512629290E+04, -7.783290189482199E+04,  3.194908397052111E+04,  2.772413330258207E-02,  1.501669122135567E+00, -1.174029594067610E+00,
2460680.607638889, A.D. 2025-Jan-05 02:35:00.0000,  3.978774274603816E+04, -7.738066308692569E+04,  3.159616251122632E+04,  2.177725862675229E-02,  1.513275985624026E+00, -1.178784024798066E+00,
2460680.611111111, A.D. 2025-Jan-05 02:40:00.0000,  3.979337171465329E+04, -7.692492434474891E+04,  3.124181121115252E+04,  1.573271294183663E-02,  1.525002440834902E+00, -1.183561902067001E+00,
2460680.614583333, A.D. 2025-Jan-05 02:45:00.0000,  3.979717235491257E+04, -7.646564940501229E+04,  3.088602300333415E+04,  9.587975342636671E-03,  1.536851074383395E+00, -1.188363446985873E+00,
2460680.618055556, A.D. 2025-Jan-05 02:50:00.0000,  3.979911421982520E+04, -7.600280121630809E+04,  3.052879075459666E+04,  3.340434265119182E-03,  1.548824552098129E+00, -1.193188878003675E+00,
2460680.621527778, A.D. 2025-Jan-05 02:55:00.0000,  3.979916606481478E+04, -7.553634191518110E+04,  3.017010726667220E+04, -3.012616678729891E-03,  1.560925622186074E+00, -1.198038410419955E+00,
2460680.625000000, A.D. 2025-Jan-05 03:00:00.0000,  3.979729581861683E+04, -7.506623280103190E+04,  2.980996527731000E+04, -9.473983102750537E-03,  1.573157118559166E+00, -1.202912255855888E+00,
2460680.628472222, A.D. 2025-Jan-05 03:05:00.0000,  3.979347055282065E+04, -7.459243430980573E+04,  2.944835746140225E+04, -1.604657450257110E-02,  1.585521964333014E+00, -1.207810621679746E+00,
2460680.631944444, A.D. 2025-Jan-05 03:10:00.0000,  3.978765644996913E+04, -7.411490598644492E+04,  2.908527643217165E+04, -2.273340918052191E-02,  1.598023175503578E+00, -1.212733710380532E+00,
2460680.635416667, A.D. 2025-Jan-05 03:15:00.0000,  3.977981877015562E+04, -7.363360645719376E+04,  2.872071474329835E+04, -2.953761943436423E-02,  1.610663864779624E+00, -1.217681718876322E+00,
2460680.638888889, A.D. 2025-Jan-05 03:20:00.0000,  3.976992181599380E+04, -7.314849339911390E+04,  2.835466489004382E+04, -3.646245707791253E-02,  1.623447245660659E+00, -1.222654837778644E+00,
2460680.642361111, A.D. 2025-Jan-05 03:25:00.0000,  3.975792889590112E+04, -7.265952350954514E+04,  2.798711931151455E+04, -4.351129927029109E-02,  1.636376636690595E+00, -1.227653250575800E+00,
2460680.645833333, A.D. 2025-Jan-05 03:30:00.0000,  3.974380228557866E+04, -7.216665247404283E+04,  2.761807039301967E+04, -5.068765469588563E-02,  1.649455465939022E+00, -1.232677132744828E+00,
2460680.649305556, A.D. 2025-Jan-05 03:35:00.0000,  3.972750318757951E+04, -7.166983493273497E+04,  2.724751046855320E+04, -5.799517012235895E-02,  1.662687275723729E+00, -1.237726650784289E+00,
2460680.652777778, A.D. 2025-Jan-05 03:40:00.0000,  3.970899168884006E+04, -7.116902444505674E+04,  2.687543182345802E+04, -6.543763735769227E-02,  1.676075727587400E+00, -1.242801961162465E+00,
2460680.656250000, A.D. 2025-Jan-05 03:45:00.0000,  3.968822671610388E+04, -7.066417345398285E+04,  2.650182669818034E+04, -7.301900061432348E-02,  1.689624607509330E+00, -1.247903209160802E+00,
2460680.659722222, A.D. 2025-Jan-05 03:50:00.0000,  3.966516598900006E+04, -7.015523324696644E+04,  2.612668729113760E+04, -8.074336436224512E-02,  1.703337831445943E+00, -1.253030527627459E+00,
2460680.663194444, A.D. 2025-Jan-05 03:55:00.0000,  3.963976597074278E+04, -6.964215391642935E+04,  2.575000576290865E+04, -8.861500165654111E-02,  1.717219451138900E+00, -1.258184035603632E+00,
2460680.666666667, A.D. 2025-Jan-05 04:00:00.0000,  3.961198181624520E+04, -6.912488431824313E+04,  2.537177424069264E+04, -9.663836299817666E-02,  1.731273660248633E+00, -1.263363836826512E+00,
2460680.670138889, A.D. 2025-Jan-05 04:05:00.0000,  3.958176731747960E+04, -6.860337202805938E+04,  2.499198482304483E+04, -1.048180857720607E-01,  1.745504800836227E+00, -1.268570018095118E+00,
2460680.673611111, A.D. 2025-Jan-05 04:10:00.0000,  3.954907484592618E+04, -6.807756329583784E+04,  2.461062958526850E+04, -1.131590042829977E-01,  1.759917370204933E+00, -1.273802647493314E+00,
2460680.677083333, A.D. 2025-Jan-05 04:15:00.0000,  3.951385529188859E+04, -6.754740299790273E+04,  2.422770058510302E+04, -1.216661604619652E-01,  1.774516028132800E+00, -1.279061772443731E+00,
2460680.680555556, A.D. 2025-Jan-05 04:20:00.0000,  3.947605800056972E+04, -6.701283458789224E+04,  2.384318986983283E+04, -1.303448152671205E-01,  1.789305604489665E+00, -1.284347417569865E+00,
2460680.684027778, A.D. 2025-Jan-05 04:25:00.0000,  3.943563070448962E+04, -6.647380004356707E+04,  2.345708948277746E+04, -1.392004608804808E-01,  1.804291107344978E+00, -1.289659582377719E+00,
2460680.687500000, A.D. 2025-Jan-05 04:30:00.0000,  3.939251945221308E+04, -6.593023981244893E+04,  2.306939147146939E+04, -1.482388337171872E-01,  1.819477731507566E+00, -1.294998238699894E+00,
2460680.690972222, A.D. 2025-Jan-05 04:35:00.0000,  3.934666853302698E+04, -6.538209275458301E+04,  2.268008789646075E+04, -1.574659283208953E-01,  1.834870867583799E+00, -1.300363327916663E+00,
2460680.694444444, A.D. 2025-Jan-05 04:40:00.0000,  3.929802039729163E+04, -6.482929608228222E+04,  2.228917084084276E+04, -1.668880122322369E-01,  1.850476111563601E+00, -1.305754757900681E+00,
2460680.697916667, A.D. 2025-Jan-05 04:45:00.0000,  3.924651557215382E+04, -6.427178529672282E+04,  2.189663242059663E+04, -1.765116419109802E-01,  1.866299274990407E+00, -1.311172399671941E+00,
2460680.701388889, A.D. 2025-Jan-05 04:50:00.0000,  3.919209257242560E+04, -6.370949412254298E+04,  2.150246479679860E+04, -1.863436797741907E-01,  1.882346395716097E+00, -1.316616083719746E+00,
2460680.704861111, A.D. 2025-Jan-05 04:55:00.0000,  3.913468780598893E+04, -6.314235443723903E+04,  2.110666018766377E+04, -1.963913125021485E-01,  1.898623749369523E+00, -1.322085595984461E+00,
2460680.708333333, A.D. 2025-Jan-05 05:00:00.0000,  3.907423547364690E+04, -6.257029619841358E+04,  2.070921088283215E+04, -2.066620706414653E-01,  1.915137861503632E+00, -1.327580673451520E+00,
2460680.711805556, A.D. 2025-Jan-05 05:05:00.0000,  3.901066746285572E+04, -6.199324736702712E+04,  2.031010925887278E+04, -2.171638496673765E-01,  1.931895520491235E+00, -1.333100999297724E+00,
2460680.715277778, A.D. 2025-Jan-05 05:10:00.0000,  3.894391323487628E+04, -6.141113382636931E+04,  1.990934779611097E+04, -2.279049326325805E-01,  1.948903791245903E+00, -1.338646197559525E+00,
2460680.718750000, A.D. 2025-Jan-05 05:15:00.0000,  3.887389970489885E+04, -6.082387929700335E+04,  1.950691909728661E+04, -2.388940145362600E-01,  1.966170029816427E+00, -1.344215827266726E+00,
2460680.722222222, A.D. 2025-Jan-05 05:20:00.0000,  3.880055111452990E+04, -6.023140524678871E+04,  1.910281590778401E+04, -2.501402285646057E-01,  1.983701898915168E+00, -1.349809375981923E+00,
2460680.725694444, A.D. 2025-Jan-05 05:25:00.0000,  3.872378889626693E+04, -5.963363079735361E+04,  1.869703113875032E+04, -2.616531743429465E-01,  2.001507384424821E+00, -1.355426252681659E+00,
2460680.729166667, A.D. 2025-Jan-05 05:30:00.0000,  3.864353152891184E+04, -5.903047262345156E+04,  1.828955789109612E+04, -2.734429484647320E-01,  2.019594813054756E+00, -1.361065779924975E+00,
2460680.732638889, A.D. 2025-Jan-05 05:35:00.0000,  3.855969438365372E+04, -5.842184484833643E+04,  1.788038948297790E+04, -2.855201774388351E-01,  2.037972871124794E+00, -1.366727185192887E+00,
2460680.736111111, A.D. 2025-Jan-05 05:40:00.0000,  3.847218955983823E+04, -5.780765893305126E+04,  1.746951947983246E+04, -2.978960533103392E-01,  2.056650624599770E+00, -1.372409591314991E+00,
2460680.739583333, A.D. 2025-Jan-05 05:45:00.0000,  3.838092570959150E+04, -5.718782355925881E+04,  1.705694172726104E+04, -3.105823721973648E-01,  2.075637540484284E+00, -1.378112005897205E+00,
2460680.743055556, A.D. 2025-Jan-05 05:50:00.0000,  3.828580785036910E+04, -5.656224450522188E+04,  1.664265038711378E+04, -3.235915760552758E-01,  2.094943509705903E+00, -1.383833309630558E+00,
2460680.746527778, A.D. 2025-Jan-05 05:55:00.0000,  3.818673716465418E+04, -5.593082451597123E+04,  1.622663997811577E+04, -3.369367979545978E-01,  2.114578871541697E+00, -1.389572243323041E+00,
2460680.750000000, A.D. 2025-Jan-05 06:00:00.0000,  3.808361078517095E+04, -5.529346316378763E+04,  1.580890541920310E+04, -3.506319112779615E-01,  2.134554439771850E+00, -1.395327393511103E+00,
2460680.753472222, A.D. 2025-Jan-05 06:05:00.0000,  3.797632156495640E+04, -5.465005670214262E+04,  1.538944207844674E+04, -3.646915831448432E-01,  2.154881530623904E+00, -1.401097176483320E+00,
2460680.756944444, A.D. 2025-Jan-05 06:10:00.0000,  3.786475783066213E+04, -5.400049791067307E+04,  1.496824582684183E+04, -3.791313325746043E-01,  2.175571992749617E+00, -1.406879820544270E+00,
2460680.760416667, A.D. 2025-Jan-05 06:15:00.0000,  3.774880311759700E+04, -5.334467593058010E+04,  1.454531309753823E+04, -3.939675938832054E-01,  2.196638239360529E+00, -1.412673346268283E+00,
2460680.763888889, A.D. 2025-Jan-05 06:20:00.0000,  3.762833588485493E+04, -5.268247608982574E+04,  1.412064095119090E+04, -4.092177858296197E-01,  2.218093282652614E+00, -1.418475544481330E+00,
2460680.767361111, A.D. 2025-Jan-05 06:25:00.0000,  3.750322920901408E+04, -5.201377971899162E+04,  1.369422714915720E+04, -4.249003871100923E-01,  2.239950770712714E+00, -1.424283951699709E+00,
2460680.770833333, A.D. 2025-Jan-05 06:30:00.0000,  3.737335045372663E+04, -5.133846395342970E+04,  1.326607023305969E+04, -4.410350190015186E-01,  2.262225027212072E+00, -1.430095822698800E+00,
2460680.774305556, A.D. 2025-Jan-05 06:35:00.0000,  3.723856091366155E+04, -5.065640152473172E+04,  1.283616961412096E+04, -4.576425358584411E-01,  2.284931094026065E+00, -1.435908099824162E+00,
2460680.777777778, A.D. 2025-Jan-05 06:40:00.0000,  3.709871542995637E+04, -4.996746053864232E+04,  1.240452567205356E+04, -4.747451243544690E-01,  2.308084777070203E+00, -1.441717378643800E+00,
2460680.781250000, A.D. 2025-Jan-05 06:45:00.0000,  3.695366197439677E+04, -4.927150423838223E+04,  1.197113986466061E+04, -4.923664124872713E-01,  2.331702695502366E+00, -1.447519869342209E+00,
2460680.784722222, A.D. 2025-Jan-05 06:50:00.0000,  3.680324119933684E+04, -4.856839075292314E+04,  1.153601484988975E+04, -5.105315895089271E-01,  2.355802334663434E+00, -1.453311353327311E+00,
2460680.788194444, A.D. 2025-Jan-05 06:55:00.0000,  3.664728594973443E+04, -4.785797282826308E+04,  1.109915462138189E+04, -5.292675380739947E-01,  2.380402103258337E+00, -1.459087134530389E+00,
2460680.791666667, A.D. 2025-Jan-05 07:00:00.0000,  3.648562073387376E+04, -4.714009754242648E+04,  1.066056466047634E+04, -5.486029799886100E-01,  2.405521394738881E+00, -1.464841984398910E+00,
2460680.795138889, A.D. 2025-Jan-05 07:05:00.0000,  3.631806114756567E+04, -4.641460599894958E+04,  1.022025210429597E+04, -5.685686373941451E-01,  2.431180653498787E+00, -1.470570079766158E+00,
2460680.798611111, A.D. 2025-Jan-05 07:10:00.0000,  3.614441324785448E+04, -4.568133300152140E+04,  9.778225934750984E+03, -5.891974111491491E-01,  2.457401446219349E+00, -1.476264932620527E+00,
2460680.802083333, A.D. 2025-Jan-05 07:15:00.0000,  3.596447287028484E+04, -4.494010670608776E+04,  9.334497189791917E+03, -6.105245786490066E-01,  2.484206538721479E+00, -1.481919310478170E+00,
2460680.805555556, A.D. 2025-Jan-05 07:20:00.0000,  3.577802488352638E+04, -4.419074824871434E+04,  8.889079199950964E+03, -6.325880136430606E-01,  2.511619978820148E+00, -1.487525145944679E+00,
2460680.809027778, A.D. 2025-Jan-05 07:25:00.0000,  3.558484237433145E+04, -4.343307134737093E+04,  8.441987853684948E+03, -6.554284308816140E-01,  2.539667185696912E+00, -1.493073433876458E+00,
2460680.812500000, A.D. 2025-Jan-05 07:30:00.0000,  3.538468575536984E+04, -4.266688187743440E+04,  7.993241896592421E+03, -6.790896588920156E-01,  2.568375046162365E+00, -1.498554114113727E+00,
2460680.815972222, A.D. 2025-Jan-05 07:35:00.0000,  3.517730178586727E+04, -4.189197741466473E+04,  7.542863266767185E+03, -7.036189448270704E-01,  2.597772018320611E+00, -1.503955937413595E+00,
2460680.819444444, A.D. 2025-Jan-05 07:40:00.0000,  3.496242249594488E+04, -4.110814674781797E+04,  7.090877474335292E+03, -7.290672956730757E-01,  2.627888243148328E+00, -1.509266311970781E+00,
2460680.822916667, A.D. 2025-Jan-05 07:45:00.0000,  3.473976400239426E+04, -4.031516935615848E+04,  6.637314030134095E+03, -7.554898611621036E-01,  2.658755664736841E+00, -1.514471127352805E+00,
2460680.826388889, A.D. 2025-Jan-05 07:50:00.0000,  3.450902520250678E+04, -3.951281484921808E+04,  6.182206930878048E+03, -7.829463642028666E-01,  2.690408159158801E+00, -1.519554551743048E+00,
2460680.829861111, A.D. 2025-Jan-05 07:55:00.0000,  3.426988633086040E+04, -3.870084236681188E+04,  5.725595209868261E+03, -8.115015858955451E-01,  2.722881672673366E+00, -1.524498798085010E+00,
2460680.833333333, A.D. 2025-Jan-05 08:00:00.0000,  3.402200736122464E+04, -3.787899993556922E+04,  5.267523562879185E+03, -8.412259134057961E-01,  2.756214369741218E+00, -1.529283853686798E+00,
2460680.836805556, A.D. 2025-Jan-05 08:05:00.0000,  3.376502623404412E+04, -3.704702378132022E+04,  4.808043062418402E+03, -8.721959601460590E-01,  2.790446790875847E+00, -1.533887166679797E+00,
2460680.840277778, A.D. 2025-Jan-05 08:10:00.0000,  3.349855688477588E+04, -3.620463758990781E+04,  4.347211971986268E+03, -9.044952696390991E-01,  2.825622020039724E+00, -1.538283281129612E+00,
2460680.843750000, A.D. 2025-Jan-05 08:15:00.0000,  3.322218704752660E+04, -3.535155171842966E+04,  3.885096679797261E+03, -9.382151163245817E-01,  2.861785861658463E+00, -1.542443411555435E+00,
2460680.847222222, A.D. 2025-Jan-05 08:20:00.0000,  3.293547580181470E+04, -3.448746235157348E+04,  3.421772770425124E+03, -9.734554192538952E-01,  2.898987026676568E+00, -1.546334945230386E+00,
2460680.850694444, A.D. 2025-Jan-05 08:25:00.0000,  3.263795082596651E+04, -3.361205060080357E+04,  2.957326258239066E+03, -1.010325786906517E+00,  2.937277324977815E+00, -1.549920857417088E+00,
2460680.854166667, A.D. 2025-Jan-05 08:30:00.0000,  3.232910531449278E+04, -3.272498154467491E+04,  2.491855011220684E+03, -1.048946715842840E+00,  2.976711863201240E+00, -1.553159022860517E+00,
2460680.857638889, A.D. 2025-Jan-05 08:35:00.0000,  3.200839451018057E+04, -3.182590321122152E+04,  2.025470400440611E+03, -1.089450969618132E+00,  3.017349244199646E+00, -1.556001402118575E+00,
2460680.861111111, A.D. 2025-Jan-05 08:40:00.0000,  3.167523179055180E+04, -3.091444549806151E+04,  1.558299214170238E+03, -1.131985169573814E+00,  3.059251761866389E+00, -1.558393075729271E+00,
2460680.864583333, A.D. 2025-Jan-05 08:45:00.0000,  3.132898424138632E+04, -2.999021903779402E+04,  1.090485889656406E+03, -1.176711635951058E+00,  3.102485584770309E+00, -1.560271094204215E+00,
2460680.868055556, A.D. 2025-Jan-05 08:50:00.0000,  3.096896763456825E+04, -2.905281401091796E+04,  6.221951223064113E+02, -1.223810525041459E+00,  3.147120916512193E+00, -1.561563102487008E+00,
2460680.871527778, A.D. 2025-Jan-05 08:55:00.0000,  3.059444071350867E+04, -2.810179891582413E+04,  1.536149274851976E+02, -1.273482318188817E+00,  3.193232117710770E+00, -1.562185688120336E+00,
2460680.875000000, A.D. 2025-Jan-05 09:00:00.0000,  3.020459867050278E+04, -2.713671930982553E+04, -3.150397532253729E+02, -1.325950730403585E+00,  3.240897768364809E+00, -1.562042389243506E+00,
2460680.878472222, A.D. 2025-Jan-05 09:05:00.0000,  2.979856567963791E+04, -2.615709654686963E+04, -7.835227859241934E+02, -1.381466119206217E+00,  3.290200636605101E+00, -1.561021279733266E+00,
2460680.881944444, A.D. 2025-Jan-05 09:10:00.0000,  2.937538631819180E+04, -2.516242654000648E+04, -1.251551779674663E+03, -1.440309494956582E+00,  3.341227513661819E+00, -1.558992029556537E+00,
2460680.885416667, A.D. 2025-Jan-05 09:15:00.0000,  2.893401568098607E+04, -2.415217860362813E+04, -1.718802043709488E+03, -1.502797253136259E+00,  3.394068851432389E+00, -1.555802306899509E+00,
2460680.888888889, A.D. 2025-Jan-05 09:20:00.0000,  2.847330794833610E+04, -2.312579444388421E+04, -2.184899346048271E+03, -1.569286777728514E+00,  3.448818117665887E+00, -1.551273352076999E+00,
2460680.892361111, A.D. 2025-Jan-05 09:25:00.0000,  2.799200311991395E+04, -2.208268739903942E+04, -2.649411193458459E+03, -1.640183096731846E+00,  3.505570746514321E+00, -1.545194502183711E+00,
2460680.895833333, A.D. 2025-Jan-05 09:30:00.0000,  2.748871156718380E+04, -2.102224207642735E+04, -3.111836276308376E+03, -1.715946811841455E+00,  3.564422514111739E+00, -1.537316379686564E+00,
2460680.899305556, A.D. 2025-Jan-05 09:35:00.0000,  2.696189598224812E+04, -1.994381459122096E+04, -3.571591624316791E+03, -1.797103572426089E+00,  3.625467096514111E+00, -1.527342368765336E+00,
2460680.902777778, A.D. 2025-Jan-05 09:40:00.0000,  2.640985021429814E+04, -1.884673370516337E+04, -4.027996886929787E+03, -1.884255418329037E+00,  3.688792459498957E+00, -1.514917882068780E+00,
2460680.906250000, A.D. 2025-Jan-05 09:45:00.0000,  2.583067437263679E+04, -1.773030327895977E+04, -4.480254984413249E+03, -1.978094385676222E+00,  3.754475588180429E+00, -1.499616762760168E+00,
2460680.909722222, A.D. 2025-Jan-05 09:50:00.0000,  2.522224545346793E+04, -1.659380664443076E+04, -4.927428142282602E+03, -2.079418833617145E+00,  3.822574833173548E+00, -1.480923944068646E+00,
