epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
59,1473457931.0,4426043.967501125,-89428.38868153862,4576298.52533653,-46756.534680609424,4294967295,4294967295,0
60,1473457932.0,4426043.90932431,-89428.38752613266,4576298.685656763,-46608.4308370242,4294967295,4294967295,0
61,1473457933.0,4426043.865919655,-89428.40257028816,4576298.752879025,-46460.32141800759,4294967295,4294967295,0
62,1473457934.0,4426044.021491784,-89428.42128313625,4576298.8404740365,-46312.17359227576,4294967295,4294967295,0
63,1473457935.0,4426044.072494821,-89428.43790538081,4576298.788204935,-46164.192442337386,4294967295,4294967295,0
64,1473457936.0,4426044.271567675,-89428.51148042295,4576298.981735451,-46015.93150070818,4294967295,4294967295,0
65,1473457937.0,4426044.400781558,-89428.45795998238,4576299.037739855,-45867.70159160265,4294967295,4294967295,0
66,1473457938.0,4426044.287523739,-89428.40179300014,4576299.07227235,-45719.58092934522,4294967295,4294967295,0
67,1473457939.0,4426044.182681838,-89428.38736155535,4576299.072989189,-45571.501799727695,4294967295,4294967295,0
68,1473457940.0,4426044.167029145,-89428.31278430966,4576299.053215369,-45423.405851330055,4294967295,4294967295,0
69,1473457941.0,4426044.158099865,-89428.34819699771,4576299.068192867,-45275.216116258656,4294967295,4294967295,0
70,1473457942.0,4426044.082492335,-89428.33419597505,4576299.013926494,-45127.12842211313,4294967295,4294967295,0
71,1473457943.0,4426043.920407342,-89428.34070808358,4576298.868651961,-44979.21608171719,4294967295,4294967295,0
72,1473457944.0,4426043.987870479,-89428.39094120215,4576298.850617364,-44831.05457932291,4294967295,4294967295,0
73,1473457945.0,4426044.127991945,-89428.48087601199,4576298.844125189,-44682.86906829784,4294967295,4294967295,0
74,1473457946.0,4426044.120166852,-89428.53080441202,4576298.813266258,-44534.883190974266,4294967295,4294967295,0
75,1473457947.0,4426044.20765199,-89428.61746407507,4576298.875953059,-44386.67562628756,4294967295,4294967295,0
76,1473457948.0,4426044.095451165,-89428.57606424263,4576298.846553619,-44238.78773424158,4294967295,4294967295,0
77,1473457949.0,4426043.935214152,-89428.58433706389,4576298.818958002,-44090.83949241072,4294967295,4294967295,0
78,1473457950.0,4426043.96088268,-89428.63262412991,4576298.926650087,-43942.63692865375,4294967295,4294967295,0
79,1473457951.0,4426043.877271209,-89428.57813761932,4576298.83788364,-43794.64991347389,4294967295,4294967295,0
80,1473457952.0,4426043.862907843,-89428.56186486992,4576298.941557819,-43646.49897690111,4294967295,4294967295,0
81,1473457953.0,4426043.986926068,-89428.58151465512,4576298.912817516,-43498.28677365619,4294967295,4294967295,0
82,1473457954.0,4426044.048562703,-89428.54659016801,4576298.930549838,-43350.173701133615,4294967295,4294967295,0
83,1473457955.0,4426043.865710963,-89428.5322215635,4576298.862541322,-43202.209984497924,4294967295,4294967295,0
84,1473457956.0,4426043.887894936,-89428.5574130759,4576298.991675643,-43053.97965471502,4294967295,4294967295,0
85,1473457957.0,4426043.824904268,-89428.57150269704,4576298.978011899,-42905.96400326738,4294967295,4294967295,0
86,1473457958.0,4426043.919635266,-89428.5322732502,4576299.086966707,-42757.79787942281,4294967295,4294967295,0
87,1473457959.0,4426043.849522961,-89428.5522841452,4576299.011650587,-42609.93767940862,4294967295,4294967295,0
88,1473457960.0,4426043.959349937,-89428.56347586802,4576299.2655547075,-42461.87385581657,4294967295,4294967295,0
89,1473457961.0,4426044.173401638,-89428.5776725738,4576299.412839745,-42313.78494018529,4294967295,4294967295,0
90,1473457962.0,4426044.240501897,-89428.64124437816,4576299.413432268,-42165.79471358155,4294967295,4294967295,0
91,1473457963.0,4426044.401797594,-89428.69219935943,4576299.487023024,-42017.56119666477,4294967295,4294967295,0
92,1473457964.0,4426044.491597723,-89428.68709393693,4576299.490406188,-41869.35226629869,4294967295,4294967295,0
93,1473457965.0,4426044.587912753,-89428.70547493814,4576299.470087427,-41721.19692538483,4294967295,4294967295,0
94,1473457966.0,4426044.650675611,-89428.67758028691,4576299.51504047,-41573.0089070327,4294967295,4294967295,0
95,1473457967.0,4426044.666363429,-89428.63169836934,4576299.589588163,-41424.88183610324,4294967295,4294967295,0
96,1473457968.0,4426044.696017008,-89428.62852523911,4576299.629319115,-41276.78361711448,4294967295,4294967295,0
97,1473457969.0,4426044.603679443,-89428.65754025603,4576299.434367199,-41128.77667935631,4294967295,4294967295,0
98,1473457970.0,4426044.604966037,-89428.64138412153,4576299.296347445,-40980.65446114986,4294967295,4294967295,0
99,1473457971.0,4426044.59811847,-89428.58670262573,4576299.259971151,-40832.477623035506,4294967295,4294967295,0
100,1473457972.0,4426044.534191442,-89428.62988376891,4576299.233209949,-40684.36513756057,4294967295,4294967295,0
101,1473457973.0,4426044.320612288,-89428.66373513597,4576299.064083038,-40536.48351812501,4294967295,4294967295,0
102,1473457974.0,4426044.233283031,-89428.6743139132,4576299.163553728,-40388.3506504185,4294967295,4294967295,0
103,1473457975.0,4426044.162669151,-89428.67630841889,4576299.280203724,-40240.23767641238,4294967295,4294967295,0
104,1473457976.0,4426044.283418183,-89428.68438359351,4576299.457087742,-40091.95695078334,4294967295,4294967295,0
105,1473457977.0,4426044.319657872,-89428.65935145457,4576299.419981673,-39943.84211194274,4294967295,4294967295,0
106,1473457978.0,4426043.820486129,-89428.53045224267,4576299.045234266,-39796.153544930086,4294967295,4294967295,0
107,1473457979.0,4426043.918201891,-89428.48747313702,4576299.038238104,-39647.90473917388,4294967295,4294967295,0
108,1473457980.0,4426044.001075312,-89428.4972935695,4576299.060190373,-39499.683621816315,4294967295,4294967295,0
109,1473457981.0,4426044.101189906,-89428.56074552423,4576298.995078108,-39351.42427008594,4294967295,4294967295,0
110,1473457982.0,4426044.148574661,-89428.57889307785,4576298.972170988,-39203.22435698817,4294967295,4294967295,0
111,1473457983.0,4426044.123922394,-89428.57276006941,4576298.893071816,-39055.115572995535,4294967295,4294967295,0
112,1473457984.0,4426044.029422489,-89428.59840711855,4576298.853133621,-38906.99710269458,4294967295,4294967295,0
113,1473457985.0,4426043.939646098,-89428.61686857525,4576298.790582757,-38758.92691571416,4294967295,4294967295,0
114,1473457986.0,4426043.885639785,-89428.5926668821,4576298.6980407,-38610.88672615041,4294967295,4294967295,0
115,1473457987.0,4426043.829803236,-89428.60729746806,4576298.604222887,-38462.788275336534,4294967295,4294967295,0
116,1473457988.0,4426043.750113005,-89428.63895283583,4576298.545940766,-38314.72115696782,4294967295,4294967295,0
117,1473457989.0,4426043.790499262,-89428.64764561538,4576298.60836159,-38166.567270851396,4294967295,4294967295,0
118,1473457990.0,4426043.834221291,-89428.64131205986,4576298.6671612235,-38018.50279844728,4294967295,4294967295,0
119,1473457991.0,4426043.8623661455,-89428.62085161284,4576298.614446455,-37870.47698359059,4294967295,4294967295,0
120,1473457992.0,4426043.8604943715,-89428.57300395369,4576298.620158477,-37722.319983487134,4294967295,4294967295,0
121,1473457993.0,4426043.901444273,-89428.54831785834,4576298.567753006,-37574.15792011549,4294967295,4294967295,0
122,1473457994.0,4426043.992222763,-89428.5700284603,4576298.475401663,-37426.00406538168,4294967295,4294967295,0
123,1473457995.0,4426044.005911059,-89428.55380123243,4576298.551509457,-37277.76284988301,4294967295,4294967295,0
124,1473457996.0,4426043.73960368,-89428.54748750661,4576298.363852948,-37129.79066445935,4294967295,4294967295,0
125,1473457997.0,4426043.693183949,-89428.51064818233,4576298.334037975,-36981.64701069245,4294967295,4294967295,0
126,1473457998.0,4426043.702717155,-89428.48142989694,4576298.285557954,-36833.43788762992,4294967295,4294967295,0
127,1473457999.0,4426043.679566511,-89428.39994400764,4576298.193307927,-36685.35027806129,4294967295,4294967295,0
128,1473458000.0,4426043.619141265,-89428.37383209889,4576298.187087384,-36537.27627731757,4294967295,4294967295,0
129,1473458001.0,4426043.579371973,-89428.37392069516,4576298.215060071,-36389.07769017179,4294967295,4294967295,0
130,1473458002.0,4426043.596054588,-89428.39816437784,4576298.227143493,-36240.85145842092,4294967295,4294967295,0
131,1473458003.0,4426043.65631877,-89428.39104934486,4576298.209324061,-36092.764222204576,4294967295,4294967295,0
132,1473458004.0,4426043.715609322,-89428.36140616183,4576298.274690375,-35944.65199399555,4294967295,4294967295,0
133,1473458005.0,4426043.751191174,-89428.3307069067,4576298.330307119,-35796.48038578972,4294967295,4294967295,0
134,1473458006.0,4426043.592938992,-89428.30084461329,4576298.282549813,-35648.44587003736,4294967295,4294967295,0
135,1473458007.0,4426043.581976326,-89428.36729120156,4576298.232182131,-35500.29524951084,4294967295,4294967295,0
136,1473458008.0,4426043.645912648,-89428.30429650181,4576298.39081656,-35352.037285879735,4294967295,4294967295,0
137,1473458009.0,4426043.601265294,-89428.32751338148,4576298.3574490445,-35203.93262708025,4294967295,4294967295,0
138,1473458010.0,4426043.635576619,-89428.34078666833,4576298.330654831,-35055.76158732197,4294967295,4294967295,0
139,1473458011.0,4426043.7020605635,-89428.38685309901,4576298.432740352,-34907.60638587979,4294967295,4294967295,0
140,1473458012.0,4426043.6524348445,-89428.39579484223,4576298.348762629,-34759.64176600328,4294967295,4294967295,0
141,1473458013.0,4426043.633685744,-89428.45451522095,4576298.176311542,-34611.62527528887,4294967295,4294967295,0
142,1473458014.0,4426043.676592289,-89428.51331923701,4576298.274431009,-34463.42370061413,4294967295,4294967295,0
143,1473458015.0,4426043.576180719,-89428.513111131,4576298.186582219,-34315.41127806783,4294967295,4294967295,0
144,1473458016.0,4426043.583549159,-89428.46975534142,4576298.242311031,-34167.27641081417,4294967295,4294967295,0
145,1473458017.0,4426043.520809253,-89428.53267468391,4576298.155413838,-34019.22228968966,4294967295,4294967295,0
146,1473458018.0,4426043.604326369,-89428.52810274846,4576298.314912881,-33871.00887429541,4294967295,4294967295,0
147,1473458019.0,4426043.579952216,-89428.56740533782,4576298.219531835,-33723.02731040303,4294967295,4294967295,0
148,1473458020.0,4426043.467434668,-89428.55283649641,4576298.161912138,-33575.1378507388,4294967295,4294967295,0
149,1473458021.0,4426043.497333405,-89428.52077768404,4576298.202130007,-33427.21107717752,4294967295,4294967295,0
150,1473458022.0,4426043.398711396,-89428.4695351054,4576298.274704881,-33279.318302603584,4294967295,4294967295,0
151,1473458023.0,4426043.534610323,-89428.48903162697,4576298.5299932165,-33131.13183516353,4294967295,4294967295,0
152,1473458024.0,4426043.537783516,-89428.49810557454,4576298.486857622,-32983.09236399019,4294967295,4294967295,0
153,1473458025.0,4426043.664939983,-89428.54334611987,4576298.570085908,-32834.886207613854,4294967295,4294967295,0
154,1473458026.0,4426043.511851858,-89428.4602107533,4576298.507881959,-32686.875428610867,4294967295,4294967295,0
155,1473458027.0,4426043.356485288,-89428.4699469069,4576298.433495899,-32538.85808105025,4294967295,4294967295,0
156,1473458028.0,4426043.3538759425,-89428.46066402592,4576298.327868643,-32390.71718073053,4294967295,4294967295,0
157,1473458029.0,4426043.570207584,-89428.5064780618,4576298.386378101,-32242.329934277575,4294967295,4294967295,0
158,1473458030.0,4426043.607061539,-89428.55322028272,4576298.220480526,-32094.21712009756,4294967295,4294967295,0
159,1473458031.0,4426043.755400203,-89428.54096561266,4576298.202312899,-31946.00426688587,4294967295,4294967295,0
160,1473458032.0,4426043.785062698,-89428.51926674077,4576298.23709265,-31797.869449556038,4294967295,4294967295,0
161,1473458033.0,4426043.857083834,-89428.55435598914,4576298.321357659,-31649.69473248993,4294967295,4294967295,0
162,1473458034.0,4426043.994095975,-89428.55264511437,4576298.5179200955,-31501.399603426642,4294967295,4294967295,0
163,1473458035.0,4426043.865250168,-89428.5426831741,4576298.559636288,-31353.308800504285,4294967295,4294967295,0
164,1473458036.0,4426043.689382105,-89428.56721087103,4576298.510689982,-31205.287476661753,4294967295,4294967295,0
165,1473458037.0,4426043.639798496,-89428.54851059496,4576298.440363738,-31057.226577574074,4294967295,4294967295,0
166,1473458038.0,4426043.482160131,-89428.56806361325,4576298.360383739,-30909.28069289283,4294967295,4294967295,0
167,1473458039.0,4426043.583395974,-89428.59959409296,4576298.378873989,-30761.193959458542,4294967295,4294967295,0
168,1473458040.0,4426043.710226731,-89428.6301189012,4576298.450120139,-30612.918799139607,4294967295,4294967295,0
169,1473458041.0,4426043.582768649,-89428.63779037166,4576298.225054171,-30464.842790331455,4294967295,4294967295,0
170,1473458042.0,4426043.605710407,-89428.64687528937,4576298.111048622,-30316.647061122785,4294967295,4294967295,0
171,1473458043.0,4426043.530081138,-89428.58756820695,4576298.162166192,-30168.40610496691,4294967295,4294967295,0
172,1473458044.0,4426043.587705018,-89428.58326903447,4576298.219147688,-30020.031712830532,4294967295,4294967295,0
173,1473458045.0,4426043.517217338,-89428.56888482808,4576298.14586993,-29871.89724853798,4294967295,4294967295,0
174,1473458046.0,4426043.578950822,-89428.59963814504,4576298.321466966,-29723.517183464697,4294967295,4294967295,0
175,1473458047.0,4426043.674995103,-89428.61571862713,4576298.369428859,-29575.18937039264,4294967295,4294967295,0
176,1473458048.0,4426043.738411998,-89428.53676808583,4576298.445813717,-29426.774826836623,4294967295,4294967295,0
177,1473458049.0,4426043.729224447,-89428.51673790059,4576298.508290091,-29278.474470807865,4294967295,4294967295,0
178,1473458050.0,4426043.696209711,-89428.50249709329,4576298.472788871,-29130.40393254569,4294967295,4294967295,0
179,1473458051.0,4426043.613257541,-89428.5669584598,4576298.313862987,-28982.582910171932,4294967295,4294967295,0
