trajectory_id,channel,ux,uy,uz,k_off,k_on,force_off,force_on,angle_center,angle_tolerance,error_limit,fringe_width,support_kind,cx,cy,cz,support_extent,support_ax,support_ay,support_az,support_angle
1122,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1122,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1123,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1123,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1123,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1124,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1124,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1124,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1125,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1125,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1125,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1126,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1126,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1126,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1127,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1127,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1127,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1128,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1128,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1128,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1129,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1129,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1129,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1130,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1130,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1130,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1131,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1131,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1131,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1132,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1132,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1132,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1133,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1133,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1133,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1134,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1134,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1134,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1135,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1135,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1135,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1136,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1136,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1136,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1137,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1137,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1137,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1138,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1138,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1138,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1139,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1139,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1139,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1140,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1140,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1140,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1141,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1141,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1141,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1142,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1142,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1142,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1143,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1143,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1143,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1144,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1144,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1144,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1145,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1145,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1145,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1146,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1146,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1146,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1147,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1147,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1147,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1148,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1148,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1148,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1149,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1149,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1149,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1150,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1150,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1150,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1151,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1151,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1151,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1152,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1152,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1152,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1153,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1153,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1153,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1154,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1154,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1154,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1155,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1155,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1155,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1156,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1156,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1156,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1157,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1157,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1157,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1158,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1158,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1158,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1159,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1159,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1159,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1160,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1160,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1160,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1161,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1161,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1161,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1162,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1162,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1162,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1163,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1163,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1163,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1164,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1164,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1164,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1165,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1165,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1165,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1166,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1166,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1166,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1167,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1167,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1167,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1168,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1168,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1168,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1169,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1169,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1169,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1170,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1170,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1170,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1171,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1171,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1171,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1172,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1172,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1172,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1173,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1173,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1173,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1174,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1174,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1174,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1175,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1175,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1175,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1176,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1176,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1176,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1177,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1177,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1177,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1178,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1178,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1178,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1179,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1179,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1179,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1180,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1180,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1180,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1181,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1181,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1181,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1182,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1182,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1182,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1183,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1183,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1183,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1184,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1184,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1184,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1185,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1185,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1185,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1186,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
1186,1,0,0.7071067811865476,0.7071067811865476,0,2,-0.1,0.1,1,1,0.4,0.1,1,0,0,-20,100,0,0,1,1.1
1186,2,1,0,0,0.2,4,0,-0.2,-1,0.8,1.1,0.2,0,8,0,0,20,0.0,0.0,1.0,0.0
1187,0,0.7071067811865476,0.7071067811865476,0,0.1,3,0,0.5,0,1.2,0.7,0.1,0,0,0,0,50,0.0,0.0,1.0,0.0
