            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460702.184027778, A.D. 2025-Jan-26 16:25:00.0000, -1.936198530585018E+04,  3.723454603562931E+03,  1.140392830892291E+04, -2.600214000099824E+00, -2.710283713957132E+00,  3.995192213501005E+00,
2460702.187500000, A.D. 2025-Jan-26 16:30:00.0000, -2.011368756967776E+04,  2.905368484892576E+03,  1.258542934333550E+04, -2.414440004702003E+00, -2.741585504042330E+00,  3.882352585520893E+00,
2460702.190972222, A.D. 2025-Jan-26 16:35:00.0000, -2.081249852175189E+04,  2.079585316621612E+03,  1.373387192968854E+04, -2.247171277557201E+00, -2.762043501975355E+00,  3.774825189382848E+00,
2460702.194444444, A.D. 2025-Jan-26 16:40:00.0000, -2.146359823890109E+04,  1.248989389925070E+03,  1.485085908834146E+04, -2.095993271301286E+00, -2.774013655983173E+00,  3.672639075779954E+00,
2460702.197916667, A.D. 2025-Jan-26 16:45:00.0000, -2.207149611115512E+04,  4.158428711981774E+02,  1.593797712794383E+04, -1.958841651123232E+00, -2.779312898945313E+00,  3.575667639773899E+00,
2460702.201388889, A.D. 2025-Jan-26 16:50:00.0000, -2.264012894622390E+04, -4.180732651222713E+02,  1.699675976542903E+04, -1.833955818812175E+00, -2.779351100458821E+00,  3.483695661632472E+00,
2460702.204861111, A.D. 2025-Jan-26 16:55:00.0000, -2.317294530670482E+04, -1.251352550883431E+03,  1.802866838897241E+04, -1.719834313313761E+00, -2.775229128831253E+00,  3.396461711759444E+00,
2460702.208333333, A.D. 2025-Jan-26 17:00:00.0000, -2.367297712054561E+04, -2.082881813007066E+03,  1.903508249588338E+04, -1.615194803676503E+00, -2.767811876171085E+00,  3.313684719847465E+00,
2460702.211805556, A.D. 2025-Jan-26 17:05:00.0000, -2.414290008986877E+04, -2.911778963831870E+03,  2.001729646044155E+04, -1.518939459641012E+00, -2.757782865144157E+00,  3.235080368730846E+00,
2460702.215277778, A.D. 2025-Jan-26 17:10:00.0000, -2.458508450815593E+04, -3.737345037728664E+03,  2.097652016798042E+04, -1.430125568935456E+00, -2.745685301522090E+00,  3.160370950730088E+00,
2460702.218750000, A.D. 2025-Jan-26 17:15:00.0000, -2.500163798687133E+04, -4.559026966435368E+03,  2.191388192912134E+04, -1.347940885941259E+00, -2.731953124763780E+00,  3.089291033617543E+00,
2460702.222222222, A.D. 2025-Jan-26 17:20:00.0000, -2.539444141827671E+04, -5.376388505023054E+03,  2.283043266540231E+04, -1.271683073647374E+00, -2.716934643660061E+00,  3.021590451809539E+00,
2460702.225694444, A.D. 2025-Jan-26 17:25:00.0000, -2.576517930423087E+04, -6.189087377586899E+03,  2.372715071685056E+04, -1.200742606893017E+00, -2.700910645982733E+00,  2.957035606947296E+00,
2460702.229166667, A.D. 2025-Jan-26 17:30:00.0000, -2.611536540255658E+04, -6.996857205082390E+03,  2.460494686937679E+04, -1.134588562833923E+00, -2.684108365143136E+00,  2.895409716343802E+00,
2460702.232638889, A.D. 2025-Jan-26 17:35:00.0000, -2.644636448083169E+04, -7.799493133253492E+03,  2.546466935356785E+04, -1.072756800859148E+00, -2.666712319497477E+00,  2.836512422006754E+00,
2460702.236111111, A.D. 2025-Jan-26 17:40:00.0000, -2.675941082861909E+04, -8.596840338401527E+03,  2.630710866354387E+04, -1.014840113765306E+00, -2.648872778460380E+00,  2.780159030888666E+00,
2460702.239583333, A.D. 2025-Jan-26 17:45:00.0000, -2.705562406738056E+04, -9.388784791510883E+03,  2.713300211780328E+04, -9.604800012283293E-01, -2.630712414389997E+00,  2.726179558214367E+00,
2460702.243055556, A.D. 2025-Jan-26 17:50:00.0000, -2.733602269840952E+04, -1.017524579740413E+04,  2.794303811559296E+04, -9.093597789605657E-01, -2.612331558512423E+00,  2.674417683694357E+00,
2460702.246527778, A.D. 2025-Jan-26 17:55:00.0000, -2.760153575435489E+04, -1.095616994295565E+04,  2.873786007731478E+04, -8.611987892596449E-01, -2.593812378097870E+00,  2.624729691425473E+00,
2460702.250000000, A.D. 2025-Jan-26 18:00:00.0000, -2.785301285417375E+04, -1.173152616577830E+04,  2.951807006843240E+04, -8.157475206823224E-01, -2.575222212622110E+00,  2.576983434252783E+00,
2460702.253472222, A.D. 2025-Jan-26 18:05:00.0000, -2.809123291124975E+04, -1.250130172366127E+04,  3.028423212227321E+04, -7.727834805018187E-01, -2.556616252620661E+00,  2.531057348373952E+00,
2460702.256944444, A.D. 2025-Jan-26 18:10:00.0000, -2.831691169916468E+04, -1.326549888476437E+04,  3.103687527426647E+04, -7.321076919138013E-01, -2.538039699933504E+00,  2.486839530285414E+00,
2460702.260416667, A.D. 2025-Jan-26 18:15:00.0000, -2.853070844730255E+04, -1.402413220299033E+04,  3.177649633043824E+04, -6.935417115367702E-01, -2.519529518537510E+00,  2.444226882903389E+00,
2460702.263888889, A.D. 2025-Jan-26 18:20:00.0000, -2.873323160848792E+04, -1.477722626657628E+04,  3.250356238902169E+04, -6.569250813656674E-01, -2.501115859117995E+00,  2.403124331420823E+00,
2460702.267361111, A.D. 2025-Jan-26 18:25:00.0000, -2.892504391901155E+04, -1.552481383581954E+04,  3.321851313933244E+04, -6.221131445783944E-01, -2.482823222839141E+00,  2.363444107114329E+00,
2460702.270833333, A.D. 2025-Jan-26 18:30:00.0000, -2.910666685012497E+04, -1.626693429560533E+04,  3.392176295387054E+04, -5.889751674437362E-01, -2.464671416069520E+00,  2.325105096265841E+00,
2460702.274305556, A.D. 2025-Jan-26 18:35:00.0000, -2.927858453595106E+04, -1.700363236833217E+04,  3.461370279448787E+04, -5.573927191202573E-01, -2.446676335830441E+00,  2.288032249195139E+00,
2460702.277777778, A.D. 2025-Jan-26 18:40:00.0000, -2.944124724918786E+04, -1.773495704209319E+04,  3.529470195056998E+04, -5.272582697345363E-01, -2.428850618677497E+00,  2.252156045318142E+00,
2460702.281250000, A.D. 2025-Jan-26 18:45:00.0000, -2.959507448438444E+04, -1.846096067453988E+04,  3.596510962290840E+04, -4.984739737814260E-01, -2.411204178436861E+00,  2.217412009456092E+00,
2460702.284722222, A.D. 2025-Jan-26 18:50:00.0000, -2.974045770104171E+04, -1.918169824637918E+04,  3.662525637177244E+04, -4.709506109787251E-01, -2.393744652356416E+00,  2.183740273873191E+00,
2460702.288194444, A.D. 2025-Jan-26 18:55:00.0000, -2.987776276929634E+04, -1.989722673534842E+04,  3.727545543831053E+04, -4.446066619631203E-01, -2.376477773406999E+00,  2.151085182990773E+00,
2460702.291666667, A.D. 2025-Jan-26 19:00:00.0000, -3.000733215621864E+04, -2.060760459319103E+04,  3.791600395388989E+04, -4.193674993245513E-01, -2.359407681301277E+00,  2.119394936052814E+00,
2460702.295138889, A.D. 2025-Jan-26 19:05:00.0000, -3.012948688444613E+04, -2.131289130693598E+04,  3.854718404639795E+04, -3.951646776088308E-01, -2.342537182660971E+00,  2.088621263685533E+00,
2460702.298611111, A.D. 2025-Jan-26 19:10:00.0000, -3.024452829131474E+04, -2.201314703390371E+04,  3.916926385613775E+04, -3.719353086712480E-01, -2.325867969298030E+00,  2.058719135198404E+00,
2460702.302083333, A.D. 2025-Jan-26 19:15:00.0000, -3.035273961161873E+04, -2.270843229511931E+04,  3.978249846660411E+04, -3.496215107682890E-01, -2.309400801848517E+00,  2.029646493624846E+00,
2460702.305555556, A.D. 2025-Jan-26 19:20:00.0000, -3.045438740494907E+04, -2.339880771960250E+04,  4.038713075979635E+04, -3.281699215253551E-01, -2.293135664533636E+00,  2.001364015667684E+00,
2460702.309027778, A.D. 2025-Jan-26 19:25:00.0000, -3.054972284555899E+04, -2.408433383212898E+04,  4.098339220360890E+04, -3.075312663430290E-01, -2.277071895691389E+00,  1.973834893896746E+00,
2460702.312500000, A.D. 2025-Jan-26 19:30:00.0000, -3.063898288991837E+04, -2.476507087537448E+04,  4.157150357549589E+04, -2.876599750646225E-01, -2.261208298069517E+00,  1.947024638971800E+00,
2460702.315972222, A.D. 2025-Jan-26 19:35:00.0000, -3.072239133605130E+04, -2.544107866485085E+04,  4.215167563157283E+04, -2.685138407663134E-01, -2.245543232001639E+00,  1.920900899764693E+00,
2460702.319444444, A.D. 2025-Jan-26 19:40:00.0000, -3.080015978592933E+04, -2.611241646783355E+04,  4.272410972270732E+04, -2.500537154467511E-01, -2.230074694389157E+00,  1.895433299774700E+00,
2460702.322916667, A.D. 2025-Jan-26 19:45:00.0000, -3.087248852160229E+04, -2.677914290485352E+04,  4.328899836437326E+04, -2.322432380110428E-01, -2.214800385745734E+00,  1.870593288176127E+00,
2460702.326388889, A.D. 2025-Jan-26 19:50:00.0000, -3.093956730398901E+04, -2.744131586868112E+04,  4.384652576295010E+04, -2.150485907427506E-01, -2.199717767023307E+00,  1.846354004012679E+00,
2460702.329861111, A.D. 2025-Jan-26 19:55:00.0000, -3.100157610263803E+04, -2.809899246103110E+04,  4.439686830476462E+04, -1.984382806981113E-01, -2.184824107676179E+00,  1.822690152029893E+00,
2460702.333333333, A.D. 2025-Jan-26 20:00:00.0000, -3.105868576311983E+04, -2.875222894096078E+04,  4.494019500815795E+04, -1.823829432364099E-01, -2.170116526534277E+00,  1.799577889297381E+00,
2460702.336805556, A.D. 2025-Jan-26 20:05:00.0000, -3.111105861850475E+04, -2.940108068481573E+04,  4.547666794322096E+04, -1.668551651360571E-01, -2.155592026512491E+00,  1.776994721530900E+00,
2460702.340277778, A.D. 2025-Jan-26 20:10:00.0000, -3.115884905048403E+04, -3.004560215651403E+04,  4.600644262236433E+04, -1.518293249827255E-01, -2.141247524076084E+00,  1.754919408115323E+00,
2460702.343750000, A.D. 2025-Jan-26 20:15:00.0000, -3.120220400483950E+04, -3.068584688442772E+04,  4.652966836231955E+04, -1.372814489496915E-01, -2.127079874168499E+00,  1.733331874985240E+00,
2460702.347222222, A.D. 2025-Jan-26 20:20:00.0000, -3.124126346590053E+04, -3.132186744732755E+04,  4.704648862288018E+04, -1.231890802536261E-01, -2.113085891173494E+00,  1.712213134537733E+00,
2460702.350694444, A.D. 2025-Jan-26 20:25:00.0000, -3.127616089358844E+04, -3.195371546447759E+04,  4.755704132126537E+04, -1.095311608414933E-01, -2.099262366768799E+00,  1.691545212170692E+00,
2460702.354166667, A.D. 2025-Jan-26 20:30:00.0000, -3.130702362666293E+04, -3.258144159133230E+04,  4.806145912588368E+04, -9.628792392525859E-02, -2.085606085012506E+00,  1.671311078689376E+00,
2460702.357638889, A.D. 2025-Jan-26 20:35:00.0000, -3.133397325518585E+04, -3.320509551839052E+04,  4.855986972984143E+04, -8.344079631520401E-02, -2.072113834982792E+00,  1.651494588054434E+00,
2460702.361111111, A.D. 2025-Jan-26 20:40:00.0000, -3.135712596509969E+04, -3.382472597543742E+04,  4.905239610804265E+04, -7.097230944468198E-02, -2.058782421345331E+00,  1.632080419942875E+00,
2460702.364583333, A.D. 2025-Jan-26 20:45:00.0000, -3.137659285723912E+04, -3.444038073711644E+04,  4.953915675647426E+04, -5.886601823981392E-02, -2.045608673196530E+00,  1.613054026765361E+00,
2460702.368055556, A.D. 2025-Jan-26 20:50:00.0000, -3.139248024309628E+04, -3.505210663156811E+04,  5.002026591671948E+04, -4.710642702215052E-02, -2.032589451401771E+00,  1.594401584710003E+00,
2460702.371527778, A.D. 2025-Jan-26 20:55:00.0000, -3.140488991931758E+04, -3.565994955011233E+04,  5.049583378560311E+04, -3.567892180081699E-02, -2.019721654672851E+00,  1.576109948525885E+00,
2460702.375000000, A.D. 2025-Jan-26 21:00:00.0000, -3.141391942279425E+04, -3.626395446043626E+04,  5.096596671323065E+04, -2.456970823512431E-02, -2.007002224500820E+00,  1.558166609605629E+00,
2460702.378472222, A.D. 2025-Jan-26 21:05:00.0000, -3.141966226789533E+04, -3.686416541964591E+04,  5.143076738776734E+04, -1.376575476854833E-02, -1.994428149205523E+00,  1.540559657200101E+00,
2460702.381944444, A.D. 2025-Jan-26 21:10:00.0000, -3.142220816735927E+04, -3.746062558861337E+04,  5.189033500917278E+04, -3.254740445066364E-03, -1.981996467113414E+00,  1.523277742413780E+00,
2460702.385416667, A.D. 2025-Jan-26 21:15:00.0000, -3.142164323818399E+04, -3.805337724784424E+04,  5.234476545305041E+04,  6.974993044776438E-03, -1.969704269045039E+00,  1.506310044786217E+00,
2460702.388888889, A.D. 2025-Jan-26 21:20:00.0000, -3.141805019371528E+04, -3.864246181258030E+04,  5.279415142374273E+04,  1.693448546780332E-02, -1.957548700262205E+00,  1.489646241295406E+00,
2460702.392361111, A.D. 2025-Jan-26 21:25:00.0000, -3.141150852302420E+04, -3.922791985043427E+04,  5.323858260000582E+04,  2.663419871918002E-02, -1.945526961875733E+00,  1.473276477476163E+00,
2460702.395833333, A.D. 2025-Jan-26 21:30:00.0000, -3.140209465857348E+04, -3.980979109785325E+04,  5.367814577115690E+04,  3.608405429146150E-02, -1.933636311830522E+00,  1.457191340573219E+00,
2460702.399305556, A.D. 2025-Jan-26 21:35:00.0000, -3.138988213307590E+04, -4.038811447743175E+04,  5.411292496591280E+04,  4.529346785681687E-02, -1.921874065501389E+00,  1.441381834522103E+00,
2460702.402777778, A.D. 2025-Jan-26 21:40:00.0000, -3.137494172640476E+04, -4.096292811444736E+04,  5.454300157330227E+04,  5.427138121844946E-02, -1.910237596005147E+00,  1.425839356650561E+00,
2460702.406250000, A.D. 2025-Jan-26 21:45:00.0000, -3.135734160323616E+04, -4.153426935520134E+04,  5.496845445813667E+04,  6.302629189912694E-02, -1.898724334205545E+00,  1.410555675885000E+00,
2460702.409722222, A.D. 2025-Jan-26 21:50:00.0000, -3.133714744218163E+04, -4.210217478393117E+04,  5.538936006911510E+04,  7.156628052356677E-02, -1.887331768531875E+00,  1.395522912439218E+00,
2460702.413194444, A.D. 2025-Jan-26 21:55:00.0000, -3.131442255701105E+04, -4.266668023984302E+04,  5.580579254119512E+04,  7.989903617616885E-02, -1.876057444620920E+00,  1.380733518858997E+00,
2460702.416666667, A.D. 2025-Jan-26 22:00:00.0000, -3.128922801052197E+04, -4.322782083464733E+04,  5.621782379293210E+04,  8.803187994593312E-02, -1.864898964762011E+00,  1.366180262251353E+00,
2460702.420138889, A.D. 2025-Jan-26 22:05:00.0000, -3.126162272166176E+04, -4.378563096855857E+04,  5.662552361766955E+04,  9.597178677225623E-02, -1.853853987243334E+00,  1.351856207689510E+00,
2460702.423611111, A.D. 2025-Jan-26 22:10:00.0000, -3.123166356623814E+04, -4.434014434800007E+04,  5.702895977131454E+04,  1.037254057849019E-01, -1.842920225555779E+00,  1.337754702617928E+00,
2460702.427083333, A.D. 2025-Jan-26 22:15:00.0000, -3.119940547181358E+04, -4.489139400161146E+04,  5.742819805452612E+04,  1.112990791948807E-01, -1.832095447531197E+00,  1.323869362274636E+00,
2460702.430555556, A.D. 2025-Jan-26 22:20:00.0000, -3.116490150709958E+04, -4.543941229656815E+04,  5.782330239109122E+04,  1.186988598824062E-01, -1.821377474398957E+00,  1.310194056010703E+00,
2460702.434027778, A.D. 2025-Jan-26 22:25:00.0000, -3.112820296631697E+04, -4.598423095374602E+04,  5.821433490170617E+04,  1.259305277835249E-01, -1.810764179805732E+00,  1.296722894466365E+00,
2460702.437500000, A.D. 2025-Jan-26 22:30:00.0000, -3.108935944869477E+04, -4.652588106425252E+04,  5.860135597522524E+04,  1.329996051935889E-01, -1.800253488759185E+00,  1.283450217486825E+00,
2460702.440972222, A.D. 2025-Jan-26 22:35:00.0000, -3.104841893362431E+04, -4.706439310426545E+04,  5.898442433541011E+04,  1.399113710422699E-01, -1.789843376571790E+00,  1.270370582795798E+00,
2460702.444444444, A.D. 2025-Jan-26 22:40:00.0000, -3.100542785163098E+04, -4.759979695011344E+04,  5.936359710478379E+04,  1.466708742226132E-01, -1.779531867756736E+00,  1.257478755329118E+00,
2460702.447916667, A.D. 2025-Jan-26 22:45:00.0000, -3.096043115155662E+04, -4.813212189217848E+04,  5.973892986478884E+04,  1.532829460374558E-01, -1.769317034925417E+00,  1.244769697219803E+00,
2460702.451388889, A.D. 2025-Jan-26 22:50:00.0000, -3.091347236399028E+04, -4.866139665009036E+04,  6.011047671417360E+04,  1.597522118694985E-01, -1.759196997648257E+00,  1.232238558326948E+00,
2460702.454861111, A.D. 2025-Jan-26 22:55:00.0000, -3.086459366141896E+04, -4.918764938628720E+04,  6.047829032370805E+04,  1.660831020906119E-01, -1.749169921334507E+00,  1.219880667339570E+00,
2460702.458333333, A.D. 2025-Jan-26 23:00:00.0000, -3.081383591519559E+04, -4.971090771942366E+04,  6.084242198843831E+04,  1.722798622890508E-01, -1.739234016107613E+00,  1.207691523379504E+00,
2460702.461805556, A.D. 2025-Jan-26 23:05:00.0000, -3.076123874947867E+04, -5.023119873803573E+04,  6.120292167790712E+04,  1.783465628648927E-01, -1.729387535684204E+00,  1.195666788072628E+00,
2460702.465277778, A.D. 2025-Jan-26 23:10:00.0000, -3.070684059251318E+04, -5.074854901262129E+04,  6.155983808319998E+04,  1.842871080054619E-01, -1.719628776288419E+00,  1.183802278103769E+00,
2460702.468750000, A.D. 2025-Jan-26 23:15:00.0000, -3.065067872511615E+04, -5.126298460917171E+04,  6.191321866304562E+04,  1.901052441408473E-01, -1.709956075531731E+00,  1.172093958128382E+00,
2460702.472222222, A.D. 2025-Jan-26 23:20:00.0000, -3.059278932684306E+04, -5.177453110103081E+04,  6.226310968692441E+04,  1.958045678720400E-01, -1.700367811338272E+00,  1.160537934107330E+00,
2460702.475694444, A.D. 2025-Jan-26 23:25:00.0000, -3.053320751978712E+04, -5.228321358097452E+04,  6.260955627660243E+04,  2.013885334289688E-01, -1.690862400877388E+00,  1.149130446993866E+00,
2460702.479166667, A.D. 2025-Jan-26 23:30:00.0000, -3.047196741030750E+04, -5.278905667217084E+04,  6.295260244528076E+04,  2.068604596866438E-01, -1.681438299528600E+00,  1.137867866770854E+00,
2460702.482638889, A.D. 2025-Jan-26 23:35:00.0000, -3.040910212852908E+04, -5.329208454037480E+04,  6.329229113605044E+04,  2.122235367697181E-01, -1.672093999836777E+00,  1.126746686783499E+00,
2460702.486111111, A.D. 2025-Jan-26 23:40:00.0000, -3.034464386606710E+04, -5.379232090458600E+04,  6.362866425786053E+04,  2.174808322649725E-01, -1.662828030512293E+00,  1.115763518395833E+00,
2460702.489583333, A.D. 2025-Jan-26 23:45:00.0000, -3.027862391192135E+04, -5.428978904758476E+04,  6.396176272004416E+04,  2.226352970808168E-01, -1.653638955450148E+00,  1.104915085921425E+00,
2460702.493055556, A.D. 2025-Jan-26 23:50:00.0000, -3.021107268658966E+04, -5.478451182674027E+04,  6.429162646574195E+04,  2.276897709765536E-01, -1.644525372761340E+00,  1.094198221806977E+00,
2460702.496527778, A.D. 2025-Jan-26 23:55:00.0000, -3.014201977473295E+04, -5.527651168334224E+04,  6.461829450312493E+04,  2.326469877680172E-01, -1.635485913848162E+00,  1.083609862087948E+00,
2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000, -3.007149395608676E+04, -5.576581065335010E+04,  6.494180493641394E+04,  2.375095802664983E-01, -1.626519242478711E+00,  1.073147042040067E+00,
2460702.503472222, A.D. 2025-Jan-27 00:05:00.0000, -2.999952323511196E+04, -5.625243037659153E+04,  6.526219499478008E+04,  2.422800849155770E-01, -1.617624053887828E+00,  1.062806892073662E+00,
2460702.506944444, A.D. 2025-Jan-27 00:10:00.0000, -2.992613486921737E+04, -5.673639210621038E+04,  6.557950106038446E+04,  2.469609461843729E-01, -1.608799073905870E+00,  1.052586633828879E+00,
2460702.510416667, A.D. 2025-Jan-27 00:15:00.0000, -2.985135539582107E+04, -5.721771671709314E+04,  6.589375869477884E+04,  2.515545207173385E-01, -1.600043058124977E+00,  1.042483576478779E+00,
2460702.513888889, A.D. 2025-Jan-27 00:20:00.0000, -2.977521065797150E+04, -5.769642471552184E+04,  6.620500266518633E+04,  2.560630812716181E-01, -1.591354791057221E+00,  1.032495113183032E+00,
2460702.517361111, A.D. 2025-Jan-27 00:25:00.0000, -2.969772582900706E+04, -5.817253624736647E+04,  6.651326696895310E+04,  2.604888204337878E-01, -1.582733085338883E+00,  1.022618717739245E+00,
2460702.520833333, A.D. 2025-Jan-27 00:30:00.0000, -2.961892543604913E+04, -5.864607110654031E+04,  6.681858485734259E+04,  2.648338541469745E-01, -1.574176780948229E+00,  1.012851941384496E+00,
2460702.524305556, A.D. 2025-Jan-27 00:35:00.0000, -2.953883338259411E+04, -5.911704874247767E+04,  6.712098885791532E+04,  2.691002250454132E-01, -1.565684744459233E+00,  1.003192409766271E+00,
2460702.527777778, A.D. 2025-Jan-27 00:40:00.0000, -2.945747296988869E+04, -5.958548826882691E+04,  6.742051079694595E+04,  2.732899056195072E-01, -1.557255868289855E+00,  9.936378200340422E-01,
2460702.531250000, A.D. 2025-Jan-27 00:45:00.0000, -2.937486691757217E+04, -6.005140847077887E+04,  6.771718182025211E+04,  2.774048012159985E-01, -1.548889069992372E+00,  9.841859380846186E-01,
2460702.534722222, A.D. 2025-Jan-27 00:50:00.0000, -2.929103738341510E+04, -6.051482781234831E+04,  6.801103241332233E+04,  2.814467528845348E-01, -1.540583291561789E+00,  9.748345959345559E-01,
2460702.538194444, A.D. 2025-Jan-27 00:55:00.0000, -2.920600598213242E+04, -6.097576444397559E+04,  6.830209242100765E+04,  2.854175400836799E-01, -1.532337498754799E+00,  9.655816892041588E-01,
2460702.541666667, A.D. 2025-Jan-27 01:00:00.0000, -2.911979380360997E+04, -6.143423620881887E+04,  6.859039106577587E+04,  2.893188832423169E-01, -1.524150680448494E+00,  9.564251747384513E-01,
2460702.545138889, A.D. 2025-Jan-27 01:05:00.0000, -2.903242143008714E+04, -6.189026065043180E+04,  6.887595696626094E+04,  2.931524462102719E-01, -1.516021847991232E+00,  9.473630683039972E-01,
2460702.548611111, A.D. 2025-Jan-27 01:10:00.0000, -2.894390895284553E+04, -6.234385501906272E+04,  6.915881815438962E+04,  2.969198385723919E-01, -1.507950034590949E+00,  9.383934424146169E-01,
2460702.552083333, A.D. 2025-Jan-27 01:15:00.0000, -2.885427598812813E+04, -6.279503627825154E+04,  6.943900209217034E+04,  3.006226178505775E-01, -1.499934294714065E+00,  9.295144242481432E-01,
2460702.555555556, A.D. 2025-Jan-27 01:20:00.0000, -2.876354169255941E+04, -6.324382111053795E+04,  6.971653568743248E+04,  3.042622915993015E-01, -1.491973703517101E+00,  9.207241936666577E-01,
2460702.559027778, A.D. 2025-Jan-27 01:25:00.0000, -2.867172477767467E+04, -6.369022592437029E+04,  6.999144530983038E+04,  3.078403194088785E-01, -1.484067356270011E+00,  9.120209812981509E-01,
2460702.562500000, A.D. 2025-Jan-27 01:30:00.0000, -2.857884352408275E+04, -6.413426685975518E+04,  7.026375680561170E+04,  3.113581148040278E-01, -1.476214367815879E+00,  9.034030667234041E-01,
2460702.565972222, A.D. 2025-Jan-27 01:35:00.0000, -2.848491579504182E+04, -6.457595979390279E+04,  7.053349551194921E+04,  3.148170470542949E-01, -1.468413872044616E+00,  8.948687767385344E-01,
2460702.569444444, A.D. 2025-Jan-27 01:40:00.0000, -2.838995904939964E+04, -6.501532034721680E+04,  7.080068627106975E+04,  3.182184429045817E-01, -1.460665021374074E+00,  8.864164836819829E-01,
2460702.572916667, A.D. 2025-Jan-27 01:45:00.0000, -2.829399035425474E+04, -6.545236388807475E+04,  7.106535344324879E+04,  3.215635882175545E-01, -1.452966986265205E+00,  8.780446038525865E-01,
2460702.576388889, A.D. 2025-Jan-27 01:50:00.0000, -2.819702639681059E+04, -6.588710553896589E+04,  7.132752092025251E+04,  3.248537295425095E-01, -1.445318954723335E+00,  8.697515959712306E-01,
2460702.579861111, A.D. 2025-Jan-27 01:55:00.0000, -2.809908349601612E+04, -6.631956018135119E+04,  7.158721213764181E+04,  3.280900756123608E-01, -1.437720131837083E+00,  8.615359597242417E-01,
2460702.583333333, A.D. 2025-Jan-27 02:00:00.0000, -2.800017761366434E+04, -6.674974246084329E+04,  7.184445008692300E+04,  3.312737987739083E-01, -1.430169739322296E+00,  8.533962343599034E-01,
2460702.586805556, A.D. 2025-Jan-27 02:05:00.0000, -2.790032436523259E+04, -6.717766679157317E+04,  7.209925732688309E+04,  3.344060363470317E-01, -1.422667015091322E+00,  8.453309973565306E-01,
2460702.590277778, A.D. 2025-Jan-27 02:10:00.0000, -2.779953903001799E+04, -6.760334736173882E+04,  7.235165599531450E+04,  3.374878919336960E-01, -1.415211212812474E+00,  8.373388631203919E-01,
2460702.593750000, A.D. 2025-Jan-27 02:15:00.0000, -2.769783656113997E+04, -6.802679813794766E+04,  7.260166781971457E+04,  3.405204366605200E-01, -1.407801601501673E+00,  8.294184817567781E-01,
2460702.597222222, A.D. 2025-Jan-27 02:20:00.0000, -2.759523159507164E+04, -6.844803286988041E+04,  7.284931412788582E+04,  3.435047103720866E-01, -1.400437465118210E+00,  8.215685378810027E-01,
2460702.600694444, A.D. 2025-Jan-27 02:25:00.0000, -2.749173846098746E+04, -6.886706509417240E+04,  7.309461585780006E+04,  3.464417227634402E-01, -1.393118102185111E+00,  8.137877494926700E-01,
2460702.604166667, A.D. 2025-Jan-27 02:30:00.0000, -2.738737118946342E+04, -6.928390813946008E+04,  7.333759356787911E+04,  3.493324544704045E-01, -1.385842825398711E+00,  8.060748668729386E-01,
2460702.607638889, A.D. 2025-Jan-27 02:35:00.0000, -2.728214352110663E+04, -6.969857513029546E+04,  7.357826744635581E+04,  3.521778581104150E-01, -1.378610961266553E+00,  7.984286715400503E-01,
2460702.611111111, A.D. 2025-Jan-27 02:40:00.0000, -2.717606891484441E+04, -7.011107899109877E+04,  7.381665732041279E+04,  3.549788592778709E-01, -1.371421849754210E+00,  7.908479752449586E-01,
2460702.614583333, A.D. 2025-Jan-27 02:45:00.0000, -2.706916055580222E+04, -7.052143245047382E+04,  7.405278266529704E+04,  3.577363574997581E-01, -1.364274843934706E+00,  7.833316189984150E-01,
2460702.618055556, A.D. 2025-Jan-27 02:50:00.0000, -2.696143136315828E+04, -7.092964804443285E+04,  7.428666261258018E+04,  3.604512271450251E-01, -1.357169309665090E+00,  7.758784721530015E-01,
2460702.621527778, A.D. 2025-Jan-27 02:55:00.0000, -2.685289399736260E+04, -7.133573812092836E+04,  7.451831595895370E+04,  3.631243183048469E-01, -1.350104625248607E+00,  7.684874314952956E-01,
2460702.625000000, A.D. 2025-Jan-27 03:00:00.0000, -2.674356086737579E+04, -7.173971484322844E+04,  7.474776117415146E+04,  3.657564576306366E-01, -1.343080181125539E+00,  7.611574203914491E-01,
2460702.628472222, A.D. 2025-Jan-27 03:05:00.0000, -2.663344413754559E+04, -7.214159019362717E+04,  7.497501640886198E+04,  3.683484491397442E-01, -1.336095379564997E+00,  7.538873879571258E-01,
2460702.631944444, A.D. 2025-Jan-27 03:10:00.0000, -2.652255573442670E+04, -7.254137597642963E+04,  7.520009950204278E+04,  3.709010749775876E-01, -1.329149634374077E+00,  7.466763082729075E-01,
2460702.635416667, A.D. 2025-Jan-27 03:15:00.0000, -2.641090735303612E+04, -7.293908382207053E+04,  7.542302798868854E+04,  3.734150961642048E-01, -1.322242370599793E+00,  7.395231796056428E-01,
2460702.638888889, A.D. 2025-Jan-27 03:20:00.0000, -2.629851046315791E+04, -7.333472519017538E+04,  7.564381910682433E+04,  3.758912533022569E-01, -1.315373024253913E+00,  7.324270236758315E-01,
2460702.642361111, A.D. 2025-Jan-27 03:25:00.0000, -2.618537631540229E+04, -7.372831137267766E+04,  7.586248980436064E+04,  3.783302672561348E-01, -1.308541042043153E+00,  7.253868849501354E-01,
