            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460669.597222222, A.D. 2024-Dec-25 02:20:00.0000, -3.604569313017198E+05, -1.610102010216379E+05, -8.624734502498787E+04,  4.477407797155952E-01, -7.540852675331906E-01, -4.103278897768395E-01,
2460669.600694444, A.D. 2024-Dec-25 02:25:00.0000, -3.603225091580189E+05, -1.612363827961151E+05, -8.637041984229239E+04,  4.484068065235329E-01, -7.537931594874091E-01, -4.101708542962045E-01,
2460669.604166667, A.D. 2024-Dec-25 02:30:00.0000, -3.601878872408813E+05, -1.614624768756394E+05, -8.649344751479417E+04,  4.490726025754569E-01, -7.535006345319123E-01, -4.100135911013726E-01,
2460669.607638889, A.D. 2024-Dec-25 02:35:00.0000, -3.600530656195802E+05, -1.616884831351539E+05, -8.661642797418757E+04,  4.497381675621403E-01, -7.532076927731866E-01, -4.098561002497780E-01,
2460669.611111111, A.D. 2024-Dec-25 02:40:00.0000, -3.599180443634815E+05, -1.619144014496336E+05, -8.673936115218412E+04,  4.504035011743528E-01, -7.529143343178328E-01, -4.096983817989180E-01,
2460669.614583333, A.D. 2024-Dec-25 02:45:00.0000, -3.597828235420439E+05, -1.621402316940856E+05, -8.686224698051273E+04,  4.510686031028603E-01, -7.526205592725675E-01, -4.095404358063543E-01,
2460669.618055556, A.D. 2024-Dec-25 02:50:00.0000, -3.596474032248190E+05, -1.623659737435489E+05, -8.698508539091953E+04,  4.517334730384255E-01, -7.523263677442230E-01, -4.093822623297111E-01,
2460669.621527778, A.D. 2024-Dec-25 02:55:00.0000, -3.595117834814510E+05, -1.625916274730945E+05, -8.710787631516793E+04,  4.523981106718072E-01, -7.520317598397466E-01, -4.092238614266773E-01,
2460669.625000000, A.D. 2024-Dec-25 03:00:00.0000, -3.593759643816770E+05, -1.628171927578258E+05, -8.723061968503866E+04,  4.530625156937611E-01, -7.517367356662017E-01, -4.090652331550048E-01,
2460669.628472222, A.D. 2024-Dec-25 03:05:00.0000, -3.592399459953269E+05, -1.630426694728780E+05, -8.735331543232985E+04,  4.537266877950388E-01, -7.514412953307676E-01, -4.089063775725096E-01,
2460669.631944444, A.D. 2024-Dec-25 03:10:00.0000, -3.591037283923230E+05, -1.632680574934188E+05, -8.747596348885688E+04,  4.543906266663879E-01, -7.511454389407402E-01, -4.087472947370719E-01,
2460669.635416667, A.D. 2024-Dec-25 03:15:00.0000, -3.589673116426810E+05, -1.634933566946478E+05, -8.759856378645258E+04,  4.550543319985531E-01, -7.508491666035306E-01, -4.085879847066352E-01,
2460669.638888889, A.D. 2024-Dec-25 03:20:00.0000, -3.588306958165087E+05, -1.637185669517969E+05, -8.772111625696716E+04,  4.557178034822744E-01, -7.505524784266674E-01, -4.084284475392075E-01,
2460669.642361111, A.D. 2024-Dec-25 03:25:00.0000, -3.586938809840073E+05, -1.639436881401306E+05, -8.784362083226822E+04,  4.563810408082886E-01, -7.502553745177942E-01, -4.082686832928611E-01,
2460669.645833333, A.D. 2024-Dec-25 03:30:00.0000, -3.585568672154705E+05, -1.641687201349452E+05, -8.796607744424080E+04,  4.570440436673278E-01, -7.499578549846730E-01, -4.081086920257322E-01,
2460669.649305556, A.D. 2024-Dec-25 03:35:00.0000, -3.584196545812846E+05, -1.643936628115698E+05, -8.808848602478740E+04,  4.577068117501208E-01, -7.496599199351816E-01, -4.079484737960216E-01,
2460669.652777778, A.D. 2024-Dec-25 03:40:00.0000, -3.582822431519289E+05, -1.646185160453655E+05, -8.821084650582798E+04,  4.583693447473919E-01, -7.493615694773146E-01, -4.077880286619938E-01,
2460669.656250000, A.D. 2024-Dec-25 03:45:00.0000, -3.581446329979756E+05, -1.648432797117261E+05, -8.833315881929999E+04,  4.590316423498618E-01, -7.490628037191842E-01, -4.076273566819784E-01,
2460669.659722222, A.D. 2024-Dec-25 03:50:00.0000, -3.580068241900894E+05, -1.650679536860778E+05, -8.845542289715841E+04,  4.596937042482465E-01, -7.487636227690194E-01, -4.074664579143695E-01,
2460669.663194444, A.D. 2024-Dec-25 03:55:00.0000, -3.578688167990280E+05, -1.652925378438792E+05, -8.857763867137569E+04,  4.603555301332583E-01, -7.484640267351668E-01, -4.073053324176253E-01,
2460669.666666667, A.D. 2024-Dec-25 04:00:00.0000, -3.577306108956417E+05, -1.655170320606214E+05, -8.869980607394192E+04,  4.610171196956049E-01, -7.481640157260906E-01, -4.071439802502693E-01,
2460669.670138889, A.D. 2024-Dec-25 04:05:00.0000, -3.575922065508739E+05, -1.657414362118281E+05, -8.882192503686466E+04,  4.616784726259900E-01, -7.478635898503725E-01, -4.069824014708892E-01,
2460669.673611111, A.D. 2024-Dec-25 04:10:00.0000, -3.574536038357603E+05, -1.659657501730558E+05, -8.894399549216912E+04,  4.623395886151130E-01, -7.475627492167117E-01, -4.068205961381380E-01,
2460669.677083333, A.D. 2024-Dec-25 04:15:00.0000, -3.573148028214298E+05, -1.661899738198933E+05, -8.906601737189808E+04,  4.630004673536685E-01, -7.472614939339262E-01, -4.066585643107334E-01,
2460669.680555556, A.D. 2024-Dec-25 04:20:00.0000, -3.571758035791041E+05, -1.664141070279621E+05, -8.918799060811197E+04,  4.636611085323470E-01, -7.469598241109511E-01, -4.064963060474580E-01,
2460669.684027778, A.D. 2024-Dec-25 04:25:00.0000, -3.570366061800973E+05, -1.666381496729167E+05, -8.930991513288885E+04,  4.643215118418346E-01, -7.466577398568403E-01, -4.063338214071597E-01,
