lane,word,q
688,0,0
689,1343387778,1
690,597843974,0
691,1412598408,1
692,0,1
693,370688000,1
694,0,0
695,0,0
696,495452832,0
697,0,1
698,0,0
699,303309334,1
700,0,1
701,1605664,1
702,0,0
703,1174511364,0
704,0,0
705,0,1
706,2687921152,0
707,0,1
708,1090716224,1
709,146804736,1
710,0,0
711,0,0
712,2422235333,0
713,0,1
714,285413894,0
715,0,1
716,152056133,1
717,542385936,1
718,0,0
719,135013376,0
720,0,0
721,0,1
722,0,0
723,0,1
724,0,1
725,639898755,1
726,271188993,0
727,0,0
728,0,0
729,76159776,1
730,600915969,0
731,1688248838,1
732,0,1
733,0,1
734,0,0
735,1080034306,0
736,2407567730,0
737,0,1
738,0,0
739,0,1
740,0,1
741,0,1
742,6848646,0
743,0,0
744,308945680,0
745,93329426,1
746,1105857873,0
747,0,1
748,671230793,1
749,1221658657,1
750,134657666,0
751,3902818432,0
752,0,0
753,25167368,1
754,1263636620,0
755,0,1
756,2198355329,1
757,0,1
758,0,0
759,808461312,0
760,0,0
761,0,1
762,2491955608,0
763,1080339713,1
764,0,1
765,0,1
766,0,0
767,27395232,0
768,0,0
769,1291851790,1
770,0,0
771,1074290851,1
772,2147910656,1
773,639176898,1
774,0,0
775,0,0
776,0,0
777,0,1
778,268765073,0
779,0,1
780,0,1
781,0,1
782,0,0
783,0,0
784,0,0
785,234881045,1
786,0,0
787,0,1
788,0,1
789,0,1
790,373311652,0
791,0,0
792,17338702,0
793,0,1
794,0,0
795,0,1
796,2751594599,1
797,0,1
798,0,0
799,353436800,0
800,0,0
801,1661538305,1
802,2690146837,0
803,0,1
804,1712851468,1
805,1076511764,1
806,1082261658,0
807,0,0
808,1912100,0
809,0,1
810,0,0
811,2684356627,1
812,0,1
813,0,1
814,0,0
815,0,0
816,0,0
817,546939265,1
818,0,0
819,70058197,1
820,2426143828,1
821,0,1
822,1093402625,0
823,2207078501,0
824,960594305,0
825,0,1
826,0,0
827,0,1
828,3095995929,1
829,0,1
830,1351680096,0
831,0,0
832,0,0
833,0,1
834,0,0
835,671140162,1
836,0,1
837,0,1
838,0,0
839,0,0
840,0,0
841,227574272,1
842,0,0
843,0,1
844,0,1
845,0,1
846,0,0
847,0,0
848,0,0
849,0,1
850,0,0
851,0,1
852,4522016,1
853,0,1
854,0,0
855,0,0
856,0,0
857,0,1
858,0,0
859,0,1
860,0,1
861,0,1
862,0,0
863,4326025,0
864,0,0
865,0,1
866,2555957216,0
867,0,1
868,0,1
869,0,1
870,34639686,0
871,0,0
872,0,0
873,1275603017,1
874,0,0
875,0,1
876,14815814,1
877,0,1
878,0,0
879,94439552,0
880,0,0
881,0,1
882,2687011649,0
883,178301120,1
884,0,1
885,0,1
886,42778882,0
887,0,0
