epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
74,1473457357,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.7144833757,-89428.548478215816,4576299.1569252908,-131547.69783868504,90.147031162721063,12.339794695084583,71.585381826197946,91.496448887973159,0.22226869817383862,0.0044617596119582567,0.038842986582728639
75,1473457358,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.6385736987,-89428.559243701064,4576299.0105867796,-131400.59438890818,90.154648505477752,12.339034243084093,71.603414783674964,91.512287584547167,0.31296256003691625,0.0074445550576044137,0.056652436242548267
76,1473457359,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.6185455434,-89428.636733625623,4576298.9714513132,-131253.43721671996,90.162266282669322,12.338274812448734,71.621454071014909,91.528125649757811,0.40247628687152559,0.010739424428611921,0.073860610910167906
77,1473457360,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.7401877502,-89428.650500842195,4576299.0894164667,-131106.07260369509,90.169890150357787,12.337516299751844,71.639501487898727,91.54396768646717,0.45488564098913209,0.012535068025036514,0.084217673224191103
78,1473457361,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4988822257,-89428.616135649529,4576298.8554657316,-130959.16517270083,90.177516555762892,12.33675875998874,71.657556355126744,91.559812331282004,0.44393610235892261,0.011008675020532353,0.082966943809275689
79,1473457362,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.5712218042,-89428.624726970826,4576298.834128283,-130811.91698346984,90.185145806202399,12.336002224816271,71.675618732801894,91.575658316377869,0.43125337941095337,0.010722444936398644,0.080570589144595264
80,1473457363,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.5123473089,-89428.620044280149,4576298.7868197355,-130664.84821322329,90.192777528307786,12.335246653529488,71.693687911175786,91.591505640947176,0.48358907786944105,0.014110126552470289,0.090184163071226522
81,1473457364,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.4954163926,-89428.606511270089,4576298.835483551,-130517.64863919892,90.20041255271633,12.334492041791295,71.711764228036117,91.607354716831992,0.44943423458611376,0.01310760806471974,0.083378543854504272
82,1473457365,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.348684079,-89428.635352815545,4576298.7208020911,-130370.47143283665,90.208047839614053,12.333738459167371,71.729847271768449,91.623204002610876,0.44903459021208664,0.014789729904942477,0.082746559030825895
83,1473457366,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.0732211685,-89428.535783691696,4576298.4218773255,-130223.57641853824,90.215690138691116,12.332985775818692,71.74793918141863,91.639059202354957,0.44812223104097748,0.016019138628060536,0.082102615985958624
84,1473457367,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.1796675259,-89428.550889799051,4576298.4958015615,-130076.24255450178,90.223332798926023,12.332234128579588,71.766037326884003,91.654912976661066,0.39774966626406189,0.015276257683467732,0.071226619739571742
