epoch_id,tick_ms,status,iterations,used,asa,na,hits,output_mask,q_after,blend,x_m,y_m,z_m,clock_m,rms_m,chi2,sigma_x_m,sigma_y_m,sigma_z_m,sigma_clock_m,east_m,north_m,up_m,rho,theta_rad,delta_rho,delta_theta_rad,otan_raw_rad,otan_relative_rad,otan_directed_rad,chart_status,otan_status,cone_residual_m,cone_class,sphere_l_m,sphere_r_m,sphere_flags,key_contiguous,key_morton
105,1280000105000,ok,3,12,4095,4095,0,4095,1,0,3920055.6806846536,343132.31278782268,5002780.9003955591,23015.888228505151,1.0090442608174841,9.3858734743294718,0.84379379585740633,0.72947325732027046,1.1357761646798108,0.82892487637746115,171.22628093974214,-80.145620861549133,14.133397268261739,-3.96830285836355,-0.43777764525989532,0.0030413278734959803,-0.004967617594544893,-1.0214321871689931,-1.2832315749681424,-1.2832315749681424,0,0,-4.3149653534927825,-1,-310.41753048849375,-413.68082269747737,3,14786635764894695652,14871164524545200246
106,1280000106000,ok,3,12,4095,4095,0,4095,1,0,3920055.3822529367,343132.17624252517,5002780.7098254114,23015.824220984749,1.0368439206243831,9.4107416802620811,0.84379381073323478,0.72947326299719406,1.1357761837095752,0.82892490033444965,171.11626527625054,-80.019297155749058,13.792865383942488,-3.9691134313455461,-0.43741887571887006,-0.00081057298199604944,0.00035876954102526115,-0.41669332287546701,-0.67849271067461636,2.4630999429151768,0,0,-4.0966464476155906,-1,-310.59538734526086,-413.81646802090575,3,14785879301905514724,14871727473993206011
107,1280000107000,ok,3,12,4095,4095,0,4095,1,0,3920055.0160955852,343131.91773154621,5002780.0496337069,23015.512810018783,1.1063588824441577,9.6221803237792933,0.84379384087126696,0.7294732765513432,1.1357762306544135,0.8289249553792718,170.8906507255563,-80.120559343569312,13.034184777320526,-3.9699681275890066,-0.43841123977068941,-0.00085469624346057316,-0.00099236405181934995,0.8597940719956052,0.59799468419645585,-2.5435979693933377,0,0,-3.5203020804456902,-1,-310.81012577904755,-413.76457678240746,3,14785105242905084132,17023852307141399491
108,1280000108000,ok,3,12,4095,4095,0,4095,1,0,3920054.9667189685,343132.16658394603,5002780.2443177244,23015.790367445949,1.062670059537201,10.221631583339942,0.84379383674891395,0.72947327419191177,1.1357762199620927,0.82892494549988427,171.14285962256713,-79.979029749701908,13.17066730423366,-3.9690761688311342,-0.43716615272208748,0.00089195875787240197,0.0012450870486019339,0.94915970675663119,0.68736031895748173,0.68736031895748173,0,0,-3.5542875620827656,-1,-310.63265836810132,-413.96020555751323,3,14785914486956884196,17024415257059918337
109,1280000109000,ok,3,12,4095,4095,0,4095,1,0,3920053.736818152,343133.28068452724,5002778.1717605013,23014.734185181016,1.0046707922481484,8.0633848296920227,0.84379393151427862,0.72947331920224068,1.1357763580664051,0.8289251196246139,172.35991363387322,-80.366052373767815,10.842929649744683,-3.9623941285499558,-0.43630040552060462,0.0066820402811784696,0.00086574720148285822,0.12884553942995569,-0.13295384836919372,-0.13295384836919374,0,0,-0.90514622991272997,-1,-309.51585019900278,-414.3247651193214,3,14792089346678489316,17032859505951817792
110,1280000110000,ok,3,12,4095,4095,0,4095,1,0,3920054.3935647085,343133.49208577455,5002777.9936682032,23015.034796441814,1.1511371652147584,6.7989484293410136,0.84379391538606152,0.72947331597613363,1.1357763490264381,0.82892510280771892,172.51327120167628,-81.005769923422918,11.116729406063918,-3.9602404132664084,-0.43900251804730622,0.0021537152835473528,-0.0027021125267016055,-0.89785754873873336,-1.1596569365378828,-1.1596569365378828,0,0,-0.93725136657866825,-1,-309.09074099384998,-413.73855615857815,3,14794077256189411556,17033422447879445185
111,1280000111000,ok,3,10,4092,4092,0,4092,1,0,3920057.4814003352,343132.88260528696,5002782.3876974946,23018.4046737598,1.2687012937662936,6.7737643882158398,1.3395376711699147,0.74806760920342652,1.3341239480354956,1.1460920810856197,171.63698736382287,-80.682664890240062,16.440395296067557,-3.9651347292953552,-0.43942426276715157,-0.0048943160289467436,-0.00042174471984535167,0.085957972472363392,-0.17584141532678602,2.9657512382630067,0,0,-6.0129341812520432,-1,-309.63394619152598,-412.91131246205578,3,14789556063172133092,17167967486087058064
112,1280000112000,ok,3,12,4095,4095,0,4095,1,0,3920057.6361733405,343133.12696542812,5002781.8936992968,23018.294216645263,1.0223561982488218,8.559366851076069,0.84379370553558941,0.72947322404600001,1.1357760542758943,0.82892473479152484,171.86692828464362,-81.125081808844044,16.159156564225956,-3.9630460136523022,-0.44101627913225083,0.0020887156430529075,-0.001592016365099258,-0.65126267837961338,-0.91306206617876273,-0.91306206617876273,0,0,-5.5710998108644869,-1,-309.26290796660021,-412.62799668371918,3,14791473607025885412,17168530436129837225
113,1280000113000,ok,3,12,4095,4095,0,4095,1,0,3920056.5403633467,343134.27448669315,5002780.0811599456,23017.416720524456,1.0535666787927198,9.9578004540976597,0.84379378883625789,0.72947326375312238,1.135776174564324,0.82892488772861594,173.10558901872972,-81.459579690545112,14.120349499121897,-3.9564221088259299,-0.43983371992470111,0.0066239048263723177,0.0011825592075497271,0.17666775337974647,-0.085131634419402941,-0.085131634419402913,0,0,-3.173910744952575,-1,-308.16519517340191,-413.0611897058219,3,14797595691061772516,17176974557121907365
114,1280000114000,ok,3,12,4095,4095,0,4095,1,0,3920056.3027900876,343134.42667050724,5002780.1314730672,23017.553935806223,1.1223303907244109,9.8216549097245185,0.84379379477605398,0.72947326534277512,1.1357761772434363,0.82892489441813444,173.27789960131125,-81.252557881592139,14.022454603230823,-3.9560670474724655,-0.43847159848037864,0.00035506135346441425,0.0013621214443224616,1.3158027495192166,1.0540033617200673,1.0540033617200673,0,0,-3.0551610690028999,-1,-308.10461734152318,-413.32429380086512,3,14797912354239873252,17177537506573848883
115,1280000115000,ok,3,12,4095,4095,0,4095,1,0,3920056.0145647381,343134.19589281129,5002779.7131676292,23017.377371721079,1.0288462918700083,9.3694533742139416,0.84379381573432521,0.729473274402344,1.1357762088761529,0.82892493169993364,173.07312057858312,-81.267982293506563,13.503668254255874,-3.9570019074300609,-0.43899933708567512,-0.00093485995759534646,-0.00052773860529647942,0.51391569069626764,0.25211630289711823,-2.8894763506926751,0,0,-2.6952949630156673,-1,-308.32021736973024,-413.32883502713133,3,14797050335584288996,14718009152021252322
116,1280000116000,ok,3,12,4095,4095,0,4095,1,0,3920055.5262030894,343134.03748407419,5002779.3886525547,23017.189799829532,1.0085093401368712,9.3499990116763865,0.84379384034632621,0.72947328394768651,1.135776240316507,0.82892497159450429,172.95787815677778,-81.073524443997812,12.93992559087793,-3.9579800023609759,-0.43833428009164865,-0.00097809493091505217,0.00066505699402646945,-0.5971434078125607,-0.85894279561171016,2.282649857978083,0,0,-2.3005413824804846,-1,-308.54560423807516,-413.56138366532787,3,14796153135979167972,14718572101942909451
117,1280000117000,ok,3,12,4095,4095,0,4095,1,0,3920054.7864055219,343134.05543256504,5002778.4827212738,23016.478023398566,1.1175256674121041,8.9088233207127203,0.84379388875044714,0.72947330511624864,1.1357763088235668,0.82892505659308624,173.04023595468675,-81.051754061494648,11.773273406845703,-3.9576379991731372,-0.43804818567130144,0.00034200318783872419,0.00028609442034721599,0.69661927882776964,0.43481989102862023,0.43481989102862023,0,0,-1.2575212232833601,-1,-308.55569984350268,-413.77456477038623,3,14796469796070260964,14727016350709455797
118,1280000118000,ok,3,10,4092,4092,0,4092,1,0,3920054.9183438858,343133.4405247742,5002779.6047451105,23017.412953111292,0.74884641194481727,2.6574301012294059,1.3395379451415699,0.74806767503465477,1.3341242260147403,1.1460924733792532,172.41616888752628,-80.422308767974627,12.705365532876257,-3.9620010914744466,-0.43644344619536551,-0.0043630923013093792,0.0016047394759359235,-0.35244226285820973,-0.61424165065735914,2.5273510029324338,0,0,-2.4806827016136612,-1,-309.32617024156821,-414.03464767863204,3,14792441189966479588,14727577248236603864
119,1280000119000,ok,3,12,4095,4095,0,4095,1,0,3920054.6233745823,343136.58790141891,5002780.2941700825,23017.678403706032,0.37627375315033401,1.1640511115703573,0.84379384074450958,0.729473280557002,1.1357762001897214,0.82892495213523221,175.57727708262752,-79.982462655688209,13.236612934929234,-3.9479781576690214,-0.42745138296305341,0.014022933805425186,0.0089920632323121086,0.57019223450552203,0.30839284670637263,0.30839284670637274,0,0,-1.5974277992780197,-1,-306.60976632154495,-415.33081050844737,3,14805371471946154212,14862122287647955667
120,1280000120000,ok,3,12,4095,4095,0,4095,1,0,3920056.1419599485,343134.93252920738,5002779.6577562736,23016.95692500316,0.13283757114233738,0.14731086275827435,0.84379381231765405,0.72947327471720447,1.1357762041314354,0.82892492895945191,173.79585062661133,-81.452695655528629,13.577664129487307,-3.9531768792114956,-0.43826999915150111,-0.0051987215424742494,-0.010818616188447705,1.1228417887297946,0.86104240093064521,-2.2805502526591481,0,0,-2.3929975615698775,-1,-307.58406436110147,-413.36541085023714,3,14800586367012962532,14862685236495391251
121,1280000121000,ok,3,12,4095,4095,0,4095,1,0,3920055.0086604324,343135.71893186017,5002779.6762876576,23018.901533947355,0.29890531109188884,0.52732480102813495,0.84379384669285162,0.72947328581804127,1.1357762285309698,0.82892497408206145,174.67803434096953,-80.60564259270933,12.939390410396758,-3.9508729108711869,-0.43233703460214495,0.0023039683403087707,0.0059329645493561567,1.2003876377628679,0.93858824996371859,0.93858824996371859,0,0,-1.6188738306477506,-1,-307.18632537291035,-414.52544596891198,3,14802715038171431140,14871129477812883896
122,1280000122000,ok,3,12,4095,4095,0,4095,1,0,3920056.3058219329,343133.58271065529,5002779.8857907997,23018.865061104785,0.67246085838316616,2.7235565631660767,0.84379380251258884,0.72947326841179738,1.1357761954471102,0.82892490990219203,172.43688702867848,-81.34823214630643,13.785428258536204,-3.959837916250093,-0.44079865362303366,-0.0089650053789060991,-0.008461619020888711,0.75652014276996382,0.49472075497081441,-2.6468718986189792,0,0,-3.2100496369873461,-1,-308.84024243125373,-413.00978157131431,3,14794446687045222628,14871692427181703438
123,1280000123000,ok,3,12,4095,4095,0,4095,1,0,3920056.5333950268,343136.57682613947,5002778.8164674025,23018.574474493944,0.57620522595825419,1.9816955668748157,0.84379382111765955,0.72947328563408809,1.1357762295075573,0.82892496140768468,175.39977469745963,-82.390855847970101,13.243024301598467,-3.9435816499942744,-0.4391412090888599,0.016256266255818552,0.0016574445341737687,0.10160616607222644,-0.16019322172692296,-0.16019322172692296,0,0,-1.1779226399874572,-1,-305.76119907718407,-413.00113848475104,3,14809435234189672676,17023849972814336498
124,1280000124000,ok,3,12,4095,4095,0,4095,1,0,3920056.3893202427,343136.44618785358,5002781.1313998057,23019.720184234382,1.0996176002394813,8.5321284776030364,0.84379376191811351,0.7294732506688234,1.1357761089141392,0.82892482877593276,175.28219047451063,-80.843568502122025,14.971842324476636,-3.947508872191452,-0.43214481488610301,-0.00392722219717756,0.0069963942027568837,-1.0593030240506751,-1.3211024118498245,1.8204902417399687,0,0,-3.0548987094522948,-1,-306.39296260649792,-414.14658574940273,3,14805811263464407268,17024412920798808120
125,1280000125000,ok,3,10,4092,4092,0,4092,1,0,3920054.4700179654,343136.14594644739,5002779.5432533883,23018.229922623454,1.085986286463122,6.7436069617380356,1.339537970278424,0.74806767159287602,1.334124243409391,1.1460925048425961,175.15036979304696,-80.294033012069931,12.527111412958561,-3.9493203460401158,-0.42984144893669829,-0.0018114738486638693,0.0023033659494047232,-0.90437458938014237,-1.1661739771792918,1.9754186764105015,0,0,-1.1123733088035943,-1,-306.91527171643753,-415.02021193767092,3,14804140012236734692,17032857169565600313
126,1280000126000,ok,3,12,4095,4095,0,4095,1,0,3920054.757100679,343136.1996387734,5002779.6282597706,23018.573972293423,1.0002418976496392,9.2899250696355971,0.84379385538253993,0.7294732893680429,1.1357762349536851,0.82892498690237804,175.17883689641363,-80.470748841984459,12.773051598403868,-3.9488036735117493,-0.43061320562285932,0.00051667252836651301,-0.00077175668616102922,-0.9808513666688331,-1.2426507544679826,-1.2426507544679826,0,0,-1.2755752001272045,-1,-306.79980030366033,-414.82498955597322,3,14804614999116546276,17033420111497402416
127,1280000127000,ok,3,12,4095,4095,0,4095,1,0,3920054.9177194214,343136.09354758926,5002780.1472896514,23018.964131262514,1.0931425217323016,9.8613102991142227,0.84379383609973246,0.72947327963985276,1.1357762032534002,0.8289249492349674,175.05915057546645,-80.270003494970823,13.274870517189886,-3.9498027918266865,-0.4299254112715491,-0.00099911831493715297,0.00068779435131022248,-0.60289911501485616,-0.86469850281400551,2.2768941507757874,0,0,-1.8064188063079776,-1,-306.95803086236759,-414.90275199309883,3,14803700207325380836,17167965149830332888
128,1280000128000,ok,3,12,4095,4095,0,4095,1,0,3920053.9374624244,343135.87793497212,5002779.3967371695,23018.44736865423,1.0084266959198174,8.875605044478533,0.84379388811311939,0.72947330044125225,1.1357762711186918,0.82892503514977256,174.92979345608458,-79.947767903660747,12.070647710360426,-3.9511108385520255,-0.42868280364674566,-0.0013080467253390182,0.0012426076248034379,-0.7597479813517517,-1.0215473691509012,2.1200452844388922,0,0,-0.88940400706148892,-1,-307.28835331637674,-415.34858899534032,3,14802486349982073060,17168528100749791291
129,1280000129000,ok,3,12,4095,4095,0,4095,1,0,3920053.5347752338,343137.09145901521,5002778.8597518085,23018.427178386144,1.1144149908488579,10.703654325973497,0.84379391417622207,0.72947331371292745,1.1357763036522164,0.82892508278419486,176.17379617501084,-80.04559919388123,11.465637686874029,-3.9450327552637443,-0.42647036405076971,0.0060780832882811886,0.0022124395959759457,0.34909464419575476,0.087295256396605347,0.087295256396605347,0,0,0.22083874344779331,1,-306.15479047294355,-415.70025630772017,3,14808098263575462116,17168565632718096766
130,1280000130000,ok,3,12,4095,4095,0,4095,1,0,3920052.6897636615,343137.5037019928,5002777.0379488859,23017.448361426679,0.92295644178209812,5.0207962214290021,0.84379399070959571,0.72947335054859364,1.1357764221440008,0.82892522663332646,176.65811805482929,-80.532181439164845,9.5338963082714301,-3.9417185955292044,-0.4277202099142608,0.0033141597345398566,-0.0012498458634910836,-0.36063063070494195,-0.62243001850409141,-0.62243001850409141,0,0,2.2149623958686253,1,-305.61785549891306,-415.61296972336493,3,14811159300394516708,17177009881514017720
131,1280000131000,ok,3,12,4095,4095,0,4095,1,0,3920055.3024918181,343136.96492458839,5002781.2185480222,23020.472052144542,0.84398466836661656,3.5064565326954504,0.8437937932605728,0.72947326002140178,1.1357761299555191,0.82892486813672028,175.89367659802031,-79.972367864698867,14.401778462871338,-3.9465083017101432,-0.42672500641487093,-0.0047897061809387687,0.00099520349938986286,-0.20486468409349415,-0.46666407189264358,2.6749285816971495,0,0,-2.4645918988221589,-1,-306.24351285195814,-415.24089622500026,3,14806743664520036580,17177572821412141121
132,1280000132000,ok,3,10,4092,4092,0,4092,1,0,3920057.3955200585,343136.88966617204,5002782.2890166715,23022.221209429063,0.7356423336592357,2.8436794321843806,1.3395376693540257,0.74806759853263816,1.3341239508690528,1.1460920849391241,175.63628513177778,-80.951205401296818,16.524974375485961,-3.9456113068592433,-0.43188337994578463,0.00089699485089989039,-0.0051583735309136958,-1.3986268862452915,-1.6604262740444409,-1.6604262740444409,0,0,-4.2166357176202522,-1,-305.90137277939198,-413.86195360809808,3,14807570482772705508,14718044473876061124
133,1280000133000,ok,3,12,4095,4095,0,4095,1,0,3920054.8746177349,343137.83857300237,5002780.0068795066,23020.206756523377,1.1355125135542858,11.587695392319164,0.84379383917272122,0.72947328378391563,1.1357762016557589,0.82892495761185803,176.80129219954506,-80.442461021398387,13.231426072421513,-3.9412391205817472,-0.42699417419843971,0.0043721862774961373,0.0048892057473449158,0.84116552328515659,0.57936613548600713,0.57936613548600713,0,0,-0.94063655226526099,-1,-305.30855926744476,-415.24010255610239,3,14811599107071181028,14718607426301776269
134,1280000134000,ok,3,12,4095,4095,0,4095,1,0,3920055.1261688774,343138.50292227708,5002780.8481549369,23020.95051564138,0.9674098081688276,8.2981664303058533,0.84379380715706254,0.72947326883735464,1.1357761455545126,0.82892489604680997,177.44118929803471,-80.167618132143588,14.084289118423136,-3.9388259536702437,-0.42434834241909974,0.0024131669115035059,0.0026458317793399688,0.83135607974014791,0.56955669194099845,0.56955669194099845,0,0,-1.4445862525621307,-1,-304.78066218621291,-415.53631468353024,3,14813815729898848484,14727051547327076567
135,1280000135000,ok,3,12,4095,4095,0,4095,1,0,3920053.9795638421,343138.09516600252,5002779.5943494476,23020.122342772127,1.0325396490478909,9.3822927335853326,0.84379387856945809,0.72947329891087298,1.1357762461849983,0.8289250192338119,177.13491787268728,-80.011434439610341,12.371163040298711,-3.9405912140313939,-0.42426483496256429,-0.0017652603611502116,8.3507456535458768e-05,-0.04727078747455344,-0.30907017527370284,2.8325224783160903,0,0,-0.13268141480625181,-1,-305.23949464581534,-415.87100798926406,3,14812197249055293668,14727614496745233311
136,1280000136000,ok,3,12,4095,4095,0,4095,1,0,3920053.9699254432,343138.01271125331,5002780.3171992544,23020.566080600227,1.0363056831716906,9.6637753396356807,0.84379385901718518,0.7294732876223573,1.1357762078382019,0.82892497639469642,177.05361693050716,-79.553174436700758,12.930440658376213,-3.9419419210358644,-0.4222856774950588,-0.0013507070044704861,0.0019791574675054879,-0.97193556545502169,-1.233734953254171,1.9078577003356221,0,0,-0.74820799821398609,-1,-305.46494627766776,-416.19999788455948,3,14810948209353162980,14862159535639937988
137,1280000137000,ok,3,12,4095,4095,0,4095,1,0,3920052.831559178,343137.93804886786,5002779.0755686415,23019.589271234923,1.0475707565338159,8.6431396585252589,0.84379392941884579,0.72947331772183199,1.1357763056191965,0.82892509816083804,177.07845381533912,-79.41883945216901,11.249834801697585,-3.942108629672747,-0.42160184236534543,-0.00016670863688261761,0.00068383512971337268,-1.3316757269884723,-1.5934751147876216,1.5481175388021715,0,0,0.6910612389164007,1,-305.60172416241426,-416.57753226803692,3,14810789881629016292,14862722477542638363
138,1280000138000,ok,3,12,4095,4095,0,4095,1,0,3920052.3066312792,343137.39363916311,5002779.7680534674,23019.827645256159,1.0621181842974998,6.8595297466558875,0.8437939275856271,0.72947331136371441,1.1357762853173288,0.82892507902190415,176.58186623479034,-78.543038577424639,11.444360024242208,-3.9462940760052803,-0.41851847668901787,-0.0041854463325332603,0.0030833656763275541,-0.63492647664822366,-0.89672586444737301,2.2448667891424199,0,0,0.11730621552462235,1,-306.39954088819758,-417.24499245130517,3,14806937201479319780,14871166724338389304
139,1280000139000,ok,3,10,4092,4092,0,4092,1,0,3920052.0337127964,343139.50676385703,5002781.4529583855,23020.851609051089,0.32728329157729313,0.47923290603148189,1.3395380571034048,0.74806765553455046,1.3341242161084694,1.1460925407359595,178.71073626435469,-77.436591899842156,12.718084170252954,-3.9385394479218832,-0.40888555908743557,0.0077546280833971082,0.0096329176015823026,0.89300587954944899,0.63120649175029953,0.63120649175029953,0,0,-0.23352120967010015,-1,-304.81879525381532,-418.68943377130989,3,14814079655995212004,14871727639943191362
140,1280000140000,ok,3,12,4095,4095,0,4095,1,0,3920053.2875357596,343139.54241349996,5002780.1282990975,23019.843709991215,0.4701887602797038,1.009599431995257,0.84379388392729604,0.72947329836845032,1.1357762270939584,0.82892501444842648,178.63697237799732,-79.238848237793974,12.445144377227674,-3.9351763666737916,-0.41749784558754666,0.0033630812480915928,-0.0086122865001110882,-1.1985080118024858,-1.4603073996016351,-1.4603073996016351,0,0,0.33091054444210521,1,-304.18160303740723,-416.99364097973796,3,14817193448837087460,17023885295743158471
141,1280000141000,ok,3,12,4095,4095,0,4095,1,0,3920052.7180463769,343139.28827090241,5002780.5974504491,23021.400331408458,0.15819960918572251,0.13624827073705689,0.84379388931042298,0.72947329618057666,1.135776218332617,0.82892501024165055,178.43343113989204,-78.485499320655634,12.451925307330541,-3.937689877347176,-0.4143884976777501,-0.0025135106733844559,0.003109347909796556,-0.89097114124779031,-1.1527705290469397,1.9888221245428535,0,0,0.079748185027822077,1,-304.67075642437317,-417.65838877050226,3,14814871289007472868,17024448261188798591
142,1280000142000,ok,3,12,4095,4095,0,4095,1,0,3920053.0808388847,343137.7960700898,5002781.2937954161,23022.28695198242,0.77278549928074458,3.0269684368319982,0.84379386045571814,0.72947328054665928,1.1357761798896042,0.82892495500417784,176.91528915140003,-78.239099223696769,13.143090900304081,-3.9453550455927666,-0.41638238612097511,-0.0076651682455906034,-0.0019938884432250115,0.25448349696223804,-0.0073158908369113651,3.1342767627528816,0,0,-1.2630558567138375,-1,-306.11055464189752,-417.37432989250499,3,14807799224584569060,17032892500463375037
143,1280000143000,ok,3,12,4095,4095,0,4095,1,0,3920053.6500398666,343139.53142529412,5002779.4441385232,23021.285957181197,0.35852572166819985,0.89231125238172293,0.84379389136070537,0.72947330563887958,1.1357762545427268,0.82892504041466797,178.59443167090208,-79.943875002943372,12.127759424270316,-3.9339076020733472,-0.42087965048155929,0.011447443519419398,-0.0044972643605841744,-0.3743377332768642,-0.63613712107601361,-0.63613712107601361,0,0,0.72982524619736555,1,-303.95389133422793,-416.35608776108757,3,14818354523665957092,17033455435855974793
144,1280000144000,ok,3,12,4095,4095,0,4095,1,0,3920053.4944848646,343140.4824229934,5002782.1133277547,23022.674047047818,1.0549304916153759,7.7091563533667191,0.84379382139865489,0.72947326619593,1.1357761086906304,0.82892488589292557,179.55536804855814,-78.243759659683064,14.186733497388794,-3.9329262224837076,-0.41095238464416434,0.00098137958963961935,0.0099272658373949496,1.4722594979674095,1.2104601101682602,1.2104601101682602,0,0,-0.95723789886316479,-1,-303.62413710422214,-417.89438320895397,3,14819269345127432420,17168000490793894001
145,1280000145000,ok,3,12,4095,4095,0,4095,1,0,3920052.851101811,343140.19361281971,5002782.1974677267,23022.551923139516,1.0264976303014568,8.8168434601485348,0.84379383979441103,0.72947327069713075,1.1357761229153802,0.82892490786730177,179.32373141268087,-77.667059030742038,13.84294074227569,-3.9351867132713338,-0.40872052803381759,-0.0022604907876262459,0.0022318566103467496,-0.77902425974049738,-1.0408236475396468,2.1007690060501463,0,0,-0.88062759088130016,-1,-304.08981722573418,-418.44445359404494,3,14817175881233367268,17168563312437510294
146,1280000146000,ok,3,10,4092,4092,0,4092,1,0,3920050.8808959187,343139.72730777413,5002779.4715369558,23020.878930662588,0.90679647302355537,4.5873168366559263,1.3395382069535207,0.74806769636658177,1.3341243871174939,1.146092770141635,179.03091555648803,-77.766648384091937,10.461492671354005,-3.9363592616961771,-0.40978492718297144,-0.0011725484248432672,-0.0010643991491538496,0.73708897112247951,0.4752895833233301,-2.6663030702664634,0,0,1.9332894822488818,1,-304.5283571594025,-418.77933186554719,3,14816102754935963876,17177007561225328861
147,1280000147000,ok,3,12,4095,4095,0,4095,1,0,3920051.8038977208,343139.96596552146,5002781.9455057457,23022.221894466133,1.0000912471525463,9.2361259333725165,0.84379388017397983,0.72947328432090697,1.1357761656644954,0.82892496669031457,179.18822023142772,-76.984479657574013,12.989906945742856,-3.9372089652114024,-0.40578502164295854,-0.00084970351522528631,0.0039999055400128936,-1.3614770537250276,-1.6232764415241769,1.5183162120656162,0,0,-0.3392737391475954,-1,-304.54216296010759,-419.20100268108496,3,14815311117775241444,17177570503132220272
148,1280000148000,ok,3,12,4095,4095,0,4095,1,0,3920050.3429198051,343139.52686860191,5002780.5724341078,23021.241892354588,0.90738313408281845,7.7991063384886479,0.84379396486710834,0.72947331919938696,1.1357762812685197,0.82892511011222247,178.87812682360021,-76.652784547210047,10.988305404492682,-3.9393430598612369,-0.40484800488651873,-0.0021340946498344948,0.00093701675643981241,-0.41372738075091409,-0.67552676855006344,2.4660658850397295,0,0,1.1862842758958041,1,-305.0800767227131,-419.73465404682213,3,14813340795492499684,14718042157600998116
149,1280000149000,ok,3,12,4095,4095,0,4095,1,0,3920050.5360387242,343140.56702982885,5002781.2433424704,23021.955127943485,1.197097870521153,12.303843453874634,0.84379393893791554,0.72947330780104447,1.1357762337047435,0.82892506079096551,179.89749850019535,-76.462770731907611,11.69124527454904,-3.9349184818504241,-0.40190046873518392,0.0044245780108127519,0.0029475361513348064,0.58766102946872412,0.32586164166957471,0.32586164166957471,0,0,1.0090078202242934,1,-304.17775792648649,-420.07909478353253,3,14817422190913290468,14718605107031704064
150,1280000150000,ok,3,12,4095,4095,0,4095,1,0,3920048.6526447856,343141.19968160836,5002778.4969342723,23020.231091368049,0.69041604313833804,3.3993186657024426,0.84379407358846559,0.72947336909426597,1.1357764284339287,0.82892530294381994,180.6918914462909,-76.718591669246109,8.4058724665278675,-3.930675355120457,-0.40151685864524461,0.0042431267299671838,0.00038361008993931245,0.090162294089004225,-0.17163709371014518,-0.17163709371014518,0,0,4.2698134095598492,1,-303.51600412737372,-420.44370511670456,3,14821345249479033060,14727016517581445803
151,1280000151000,ok,3,12,4095,4095,0,4095,1,0,3920050.798454178,343140.90940386854,5002781.6265631933,23022.609067055491,0.04670736591265183,0.010594899846402741,0.84379391962653394,0.72947329963241403,1.1357762039930479,0.82892502656679978,180.21569868952255,-76.456349945356479,12.172542884057684,-3.9334340711545792,-0.40123446576709026,-0.002758716034122255,0.00028239287815434722,-0.10200857620250763,-0.36380796400165705,2.777784689588136,0,0,0.73738064879615006,1,-303.85861655075485,-420.09278614809051,3,14818794383244886244,14727579467000060734
152,1280000152000,ok,3,12,4095,4095,0,4095,1,0,3920052.9951081187,343140.59128672781,5002784.8915319555,23025.067680584056,0.68608612092594112,3.3462642870703831,0.84379376035316245,0.72947322754915556,1.1357759710495634,0.82892473999594185,179.70734107478856,-76.148786281854015,16.075552645369545,-3.9364426582067167,-0.40080103376036569,-0.003008587052137468,0.00043343200672457671,-0.14308052561152246,-0.40487991341067187,2.7367127401791214,0,0,-2.9367678790889711,-1,-304.16387084803807,-419.5708196528866,3,14816014819061924068,14862124505824285124
153,1280000153000,ok,3,10,4092,4092,0,4092,1,0,3920049.1530255312,343140.73902371328,5002780.1957303816,23021.711517482836,0.81763582089245435,4.0450513503061796,1.3395382953002135,0.74806769904205273,1.3341244097665435,1.146092844603146,180.18937543803963,-76.033875478872091,10.026716755143759,-3.9343993022082686,-0.39929842074395117,0.0020433559984480709,0.0015026130164145224,0.63406889514210441,0.372269507342955,0.372269507342955,0,0,2.5012877601443551,1,-304.16870451846745,-420.79049227043856,3,14817897187200631012,14862687447734830051
154,1280000154000,ok,3,12,4095,4095,0,4095,1,0,3920051.308451266,343142.26732980297,5002782.8027381115,23024.051978923268,0.91381314671001235,7.8520867983816611,0.84379386932303579,0.72947327762067127,1.135776118818721,0.82892493347064145,181.52400813079558,-76.225840157672266,13.485036295465047,-3.927750998773845,-0.39756129051429284,0.0066483034344235747,0.0017371302296583235,0.25557529575048926,-0.0062240920486601459,-0.0062240920486601459,0,0,0.15858018322223921,1,-302.6597090315762,-420.41616252539768,3,14824036865033175268,14871131696593946852
155,1280000155000,ok,3,12,4095,4095,0,4095,1,0,3920049.840631594,343141.83545199817,5002781.4693361688,23023.088765588236,1.0028062141304761,9.2607452018650971,0.84379395312832595,0.72947331194959297,1.1357762324161711,0.8289250747913679,181.22170266516622,-75.864846888732544,11.51088608997167,-3.9298782992232693,-0.39646287811613551,-0.0021273004494242187,0.0010984123981573335,-0.47663476860309251,-0.73843415640224186,2.403158497187551,0,0,1.6590565913254955,1,-303.20243647623829,-421.00253204802982,3,14822066543220195556,14871694518237545008
156,1280000156000,ok,3,12,4095,4095,0,4095,1,0,3920050.0857739346,343141.78460016934,5002782.5725282105,23023.77436369516,1.0335095914082417,9.6405558189311122,0.84379391497186229,0.72947329233508695,1.1357761665562269,0.8289249985432805,181.14967878012226,-75.374601274540908,12.527835033694902,-3.9311785925700544,-0.39429980607547832,-0.0013002933467851641,0.0021630720406571879,-1.0295443714324126,-1.291343759231562,1.8502488943582314,0,0,0.65070775049567831,1,-303.39510868223806,-421.30049696459275,3,14820870280680177892,17023852190135016268
