epoch_id,tick_ms,status,iterations,used,asa,na,hits,output_mask,q_after,blend,x_m,y_m,z_m,clock_m,rms_m,chi2,sigma_x_m,sigma_y_m,sigma_z_m,sigma_clock_m,east_m,north_m,up_m,rho,theta_rad,delta_rho,delta_theta_rad,otan_raw_rad,otan_relative_rad,otan_directed_rad,chart_status,otan_status,cone_residual_m,cone_class,sphere_l_m,sphere_r_m,sphere_flags,key_contiguous,key_morton
50,1280000050000,ok,3,12,4095,4095,0,4095,1,0,3920048.0606149514,343120.37695459818,5002787.0723088477,23007.500000005824,4.9280958456259048e-09,3.0650274815477787e-16,0.84379388140648459,0.72947322215993693,1.1357761037043088,0.82892483536144779,159.99999999886541,-69.544215438870708,13.68294197575046,-4.0486431366930029,-0.41001694143766931,0.0012703512785172677,-4.5025919050145635e-05,-0.03542884503220612,-0.29722823283135552,-0.29722823283135552,0,0,-11.222163399979891,-1,-325.00394061077623,-418.61436980516407,3,14712537554963726564,14718044327204934094
51,1280000051000,ok,3,12,4095,4095,0,4095,1,0,3920048.1380397831,343120.58449236327,5002787.024913324,23007.649999995636,2.4046645476218417e-09,7.2445213900213893e-17,0.84379388000718358,0.7294732223538023,1.1357761029847921,0.8289248347698478,160.20000000138978,-69.648428092953452,13.704216041676503,-4.047354474667741,-0.41010767557491373,0.0012886620252618997,-9.0734137244419255e-05,-0.070293561464373308,-0.33209294926352273,-0.33209294926352273,0,0,-11.128104636260217,-1,-324.77800060043393,-418.61972552869076,3,14713716231164362980,14718607269107876261
52,1280000052000,ok,3,12,4095,4095,0,4095,1,0,3920048.2217673254,343120.79258153739,5002786.9717097394,23007.799999999093,3.2261960349397309e-09,1.0936792924749922e-16,0.84379387856811983,0.72947322257951719,1.1357761024089332,0.82892483426408592,160.39999999724054,-69.761202121340148,13.724808451100341,-4.0460479424479301,-0.41024306212101264,0.0013065322198109186,-0.00013538654609890344,-0.10325429620493057,-0.36505368400408,-0.36505368400408,0,0,-11.031747638619894,-1,-324.54870850418729,-418.61722732265497,3,14714930091669979364,14727051518373548266
53,1280000053000,ok,3,12,4095,4095,0,4095,1,0,3920048.3116508969,343121.00120930298,5002786.9128026748,23007.949999999073,1.862645149230957e-09,3.9222567937507015e-17,0.84379387709106368,0.72947322283681892,1.135776101975043,0.82892483384399718,160.60000000176274,-69.882357110516153,13.744710964737564,-4.0447240049523572,-0.41042197391169277,0.0013239374955729133,-0.0001789117906801363,-0.13432241984109267,-0.39612180764024207,-0.39612180764024207,0,0,-10.933119669020998,-1,-324.3161335939123,-418.60699713926891,3,14716143951974269156,14727614467792210755
54,1280000054000,ok,3,12,4095,4095,0,4095,1,0,3920048.4075334584,343121.2103619054,5002786.8483051825,23008.100000004284,2.4046645476218417e-09,8.6437929421939451e-17,0.84379387557787944,0.72947322312540941,1.1357761016812555,0.82892483350934187,160.79999999951551,-70.011699236225525,13.76391561593119,-4.0433831513629555,-0.41064321492385447,0.0013408535894017248,-0.00022124101216169922,-0.1635267421806213,-0.42532612997977071,-0.42532612997977071,0,0,-10.832250471522389,-1,-324.08034958291228,-418.58916900642669,3,14717375404397494500,14862157454233868853
55,1280000055000,ok,3,10,4092,4092,0,4092,1,0,3920048.5092478604,343121.42002473178,5002786.778338599,23008.250000000884,2.040425529722743e-09,2.0094215447265092e-17,1.3395381539148761,0.74806766780512013,1.3341240545744262,1.1460924626527991,161.00000000129279,-70.149021578243975,13.782414719024402,-4.0420258944024301,-0.41090552267537761,0.0013572569605253548,-0.00026230775152313868,-0.19090950444923371,-0.45270889224838312,-0.45270889224838312,0,0,-10.729172237700865,-1,-323.84143454180719,-418.56388894494478,3,14718642041058590948,14862720403777782657
56,1280000056000,ok,3,12,4095,4095,0,4095,1,0,3920048.6166171157,343121.63018228963,5002786.7030323567,23008.400000000231,2.8452374630643926e-09,9.120687359776671e-17,0.84379387245104553,0.7294732237950885,1.1357761015056458,0.82892483309498499,161.19999999900142,-70.294104448942662,13.800200887325829,-4.0406527701417785,-0.411207570933736,0.0013731242606516147,-0.00030204825835838944,-0.21652315877788364,-0.47832254657703305,-0.47832254657703305,0,0,-10.623919626879154,-1,-323.59947090644124,-418.53131482043608,3,14719908677585469668,14871164652980820917
57,1280000057000,ok,3,12,4095,4095,0,4095,1,0,3920048.7294546505,343121.84081826353,5002786.6225237334,23008.549999999399,1.5208433958286904e-09,1.1882506685244708e-17,0.84379387084157609,0.72947322417540839,1.1357761016192325,0.82892483301442721,161.40000000026444,-70.446715748452249,13.817266992672366,-4.0392643373524511,-0.41154797238151686,0.0013884327893274317,-0.00034040144778085812,-0.24042721938526476,-0.50222660718441414,-0.50222660718441414,0,0,-10.516529695916899,-1,-323.35454541094077,-418.49161621728962,3,14721175314045239524,14871727594883305797
58,1280000058000,ok,3,12,4095,4095,0,4095,1,0,3920048.8475646307,343122.05191551533,5002786.5369576663,23008.699999999993,1.0753986783132436e-09,2.1684043449710089e-17,0.84379386920433341,0.72947322458548114,1.1357761018637447,0.82892483301759146,161.60000000024351,-70.606611335239577,13.83360621858241,-4.0378611771693764,-0.41192528150006263,0.0014031601830746254,-0.00037730911854577664,-0.26268585717091536,-0.52448524497006477,-0.52448524497006477,0,0,-10.407041937323214,-1,-323.10674906787688,-418.44497424905268,3,14722477134742880484,17023885266308041063
59,1280000059000,ok,3,12,4095,4095,0,4095,1,0,3920048.9707422354,343122.26345612563,5002786.4464864889,23008.850000001596,2.1507973566264873e-09,4.4931479661720268e-17,0.84379386754161367,0.72947322502484135,1.1357761022364827,0.82892483310387022,161.79999999902026,-70.773535405955897,13.849212023739753,-4.0364438925090305,-0.41233799738849619,0.0014172846603459632,-0.00041271588843355689,-0.28336566334104907,-0.54516505114019842,-0.54516505114019842,0,0,-10.295498218118647,-1,-322.85617711243913,-418.39158139253374,3,14723778955373412580,17024448087951413705
60,1280000060000,ok,3,12,4095,4095,0,4095,1,0,3920049.0987740057,343122.47542142303,5002786.351269694,23008.99999999769,3.2261960349397309e-09,1.033921622565645e-16,0.84379386585579186,0.72947322549299243,1.1357761027345945,0.82892483327258681,162.00000000044662,-70.947220916725115,13.86407816976434,-4.0350131074999362,-0.41278456682641479,0.0014307850090942154,-0.00044656943791859804,-0.30253406656330739,-0.56433345436245674,-0.56433345436245674,0,0,-10.181942775274331,-1,-322.60292894343308,-418.33164126009393,3,14725098368122880228,17032892337216867088
61,1280000061000,ok,3,12,4095,4095,0,4095,1,0,3920049.2314381734,343122.68779200199,5002786.2514736643,23009.149999999903,1.5208433958286904e-09,1.3248409675940785e-17,0.84379386414931634,0.72947322598940778,1.1357761033550786,0.82892483352299728,162.200000001154,-71.127390008882898,13.878198712277154,-4.033569466959575,-0.41326338736314117,0.0014436405403612795,-0.00047882053672637648,-0.32025797441718729,-0.58205736221633675,-0.58205736221633675,0,0,-10.066422183229824,-1,-322.34710807491047,-418.26536836269497,3,14726435372924174564,17033455286635516536
62,1280000062000,ok,3,10,4092,4092,0,4092,1,0,3920049.3685050108,343122.90054776438,5002786.1472713975,23009.300000000159,2.8855974571462102e-09,6.7151728067095269e-17,1.3395381142666201,0.74806766415919212,1.3341240569701622,1.1460924404425845,162.40000000161558,-71.313754454778802,13.891568000548649,-4.0321136357129879,-0.4137728104379832,0.0014558312465871026,-0.00050942307484203031,-0.33660269445658358,-0.59840208225573299,-0.59840208225573299,0,0,-9.948985314542897,-1,-322.08882205866018,-418.19298785660942,3,14727772377591251172,17168000317489416864
63,1280000063000,ok,3,12,4095,4095,0,4095,1,0,3920049.5097371824,343123.11366794351,5002786.0388422376,23009.449999998858,1.862645149230957e-09,1.9341631348661163e-17,0.84379386068454099,0.72947322706478046,1.1357761049504542,0.82892483426560049,162.59999999931335,-71.506016101851131,13.904180682888974,-4.030646298005788,-0.41431114450518325,0.0014673377071998672,-0.0005383340672000525,-0.35163115564020614,-0.61343054343935555,-0.61343054343935544,0,0,-9.8296833134581423,-1,-321.8281824221425,-418.11473527384811,3,14729126974444372196,17168563266904181017
64,1280000064000,ok,3,12,4095,4095,0,4095,1,0,3920049.6548901503,343123.32713114953,5002785.9263715688,23009.600000000988,2.6341780319308772e-09,8.5403706521400066e-17,0.84379385893147141,0.72947322764254396,1.1357761059186517,0.82892483475598522,162.79999999865854,-71.703867381841846,13.916031716838489,-4.0291681566769588,-0.41487665842570498,0.0014781413288291745,-0.00056551392052173188,-0.36540343431475281,-0.62720282211390221,-0.62720282211390221,0,0,-9.7085695518430484,-1,-321.56530456264949,-418.03085619358575,3,14730499163349319908,17177007516169851027
65,1280000065000,ok,3,12,4095,4095,0,4095,1,0,3920049.8037125356,343123.54091539123,5002785.8100505359,23009.749999999287,1.862645149230957e-09,2.8187102750055108e-17,0.84379385716820055,0.72947322824618532,1.1357761069958461,0.82892483532445072,163.00000000124243,-71.906991768549517,13.927116371062112,-4.0276799325403001,-0.4154675846022825,0.0014882241366587223,-0.000590926176577522,-0.37797623538722352,-0.63977562318637293,-0.63977562318637293,0,0,-9.5856995958555622,-1,-321.30030767787991,-417.94160594111401,3,14731871352254267620,17177537627342766865
66,1280000066000,ok,3,12,4095,4095,0,4095,1,0,3920049.9559465256,343123.7549981043,5002785.6900756992,23009.900000000853,2.4046645476218417e-09,4.2642608408695317e-17,0.8437938553974873,0.72947322887504262,1.1357761081783782,0.82892483596994493,163.19999999848815,-72.115064311409114,13.937430204937336,-4.0261823635682674,-0.41608212246027659,0.0014975689720326812,-0.00061453785799409077,-0.38940278717533572,-0.65120217497448518,-0.65120217497448518,0,0,-9.4611311351019936,-1,-321.03331466202235,-417.84724921545569,3,14733243540957888740,14718009280339401259
67,1280000067000,ok,3,12,4095,4095,0,4095,1,0,3920050.1113282684,343123.96935621521,5002785.5666487375,23010.049999998093,2.6341780319308772e-09,5.4630589390603883e-17,0.84379385362214199,0.72947322952843252,1.1357761094624774,0.82892483669135975,163.40000000086297,-72.327752133141217,13.946969080345372,-4.0246762039536961,-0.41671844161727439,0.0015061596145713452,-0.00063631915699779995,-0.3997324714025382,-0.66153185920168767,-0.66153185920168756,0,0,-9.3349239279952521,-1,-320.76445197605682,-417.74805974873266,3,14734633321847554276,14718572222241868526
68,1280000068000,ok,3,12,4095,4095,0,4095,1,0,3920050.2695883401,343124.18396614067,5002785.4399761437,23010.200000001798,2.1507973566264873e-09,3.5051312634320729e-17,0.84379385184501687,0.72947323020564581,1.1357761108442626,0.82892483748752976,163.59999999667266,-72.544714983122446,13.955729207541587,-4.0231622233876649,-0.41737468545135742,0.0015139805660311367,-0.00065624383408302567,-0.40901102827449143,-0.67081041607364078,-0.67081041607364078,0,0,-9.2071397950315017,-1,-320.49384955214487,-417.64431986839691,3,14736040694923264228,14727016457477310778
69,1280000069000,ok,3,10,4092,4092,0,4092,1,0,3920050.4304520972,343124.39880386641,5002785.3102688305,23010.349999996775,2.040425529722743e-09,1.6390919256455404e-17,1.3395380682717384,0.74806766160044058,1.3341240640902798,1.1460924179346084,163.79999999977073,-72.765605762790059,13.963707055717531,-4.0216412059235322,-0.41804897427411536,0.0015210174641326901,-0.00067428882275794022,-0.41728022167558571,-0.67907960947473511,-0.67907960947473511,0,0,-9.0778424569824203,-1,-320.22164063300454,-417.53632013558769,3,14737430475745820900,14727579406895946233
70,1280000070000,ok,3,12,4095,4095,0,4095,1,0,3920050.593640198,343124.61384494207,5002785.1777418628,23010.500000000058,1.0753986783132436e-09,9.6373526443155962e-18,0.84379384829705395,0.72947323162861089,1.1357761138848748,0.82892483929923388,163.99999999908155,-72.990071099108107,13.97089946066454,-4.0201139492105806,-0.41873940891848527,0.001527256712951619,-0.00069043464436990831,-0.42457819307716133,-0.68637758087631073,-0.68637758087631073,0,0,-8.9470975757454685,-1,-319.94796165971457,-417.4243588528737,3,14738837848687313124,14862124317482975789
71,1280000071000,ok,3,12,4095,4095,0,4095,1,0,3920050.7588689686,343124.82906455471,5002785.0426140428,23010.649999999805,1.862645149230957e-09,3.1726849214150442e-17,0.84379384653211398,0.72947323237284634,1.1357761155354649,0.82892484031219238,164.19999999989645,-73.217751892457969,13.97730352690278,-4.0185812632906304,-0.4194440739316358,0.0015326859199502607,-0.00070466501315052943,-0.43093920190407359,-0.692738589703223,-0.692738589703223,0,0,-8.8149725769454914,-1,-319.67295209527026,-417.30874165864861,3,14740262813814849764,14862687266901381866
72,1280000072000,ok,3,12,4095,4095,0,4095,1,0,3920050.9258509073,343125.04443754675,5002784.9051076043,23010.800000002098,1.5208433958286904e-09,1.1363771825496847e-17,0.84379384477718244,0.72947323313787704,1.1357761172672782,0.82892484139476208,164.39999999777993,-73.44828390182856,13.982916697229982,-4.0170439696265037,-0.42016104105185481,0.0015372936641266932,-0.00071696712021901421,-0.43639392366023955,-0.69819331145938901,-0.6981933114593889,0,0,-8.6815366370233935,-1,-319.39675427402938,-417.18978101922835,3,14741670186689233124,14871131516167524474
73,1280000073000,ok,3,12,4095,4095,0,4095,1,0,3920051.0942951255,343125.2599384769,5002784.7654478373,23010.950000003773,2.8452374630643926e-09,7.096054803791641e-17,0.84379384303527738,0.72947323392290142,1.1357761190760001,0.8289248425455461,164.60000000088749,-73.681298326457139,13.987736729675593,-4.015502899862903,-0.42088837249612782,0.0015410697636006887,-0.000727331444273005,-0.4409693783191122,-0.70276876611826156,-0.70276876611826156,0,0,-8.546860564771162,-1,-319.11951320779997,-417.06779574961092,3,14743095151682552036,14871694458066092287
74,1280000074000,ok,3,12,4095,4095,0,4095,1,0,3920051.2639078042,343125.47554163006,5002784.6238627173,23011.100000001439,3.0416867916573809e-09,8.9229996588138273e-17,0.8437938413094318,0.72947323472710346,1.1357761209572457,0.82892484376310605,164.799999999969,-73.916422393110565,13.991761687134552,-4.0139588948098037,-0.42162412433167828,0.0015440050530992622,-0.00073575183555046886,-0.44468913390368398,-0.70648852170283338,-0.70648852170283338,0,0,-8.4110167124343285,-1,-318.84137642801522,-416.94311049341854,3,14744520116742979812,17023852129490342788
75,1280000075000,ok,3,12,4095,4095,0,4095,1,0,3920051.4343926823,343125.69122109131,5002784.4805825669,23011.249999999629,2.1507973566264873e-09,4.7073910058104436e-17,0.84379383960269472,0.72947323554965482,1.1357761229065702,0.82892484504596609,164.99999999957635,-74.153279952606937,13.994989973222168,-4.0124128030635049,-0.422366349690803,0.0015460917462988277,-0.00074222535912471521,-0.4475732357942277,-0.70937262359337705,-0.70937262359337705,0,0,-8.2740788927040967,-1,-318.56249375627851,-416.81605520228112,3,14745945081736298724,17024413026995949841
76,1280000076000,ok,3,10,4092,4092,0,4092,1,0,3920051.6054514996,343125.9069507675,5002784.3358396487,23011.399999996192,1.666000468656264e-09,1.7637151814522687e-17,1.3395380195575644,0.74806765999204461,1.334124075265648,1.1460923968959014,165.20000000093953,-74.39149207986901,13.997420284612055,-4.0108654798330949,-0.42311310204679525,0.0015473232304099582,-0.00074675235599225287,-0.4496383899193791,-0.71143777771852856,-0.71143777771852856,0,0,-8.13612224027802,-1,-318.28301711506515,-416.68696459480134,3,14747370046729617636,17032857276261630358
77,1280000077000,ok,3,12,4095,4095,0,4095,1,0,3920051.7767845122,343126.1227044306,5002784.1898678187,23011.549999998333,1.5208433958286904e-09,9.0852705435839443e-18,0.84379383625877802,0.72947323724642932,1.1357761269914319,0.82892484780151487,165.40000000023852,-74.630677694863138,13.999051656512894,-4.0093177856094506,-0.42386243849281313,0.0015476942236443136,-0.00074933644601787863,-0.45089801656793083,-0.71269740436708018,-0.71269740436708018,0,0,-7.9972231382179215,-1,-318.00310029960633,-416.55617757760763,3,14748795011655827684,17033420225617646359
78,1280000078000,ok,3,12,4095,4095,0,4095,1,0,3920051.9480909365,343126.33845576848,5002784.0429021502,23011.700000000252,0,0,0.8437938346277204,0.72947323811893894,1.1357761291178499,0.82892484927108834,165.60000000048973,-74.870454146099505,13.999883441075237,-4.0077705848189868,-0.42461242273346844,0.0015472007904637763,-0.00074998424065531033,-0.45136217901653236,-0.71316156681568177,-0.71316156681568177,0,0,-7.857459083096284,-1,-317.72289874872081,-416.4240367068785,3,14750237568835191012,17167965256464204745
79,1280000079000,ok,3,12,4095,4095,0,4095,1,0,3920052.119069438,343126.5541784176,5002783.8951785332,23011.850000003113,2.4046645476218417e-09,5.0276599319889952e-17,0.84379383302800426,0.72947323900637362,1.1357761312941239,0.82892485079973699,165.80000000151995,-75.11043784325922,13.999915293451831,-4.0062247444450305,-0.42536112830520934,0.0015458403739563309,-0.00074870557174089303,-0.45103776729831735,-0.71283715509746681,-0.71283715509746681,0,0,-7.7169085520422565,-1,-317.44256930561835,-416.29088758608196,3,14751662533828509924,17168528205882638670
80,1280000080000,ok,3,12,4095,4095,0,4095,1,0,3920052.2894186247,343126.76984600729,5002783.746933328,23012.000000000095,2.6341780319308772e-09,8.8658990081257781e-17,0.8437938314626745,0.72947323990785862,1.135776133515622,0.82892485238583735,166.00000000101556,-75.350244861012413,13.999147203898158,-4.0046811326278693,-0.42610664155838002,0.0015436118171612279,-0.00074551325317068207,-0.4499284278540473,-0.71172781565319676,-0.71172781565319676,0,0,-7.5756509058838963,-1,-317.16226996763464,-416.1570782774009,3,14753087498821828836,17176972455148294619
81,1280000081000,ok,3,12,4095,4095,0,4095,1,0,3920052.4588375296,343126.98543220636,5002783.5984029751,23012.149999998117,2.4046645476218417e-09,6.8440781710139118e-17,0.84379382993475815,0.72947324082251197,1.1357761357776976,0.82892485402774196,166.19999999902205,-75.589491560814423,13.997579488371265,-4.0031406171770758,-0.42684706465386196,0.0015405154507934782,-0.00074042309548194574,-0.44803459590489569,-0.70983398370404505,-0.70983398370404505,0,0,-7.4337662464748444,-1,-316.88215961946628,-416.02295869690442,3,14754494871629103332,17177535276913017695
82,1280000082000,ok,3,12,4095,4095,0,4095,1,0,3920052.627026076,343127.20091076457,5002783.4498235993,23012.300000003041,2.6341780319308772e-09,5.8645879824810082e-17,0.84379382844726525,0.72947324174944939,1.1357761380756943,0.82892485572378527,166.39999999858696,-75.827795202984134,13.995212764445036,-4.0016040640966315,-0.42758051845263123,0.0015365530804443139,-0.00073345379876926797,-0.44535347625899968,-0.70715286405814903,-0.70715286405814903,0,0,-7.291335260524372,-1,-316.60239776595353,-415.88888001124496,3,14755919836555313380,14718006929909881504
83,1280000083000,ok,3,10,4092,4092,0,4092,1,0,3920052.7936855736,343127.41625554947,5002783.3014306631,23012.450000003595,2.040425529722743e-09,2.6218341911256115e-17,1.3395379721212834,0.74806765916399665,1.334124089678282,1.1460923792102735,166.59999999925967,-76.064774552211702,13.99204798473076,-4.000072336133166,-0.42830514532303043,0.0015317279634654568,-0.00072462687039920315,-0.44187902597851236,-0.70367841377766172,-0.70367841377766172,0,0,-7.1484391134026328,-1,-316.32314426079938,-415.75519402043085,3,14757327209429696740,14718569871812122672
84,1280000084000,ok,3,12,4095,4095,0,4095,1,0,3920052.9585191733,343127.63144058757,5002783.1534585701,23012.60000000221,2.1507973566264873e-09,4.8859920581822613e-17,0.84379382560545135,0.72947324363662824,1.1357761427608359,0.8289248592715428,166.79999999851691,-76.300050481055564,13.98808640490606,-3.9985462912634104,-0.42901911185597186,0.001526044869755605,-0.00071396653294142354,-0.43760189695965057,-0.69940128475880003,-0.69940128475880003,0,0,-7.0051592788193169,-1,-316.04455902532271,-415.62225254973191,3,14758734582304080100,14727014121078261984
85,1280000085000,ok,3,12,4095,4095,0,4095,1,0,3920053.1212323932,343127.84644011868,5002783.0061402973,23012.749999998628,1.862645149230957e-09,3.4179020053648519e-17,0.84379382425700133,0.72947324459509411,1.1357761451386956,0.82892486111985109,166.99999999996234,-76.533246613593931,13.983329619753771,-3.9970267810332181,-0.42972061170109788,0.0015195102301923669,-0.00070149984512601904,-0.43250945911970795,-0.69430884691885741,-0.6943088469188573,0,0,-6.8615774118055795,-1,-315.76680173090602,-415.49040679026814,3,14760141955245572324,14727577069494753908
86,1280000086000,ok,3,12,4095,4095,0,4095,1,0,3920053.2815335337,343128.06122861762,5002782.8597070323,23012.899999999823,2.1507973566264873e-09,5.2422817306223099e-17,0.84379382296070859,0.72947324556229609,1.135776147533921,0.82892486301549129,167.19999999885206,-76.763989875669367,13.977779533314486,-3.9955146491989257,-0.43040786793029773,0.0015121318342923296,-0.00068725622919985074,-0.42658560665369621,-0.68838499445284562,-0.68838499445284551,0,0,-6.7177751903793039,-1,-315.49003153777858,-415.36000672029138,3,14761531736001020132,14727614599487327131
87,1280000087000,ok,3,12,4095,4095,0,4095,1,0,3920053.4391341754,343128.27578085347,5002782.7143877828,23013.050000001749,2.1507973566264873e-09,3.4739318390924214e-17,0.84379382171940753,0.72947324653735257,1.1357761499419279,0.82892486495673978,167.39999999768111,-76.991911130546526,13.971438359133366,-3.9940107300061647,-0.43107913569878548,0.0015039191927610496,-0.00067126776848774883,-0.4198108017317107,-0.68161018953086017,-0.68161018953086006,0,0,-6.5738341480803877,-1,-315.21440676129356,-415.23140045094391,3,14762921516823576804,14862159637827832154
88,1280000088000,ok,3,12,4095,4095,0,4095,1,0,3920053.5937496345,343128.49007192301,5002782.5704090344,23013.199999995075,3.0416867916573809e-09,9.4886014390690495e-17,0.84379382053588403,0.72947324751938492,1.1357761523581653,0.82892486694186795,167.59999999983322,-77.216645749148654,13.964308632033198,-3.992515846708272,-0.43173270457630936,0.0014948832978927129,-0.00065356887752388015,-0.41216192385042427,-0.67396131164957374,-0.67396131164957374,0,0,-6.4298355365315469,-1,-314.94008457728,-415.10493361607519,3,14764293705527197924,14862722587745603740
89,1280000089000,ok,3,12,4095,4095,0,4095,1,0,3920053.7450994402,343128.70407728147,5002782.4279943826,23013.350000001308,1.862645149230957e-09,5.4808062085691209e-17,0.84379381941287024,0.72947324850752182,1.1357761547781262,0.82892486896914575,167.79999999855741,-77.437834213707333,13.956393212900458,-3.9910308100163441,-0.43236690100165637,0.001485036691927899,-0.00063419642534701115,-0.40361228663815935,-0.66541167443730875,-0.66541167443730875,0,0,-6.2858601738063351,-1,-314.66722071166532,-414.98094872726688,3,14765665894230819044,14871166828995969794
90,1280000090000,ok,3,10,4092,4092,0,4092,1,0,3920053.8929077424,343128.91777280119,5002782.2873641765,23013.500000001593,1.1780402288468105e-09,4.8020027016659024e-18,1.3395379300213075,0.74806765892704741,1.3341241064279237,1.1460923667355551,167.99999999994668,-77.655122660887002,13.947695260366228,-3.9895564165064532,-0.43298009031283807,0.00147439350989087,-0.0006131893111817055,-0.39413135613296618,-0.65593074393211559,-0.65593074393211559,0,0,-6.1419882583269176,-1,-314.39596912099262,-414.85978459883449,3,14767038083068657892,14871729778440066004
91,1280000091000,ok,3,12,4095,4095,0,4095,1,0,3920054.0369037949,343129.13113479002,5002782.1487351712,23013.649999997629,2.6341780319308772e-09,6.3481229767459778e-17,0.84379381735901049,0.72947325049865896,1.1357761596114484,0.82892487314324292,168.19999999909356,-77.868163476724888,13.938218254788499,-3.9880934471296032,-0.43357067909297109,0.0014629693768499763,-0.00059058878013301674,-0.38368492917460956,-0.64548431697375896,-0.64548431697375896,0,0,-5.9982992357580116,-1,-314.12648168431537,-414.74177569633696,3,14768375087534407908,17023887322060163832
92,1280000092000,ok,3,12,4095,4095,0,4095,1,0,3920054.1768223792,343129.34414004936,5002782.0123201879,23013.800000003957,3.4007092162045721e-09,1.0268739725206686e-16,0.84379381643332207,0.7294732514999569,1.1357761620160725,0.82892487528661829,168.40000000097021,-78.076615842550495,13.927965993390405,-3.9866426656054204,-0.43413711713154518,0.0014507815241828759,-0.00056643803857409081,-0.37223487806395344,-0.63403426586310285,-0.63403426586310285,0,0,-5.8548716284535383,-1,-313.85890787237486,-414.62725154900465,3,14769712092134375652,17024450271977720180
93,1280000093000,ok,3,12,4095,4095,0,4095,1,0,3920054.3124042219,343129.55676588835,5002781.8783277599,23013.950000000434,2.6341780319308772e-09,8.0274766448295165e-17,0.84379381557845057,0.72947325250395756,1.1357761644069591,0.82892487746526211,168.5999999982532,-78.280146281012264,13.916942567754099,-3.9852048170217489,-0.43467789944609869,0.0014378485836714638,-0.00054078231455351178,-0.35973925161045467,-0.62153863940960408,-0.62153863940960408,0,0,-5.7117828670549606,-1,-313.59339445282035,-414.51653614692168,3,14771049096734343396,17032894520744268168
94,1280000094000,ok,3,12,4095,4095,0,4095,1,0,3920054.4433964235,343129.76899019006,5002781.7469618265,23014.100000004288,3.7252902984619141e-09,1.2891385876279858e-16,0.84379381479679616,0.7294732535098386,1.1357761667799189,0.82892487967747475,168.79999999979381,-78.478429186667199,13.905152389529214,-3.983780626219104,-0.43519156807969506,0.0014241908026448868,-0.00051366863359636472,-0.34615214864049437,-0.60795153643964372,-0.60795153643964384,0,0,-5.5691091423504053,-1,-313.33008514891009,-414.40994736188304,3,14772350917096440036,17033457494745155774
95,1280000095000,ok,3,12,4095,4095,0,4095,1,0,3920054.5695528607,343129.98079141515,5002781.6184214018,23014.250000000709,0,0,0.84379381409067822,0.72947325451679101,1.1357761691308446,0.82892488192157043,168.99999999928698,-78.671147344886322,13.892600176283963,-3.9823707964941231,-0.435676713947239,0.0014098297249809377,-0.00048514586754394573,-0.33142393412939614,-0.59322332192854554,-0.59322332192854554,0,0,-5.4269252507845591,-1,-313.06912035734194,-414.30779636242801,3,14773652737458536676,17168002533015444336
96,1280000096000,ok,3,12,4095,4095,0,4095,1,0,3920054.6906345896,343130.19214865868,5002781.4929002514,23014.399999996582,3.7252902984619141e-09,1.3808991716996089e-16,0.84379381346233373,0.7294732555240202,1.1357761714557189,0.8289248841958784,169.19999999667843,-78.857992452224053,13.879290946773217,-3.980976008045102,-0.43613197854382474,0.0013947884490210782,-0.00045526459658573604,-0.31550128836269548,-0.57730067616184488,-0.57730067616184488,0,0,-5.2853044228196282,-1,-312.81063681486546,-414.2103870449061,3,14774936965768806628,17168565482933240725
97,1280000097000,ok,3,10,4092,4092,0,4092,1,0,3920054.8064102246,343130.40304168663,5002781.3705866029,23014.550000001516,2.8855974571462102e-09,4.676745553431519e-17,1.3395378970607317,0.74806765908733153,1.3341241246016986,1.1460923611582516,169.40000000152628,-79.038665593864408,13.865230027582008,-3.979596916608783,-0.43655605546405779,0.0013790914363189799,-0.00042407692023305188,-0.29832742235849324,-0.56012681015764265,-0.56012681015764265,0,0,-5.1443181776742399,-1,-312.55476729696858,-414.11801549519782,3,14776221194213294308,17177007679779150770
98,1280000098000,ok,3,12,4095,4095,0,4095,1,0,3920054.9166563181,343130.61345093732,5002781.2516628383,23014.700000000543,3.0416867916573809e-09,1.0931715350012795e-16,0.84379381244747786,0.72947325753621406,1.1357761760117278,0.82892488882854121,169.60000000133346,-79.212877731798073,13.850423043333915,-3.9782341522506233,-0.43694769203646983,0.0013627643581597404,-0.0003916365724120352,-0.27984260762578017,-0.54164199542492963,-0.54164199542492963,0,0,-5.0040361770839459,-1,-312.30164034418306,-414.03096943113155,3,14777470238285693156,17177570629227647237
99,1280000099000,ok,3,12,4095,4095,0,4095,1,0,3920055.0211577155,343130.82335759158,5002781.1363052065,23014.850000002636,1.0753986783132436e-09,4.2832678419180427e-18,0.84379381206499071,0.72947325853967471,1.1357761782353286,0.8289248911836522,169.80000000049515,-79.380350164789434,13.834875912042168,-3.976888317886806,-0.43730569064904962,0.0013458343638172998,-0.00035799861257979071,-0.25998451165063713,-0.52178389944978654,-0.52178389944978654,0,0,-4.8645260574734648,-1,-312.05137993601988,-413.94952769591396,3,14778719282425200868,14718042274678753584
