lane,word,q
1716,1361,1
1717,524417,1
1718,0,0
1719,402919496,0
1720,0,0
1721,131089,1
1722,17048197,0
1723,0,1
1724,0,1
1725,8454150,1
1726,168370256,0
1727,0,0
1728,83107,0
1729,0,1
1730,1141379211,0
1731,134516929,1
1732,50365064,1
1733,0,1
1734,1086325440,0
1735,0,0
1736,0,0
1737,0,1
1738,0,0
1739,1310738,1
1740,0,1
1741,72417408,1
1742,1073741954,0
1743,0,0
1744,0,0
1745,0,1
1746,0,0
1747,1937408,1
1748,0,1
1749,0,1
1750,0,0
1751,4325376,0
1752,0,0
1753,2363392,1
1754,33826848,0
1755,0,1
1756,2215641096,1
1757,33555456,1
1758,0,0
1759,5275664,0
1760,8585224,0
1761,9707844,1
1762,3758096392,0
1763,0,1
1764,0,1
1765,0,1
1766,0,0
1767,14400,0
1768,0,0
1769,0,1
1770,0,0
1771,0,1
1772,3238205448,1
1773,0,1
1774,42074112,0
1775,0,0
1776,0,0
1777,0,1
1778,272699392,0
1779,0,1
1780,263232,1
1781,1145044996,1
1782,2147794944,0
1783,69251136,0
1784,0,0
1785,5521409,1
1786,2147484672,0
1787,0,1
1788,16810496,1
1789,2717908995,1
1790,1073741824,0
1791,0,0
1792,0,0
1793,335548740,1
1794,33718272,0
1795,67141728,1
1796,134219908,1
1797,419561506,1
1798,4196480,0
1799,0,0
1800,65568,0
1801,739246088,1
1802,128,0
1803,0,1
1804,0,1
1805,0,1
1806,1076101256,0
1807,0,0
1808,0,0
1809,69160,1
1810,0,0
1811,0,1
1812,0,1
1813,356,1
1814,0,0
1815,0,0
1816,0,0
1817,0,1
1818,67272706,0
1819,10498305,1
1820,0,1
