epoch_id,t_rx_gpst_s,x0_m,y0_m,z0_m,b0_m,asa_mask,na_mask,boundary_mask
137,1473457420.0,4426044.226831464,-89428.24469775255,4576298.503875637,-122269.60459616131,4294967295,4294967295,0
138,1473457421.0,4426044.268429766,-89428.31033292296,4576298.511581677,-122122.10945602637,4294967295,4294967295,0
139,1473457422.0,4426044.401237169,-89428.38634632659,4576298.6082949275,-121974.45785820726,4294967295,4294967295,0
140,1473457423.0,4426044.447902131,-89428.3709783075,4576298.6044756835,-121826.99998616347,4294967295,4294967295,0
141,1473457424.0,4426044.272316128,-89428.38762800477,4576298.470764325,-121679.7705588484,4294967295,4294967295,0
142,1473457425.0,4426044.235424276,-89428.34657325275,4576298.530316401,-121532.28705074285,4294967295,4294967295,0
143,1473457426.0,4426044.204264037,-89428.40623162685,4576298.501646962,-121384.7760861781,4294967295,4294967295,0
144,1473457427.0,4426044.221309331,-89428.45521414134,4576298.417201983,-121237.31311706208,4294967295,4294967295,0
145,1473457428.0,4426044.02628765,-89428.51672869961,4576298.323077914,-121089.98740258136,4294967295,4294967295,0
146,1473457429.0,4426044.205735631,-89428.47801115517,4576298.418598326,-120942.3529678677,4294967295,4294967295,0
147,1473457430.0,4426044.231662879,-89428.53434968108,4576298.496690921,-120794.76098309329,4294967295,4294967295,0
148,1473457431.0,4426044.243102072,-89428.63104908336,4576298.570184893,-120647.11411573028,4294967295,4294967295,0
149,1473457432.0,4426044.107626848,-89428.62701451281,4576298.523147149,-120499.68125502107,4294967295,4294967295,0
150,1473457433.0,4426044.154699898,-89428.60368589184,4576298.596646964,-120352.1534658134,4294967295,4294967295,0
151,1473457434.0,4426044.225074051,-89428.58965366903,4576298.715469492,-120204.5400260038,4294967295,4294967295,0
152,1473457435.0,4426044.196916766,-89428.55409016211,4576298.786015577,-120056.93053777618,4294967295,4294967295,0
153,1473457436.0,4426044.320649605,-89428.53881566304,4576298.933767099,-119909.19069396703,4294967295,4294967295,0
154,1473457437.0,4426044.616132301,-89428.55951017488,4576299.177407767,-119761.37774212153,4294967295,4294967295,0
155,1473457438.0,4426044.748541323,-89428.6232587763,4576299.211818655,-119613.75943004792,4294967295,4294967295,0
156,1473457439.0,4426044.869234553,-89428.67530682754,4576299.206438659,-119466.1583638898,4294967295,4294967295,0
157,1473457440.0,4426044.5893382635,-89428.7007277248,4576299.003849232,-119318.87086238655,4294967295,4294967295,0
158,1473457441.0,4426044.374397781,-89428.71965489833,4576298.841447197,-119171.54849001877,4294967295,4294967295,0
159,1473457442.0,4426044.134635945,-89428.73908670979,4576298.719000988,-119024.29554757861,4294967295,4294967295,0
160,1473457443.0,4426044.112082504,-89428.75186194573,4576298.682897894,-118877.01973341896,4294967295,4294967295,0
161,1473457444.0,4426043.907231449,-89428.73391191543,4576298.564791292,-118729.96059152468,4294967295,4294967295,0
162,1473457445.0,4426043.879984041,-89428.66229419968,4576298.590765198,-118582.69387329373,4294967295,4294967295,0
163,1473457446.0,4426043.811215545,-89428.67329810868,4576298.57656006,-118435.35608387357,4294967295,4294967295,0
164,1473457447.0,4426043.877365967,-89428.67433490978,4576298.639019336,-118287.80143223058,4294967295,4294967295,0
165,1473457448.0,4426043.846478667,-89428.61102270894,4576298.719427176,-118140.23160123042,4294967295,4294967295,0
166,1473457449.0,4426043.807051802,-89428.50103609097,4576298.718841085,-117992.79628519113,4294967295,4294967295,0
167,1473457450.0,4426043.813259459,-89428.4995982134,4576298.654818595,-117845.27885229948,4294967295,4294967295,0
168,1473457451.0,4426043.923285998,-89428.58993499704,4576298.712406461,-117697.60148531696,4294967295,4294967295,0
169,1473457452.0,4426043.756775417,-89428.5440685432,4576298.687935915,-117550.1444222879,4294967295,4294967295,0
170,1473457453.0,4426043.966362414,-89428.53720549565,4576298.743818119,-117402.48720982774,4294967295,4294967295,0
171,1473457454.0,4426044.080204514,-89428.59052288508,4576298.777418224,-117254.83245574147,4294967295,4294967295,0
172,1473457455.0,4426044.1688978905,-89428.60985905665,4576298.827088773,-117107.2098804632,4294967295,4294967295,0
173,1473457456.0,4426044.351952931,-89428.54693961397,4576299.034751448,-116959.45962757038,4294967295,4294967295,0
174,1473457457.0,4426044.466842269,-89428.47785590164,4576299.111290711,-116811.80387000565,4294967295,4294967295,0
175,1473457458.0,4426044.357729097,-89428.3913366946,4576299.087178246,-116664.38325777597,4294967295,4294967295,0
176,1473457459.0,4426044.109287283,-89428.34871234042,4576298.975017864,-116517.00708048164,4294967295,4294967295,0
177,1473457460.0,4426044.07312429,-89428.32157362165,4576298.98122201,-116369.55331913885,4294967295,4294967295,0
178,1473457461.0,4426043.831238421,-89428.36089580374,4576298.822219335,-116222.31027676532,4294967295,4294967295,0
179,1473457462.0,4426043.779253958,-89428.39239612124,4576298.781012661,-116074.8603919695,4294967295,4294967295,0
180,1473457463.0,4426043.70382772,-89428.40475592241,4576298.703609628,-115927.50706281578,4294967295,4294967295,0
181,1473457464.0,4426043.601230632,-89428.4260089613,4576298.661804761,-115780.1430685688,4294967295,4294967295,0
182,1473457465.0,4426043.545336543,-89428.45035914257,4576298.591170655,-115632.71601745489,4294967295,4294967295,0
183,1473457466.0,4426043.5133267995,-89428.45255976968,4576298.628787101,-115485.18177500823,4294967295,4294967295,0
184,1473457467.0,4426043.659739582,-89428.5215242716,4576298.759203746,-115337.50278944866,4294967295,4294967295,0
185,1473457468.0,4426043.6873896215,-89428.47070139862,4576298.709029939,-115189.92431297882,4294967295,4294967295,0
186,1473457469.0,4426043.78445855,-89428.48542017861,4576298.845652984,-115042.28564706176,4294967295,4294967295,0
187,1473457470.0,4426043.6843983205,-89428.43879478742,4576298.722986956,-114894.98624138019,4294967295,4294967295,0
188,1473457471.0,4426043.733366021,-89428.44676837392,4576298.802374887,-114747.51243034624,4294967295,4294967295,0
189,1473457472.0,4426043.797832547,-89428.41672850512,4576298.874301149,-114599.99718386799,4294967295,4294967295,0
190,1473457473.0,4426043.821998079,-89428.39978180257,4576298.912289079,-114452.68136159275,4294967295,4294967295,0
191,1473457474.0,4426043.705012818,-89428.30841068995,4576298.816438025,-114305.38349433376,4294967295,4294967295,0
192,1473457475.0,4426043.766434261,-89428.25786261413,4576298.945405661,-114157.72457928587,4294967295,4294967295,0
193,1473457476.0,4426043.759548815,-89428.29813026816,4576298.920814929,-114010.15394473325,4294967295,4294967295,0
194,1473457477.0,4426043.7412810875,-89428.3579496098,4576298.790424901,-113862.62214727812,4294967295,4294967295,0
195,1473457478.0,4426043.635968125,-89428.35805882105,4576298.729993707,-113715.16263072338,4294967295,4294967295,0
196,1473457479.0,4426043.702286798,-89428.41115286709,4576298.796865385,-113567.62205687567,4294967295,4294967295,0
197,1473457480.0,4426043.668573559,-89428.49674883996,4576298.599438607,-113420.24431518133,4294967295,4294967295,0
198,1473457481.0,4426043.845100284,-89428.55251510623,4576298.632455518,-113272.67538985882,4294967295,4294967295,0
199,1473457482.0,4426043.864835704,-89428.50836586,4576298.6606500605,-113125.15156975009,4294967295,4294967295,0
200,1473457483.0,4426043.954064654,-89428.52599938493,4576298.721488137,-112977.5085779639,4294967295,4294967295,0
201,1473457484.0,4426043.816861422,-89428.53280778699,4576298.596691438,-112830.16257765343,4294967295,4294967295,0
202,1473457485.0,4426043.877396006,-89428.52097174806,4576298.629814899,-112682.59346518014,4294967295,4294967295,0
203,1473457486.0,4426043.941501179,-89428.52465682932,4576298.633463841,-112534.95208674502,4294967295,4294967295,0
204,1473457487.0,4426044.070966053,-89428.52190999231,4576298.692078256,-112387.23772726914,4294967295,4294967295,0
205,1473457488.0,4426044.191654503,-89428.50822938657,4576298.72901935,-112239.57958881353,4294967295,4294967295,0
206,1473457489.0,4426044.275002741,-89428.51810202726,4576298.8287870465,-112091.84759865193,4294967295,4294967295,0
207,1473457490.0,4426044.139897975,-89428.52107194097,4576298.778060322,-111944.28531234377,4294967295,4294967295,0
208,1473457491.0,4426043.900852171,-89428.51795012454,4576298.669447528,-111796.80654931272,4294967295,4294967295,0
209,1473457492.0,4426043.910882611,-89428.51414717446,4576298.73438794,-111649.10147968035,4294967295,4294967295,0
210,1473457493.0,4426043.847505136,-89428.52598905498,4576298.775511038,-111501.47508840494,4294967295,4294967295,0
211,1473457494.0,4426043.747757269,-89428.46930370417,4576298.7468412,-111353.88464599175,4294967295,4294967295,0
212,1473457495.0,4426043.708198971,-89428.49958343961,4576298.6535256,-111206.3611673166,4294967295,4294967295,0
213,1473457496.0,4426043.689514795,-89428.48184493778,4576298.677327224,-111058.77834363357,4294967295,4294967295,0
214,1473457497.0,4426043.762127189,-89428.49797330922,4576298.640330755,-110911.31170293181,4294967295,4294967295,0
215,1473457498.0,4426043.806508812,-89428.54535738479,4576298.651013715,-110763.80581515528,4294967295,4294967295,0
216,1473457499.0,4426043.894735355,-89428.56915423536,4576298.735825873,-110616.15956510177,4294967295,4294967295,0
217,1473457500.0,4426043.889832212,-89428.61896643005,4576298.561205545,-110468.70978949561,4294967295,4294967295,0
